region,annee,classe_age,sexe,population,taux_natalite_mille,taux_mortalite_mille,taux_alphabetisation
Sud-Ouest,2016,35-44,M,123480,0,1,77.9
Sud-Ouest,2016,35-44,F,128520,0,1,75.8
Sud-Ouest,2016,45-54,M,74088,0,1,60.5
Sud-Ouest,2016,45-54,F,77112,0,1,78.4
Sud-Ouest,2016,55-64,M,49392,0,1,77.8
Sud-Ouest,2016,55-64,F,51408,0,1,72.0
Sud-Ouest,2016,65+,M,37044,0,5,70.8
Sud-Ouest,2016,65+,F,38556,0,5,78.0
Sud-Ouest,2017,0-14,M,540445,0,2,0.0
Sud-Ouest,2017,0-14,F,562504,0,2,0.0
Sud-Ouest,2017,15-24,M,251370,35,1,84.2
Sud-Ouest,2017,15-24,F,261630,35,1,80.9
Sud-Ouest,2017,25-34,M,175959,25,1,68.4
Sud-Ouest,2017,25-34,F,183141,25,1,65.8
Sud-Ouest,2017,35-44,M,125685,0,1,69.7
Sud-Ouest,2017,35-44,F,130815,0,1,79.3
Sud-Ouest,2017,45-54,M,75411,0,1,79.2
Sud-Ouest,2017,45-54,F,78489,0,1,67.4
Sud-Ouest,2017,55-64,M,50274,0,1,67.3
Sud-Ouest,2017,55-64,F,52326,0,1,73.3
Sud-Ouest,2017,65+,M,37705,0,5,68.0
Sud-Ouest,2017,65+,F,39244,0,5,75.2
Sud-Ouest,2018,0-14,M,549927,0,2,0.0
Sud-Ouest,2018,0-14,F,572373,0,2,0.0
Sud-Ouest,2018,15-24,M,255780,35,1,60.8
Sud-Ouest,2018,15-24,F,266220,35,1,68.9
Sud-Ouest,2018,25-34,M,179046,25,1,73.7
Sud-Ouest,2018,25-34,F,186354,25,1,68.1
Sud-Ouest,2018,35-44,M,127890,0,1,83.8
Sud-Ouest,2018,35-44,F,133110,0,1,73.3
Sud-Ouest,2018,45-54,M,76734,0,1,76.9
Sud-Ouest,2018,45-54,F,79866,0,1,78.3
Sud-Ouest,2018,55-64,M,51156,0,1,65.1
Sud-Ouest,2018,55-64,F,53244,0,1,68.8
Sud-Ouest,2018,65+,M,38367,0,5,79.3
Sud-Ouest,2018,65+,F,39933,0,5,79.0
Sud-Ouest,2019,0-14,M,559408,0,2,0.0
Sud-Ouest,2019,0-14,F,582241,0,2,0.0
Sud-Ouest,2019,15-24,M,260190,35,1,69.3
Sud-Ouest,2019,15-24,F,270810,35,1,62.7
Sud-Ouest,2019,25-34,M,182133,25,1,65.2
Sud-Ouest,2019,25-34,F,189567,25,1,74.1
Sud-Ouest,2019,35-44,M,130095,0,1,66.9
Sud-Ouest,2019,35-44,F,135405,0,1,75.1
Sud-Ouest,2019,45-54,M,78057,0,1,81.5
Sud-Ouest,2019,45-54,F,81243,0,1,67.5
Sud-Ouest,2019,55-64,M,52038,0,1,73.7
Sud-Ouest,2019,55-64,F,54162,0,1,70.4
Sud-Ouest,2019,65+,M,39028,0,5,72.8
Sud-Ouest,2019,65+,F,40621,0,5,78.5
Sud-Ouest,2020,0-14,M,568890,0,2,0.0
Sud-Ouest,2020,0-14,F,592110,0,2,0.0
Sud-Ouest,2020,15-24,M,264600,35,1,83.4
Sud-Ouest,2020,15-24,F,275400,35,1,76.2
Sud-Ouest,2020,25-34,M,185220,25,1,76.9
Sud-Ouest,2020,25-34,F,192780,25,1,66.1
Sud-Ouest,2020,35-44,M,132300,0,1,84.2
Sud-Ouest,2020,35-44,F,137700,0,1,69.5
Sud-Ouest,2020,45-54,M,79380,0,1,77.0
Sud-Ouest,2020,45-54,F,82620,0,1,73.7
Sud-Ouest,2020,55-64,M,52920,0,1,80.0
Sud-Ouest,2020,55-64,F,55080,0,1,72.9
Sud-Ouest,2020,65+,M,39690,0,5,82.4
Sud-Ouest,2020,65+,F,41310,0,5,73.4
Sud-Ouest,2021,0-14,M,578371,0,2,0.0
Sud-Ouest,2021,0-14,F,601978,0,2,0.0
Sud-Ouest,2021,15-24,M,269010,35,1,83.3
Sud-Ouest,2021,15-24,F,279990,35,1,82.1
Sud-Ouest,2021,25-34,M,188307,25,1,67.5
Sud-Ouest,2021,25-34,F,195993,25,1,72.6
Sud-Ouest,2021,35-44,M,134505,0,1,66.8
Sud-Ouest,2021,35-44,F,139995,0,1,71.5
Sud-Ouest,2021,45-54,M,80703,0,1,74.7
Sud-Ouest,2021,45-54,F,83997,0,1,84.2
Sud-Ouest,2021,55-64,M,53802,0,1,67.1
Sud-Ouest,2021,55-64,F,55998,0,1,78.2
Sud-Ouest,2021,65+,M,40351,0,5,69.6
Sud-Ouest,2021,65+,F,41998,0,5,73.9
Sud-Ouest,2022,0-14,M,587853,0,2,0.0
Sud-Ouest,2022,0-14,F,611847,0,2,0.0
Sud-Ouest,2022,15-24,M,273420,35,1,70.0
Sud-Ouest,2022,15-24,F,284580,35,1,70.3
Sud-Ouest,2022,25-34,M,191394,25,1,62.1
Sud-Ouest,2022,25-34,F,199206,25,1,61.6
Sud-Ouest,2022,35-44,M,136710,0,1,63.1
Sud-Ouest,2022,35-44,F,142290,0,1,71.0
Sud-Ouest,2022,45-54,M,82026,0,1,81.4
Sud-Ouest,2022,45-54,F,85374,0,1,84.6
Sud-Ouest,2022,55-64,M,54684,0,1,62.1
Sud-Ouest,2022,55-64,F,56916,0,1,65.9
Sud-Ouest,2022,65+,M,41013,0,5,81.1
Sud-Ouest,2022,65+,F,42687,0,5,63.1
Sud-Ouest,2023,0-14,M,597334,0,2,0.0
Sud-Ouest,2023,0-14,F,621715,0,2,0.0
Sud-Ouest,2023,15-24,M,277830,35,1,69.6
Sud-Ouest,2023,15-24,F,289170,35,1,78.4
Sud-Ouest,2023,25-34,M,194481,25,1,81.8
Sud-Ouest,2023,25-34,F,202419,25,1,72.6
Sud-Ouest,2023,35-44,M,138915,0,1,80.4
Sud-Ouest,2023,35-44,F,144585,0,1,80.0
Sud-Ouest,2023,45-54,M,83349,0,1,76.2
Sud-Ouest,2023,45-54,F,86751,0,1,74.8
Sud-Ouest,2023,55-64,M,55566,0,1,64.6
Sud-Ouest,2023,55-64,F,57834,0,1,76.3
Sud-Ouest,2023,65+,M,41674,0,5,62.9
Sud-Ouest,2023,65+,F,43375,0,5,81.0
