region,annee,quintile,indicateur,valeur,unite
Nord,2019,Q3,Accès toilettes,29.75,%
Nord,2019,Q3,Possession telephone,49.0,%
Nord,2019,Q3,Possession radio,42.0,%
Nord,2019,Q3,Possession TV,28.0,%
Nord,2019,Q4,Revenu moyen mensuel,192000.0,FCFA
Nord,2019,Q4,Depenses alimentation,97446.12,FCFA
Nord,2019,Q4,Depenses sante,18080.82,FCFA
Nord,2019,Q4,Depenses education,11044.67,FCFA
Nord,2019,Q4,Depenses logement,42673.16,FCFA
Nord,2019,Q4,Depenses transport,19627.79,FCFA
Nord,2019,Q4,Accès eau potable,57.0,%
Nord,2019,Q4,Accès electricite,52.25,%
Nord,2019,Q4,Accès toilettes,33.25,%
Nord,2019,Q4,Possession telephone,63.0,%
Nord,2019,Q4,Possession radio,54.0,%
Nord,2019,Q4,Possession TV,36.0,%
Nord,2019,Q5 (plus riche),Revenu moyen mensuel,384000.0,FCFA
Nord,2019,Q5 (plus riche),Depenses alimentation,156512.75,FCFA
Nord,2019,Q5 (plus riche),Depenses sante,35796.75,FCFA
Nord,2019,Q5 (plus riche),Depenses education,19698.76,FCFA
Nord,2019,Q5 (plus riche),Depenses logement,91620.12,FCFA
Nord,2019,Q5 (plus riche),Depenses transport,42145.99,FCFA
Nord,2019,Q5 (plus riche),Accès eau potable,60.0,%
Nord,2019,Q5 (plus riche),Accès electricite,55.0,%
Nord,2019,Q5 (plus riche),Accès toilettes,35.0,%
Nord,2019,Q5 (plus riche),Possession telephone,84.0,%
Nord,2019,Q5 (plus riche),Possession radio,72.0,%
Nord,2019,Q5 (plus riche),Possession TV,48.0,%
Nord,2020,Q1 (plus pauvre),Revenu moyen mensuel,32500.0,FCFA
Nord,2020,Q1 (plus pauvre),Depenses alimentation,14134.44,FCFA
Nord,2020,Q1 (plus pauvre),Depenses sante,2886.66,FCFA
Nord,2020,Q1 (plus pauvre),Depenses education,1346.18,FCFA
Nord,2020,Q1 (plus pauvre),Depenses logement,7641.52,FCFA
Nord,2020,Q1 (plus pauvre),Depenses transport,4620.16,FCFA
Nord,2020,Q1 (plus pauvre),Accès eau potable,30.0,%
Nord,2020,Q1 (plus pauvre),Accès electricite,27.5,%
Nord,2020,Q1 (plus pauvre),Accès toilettes,17.5,%
Nord,2020,Q1 (plus pauvre),Possession telephone,21.0,%
Nord,2020,Q1 (plus pauvre),Possession radio,18.0,%
Nord,2020,Q1 (plus pauvre),Possession TV,12.0,%
Nord,2020,Q2,Revenu moyen mensuel,65000.0,FCFA
Nord,2020,Q2,Depenses alimentation,34944.72,FCFA
Nord,2020,Q2,Depenses sante,4651.02,FCFA
Nord,2020,Q2,Depenses education,3314.27,FCFA
Nord,2020,Q2,Depenses logement,15549.88,FCFA
Nord,2020,Q2,Depenses transport,7048.08,FCFA
Nord,2020,Q2,Accès eau potable,42.0,%
Nord,2020,Q2,Accès electricite,38.5,%
Nord,2020,Q2,Accès toilettes,24.5,%
Nord,2020,Q2,Possession telephone,35.0,%
Nord,2020,Q2,Possession radio,30.0,%
Nord,2020,Q2,Possession TV,20.0,%
Nord,2020,Q3,Revenu moyen mensuel,117000.0,FCFA
Nord,2020,Q3,Depenses alimentation,57706.07,FCFA
Nord,2020,Q3,Depenses sante,8954.04,FCFA
Nord,2020,Q3,Depenses education,5666.27,FCFA
Nord,2020,Q3,Depenses logement,26288.77,FCFA
Nord,2020,Q3,Depenses transport,12957.05,FCFA
Nord,2020,Q3,Accès eau potable,51.0,%
Nord,2020,Q3,Accès electricite,46.75,%
Nord,2020,Q3,Accès toilettes,29.75,%
Nord,2020,Q3,Possession telephone,49.0,%
Nord,2020,Q3,Possession radio,42.0,%
Nord,2020,Q3,Possession TV,28.0,%
Nord,2020,Q4,Revenu moyen mensuel,195000.0,FCFA
Nord,2020,Q4,Depenses alimentation,95456.48,FCFA
Nord,2020,Q4,Depenses sante,18618.65,FCFA
Nord,2020,Q4,Depenses education,7937.73,FCFA
Nord,2020,Q4,Depenses logement,34882.18,FCFA
Nord,2020,Q4,Depenses transport,20096.64,FCFA
Nord,2020,Q4,Accès eau potable,57.0,%
Nord,2020,Q4,Accès electricite,52.25,%
Nord,2020,Q4,Accès toilettes,33.25,%
Nord,2020,Q4,Possession telephone,63.0,%
Nord,2020,Q4,Possession radio,54.0,%
Nord,2020,Q4,Possession TV,36.0,%
Nord,2020,Q5 (plus riche),Revenu moyen mensuel,390000.0,FCFA
Nord,2020,Q5 (plus riche),Depenses alimentation,143926.87,FCFA
Nord,2020,Q5 (plus riche),Depenses sante,34253.57,FCFA
Nord,2020,Q5 (plus riche),Depenses education,19499.52,FCFA
Nord,2020,Q5 (plus riche),Depenses logement,66935.98,FCFA
Nord,2020,Q5 (plus riche),Depenses transport,40398.84,FCFA
Nord,2020,Q5 (plus riche),Accès eau potable,60.0,%
Nord,2020,Q5 (plus riche),Accès electricite,55.0,%
Nord,2020,Q5 (plus riche),Accès toilettes,35.0,%
Nord,2020,Q5 (plus riche),Possession telephone,84.0,%
Nord,2020,Q5 (plus riche),Possession radio,72.0,%
Nord,2020,Q5 (plus riche),Possession TV,48.0,%
Nord,2021,Q1 (plus pauvre),Revenu moyen mensuel,33000.0,FCFA
Nord,2021,Q1 (plus pauvre),Depenses alimentation,14948.52,FCFA
Nord,2021,Q1 (plus pauvre),Depenses sante,2240.54,FCFA
Nord,2021,Q1 (plus pauvre),Depenses education,1708.91,FCFA
Nord,2021,Q1 (plus pauvre),Depenses logement,7221.93,FCFA
Nord,2021,Q1 (plus pauvre),Depenses transport,3395.79,FCFA
Nord,2021,Q1 (plus pauvre),Accès eau potable,30.0,%
Nord,2021,Q1 (plus pauvre),Accès electricite,27.5,%
Nord,2021,Q1 (plus pauvre),Accès toilettes,17.5,%
Nord,2021,Q1 (plus pauvre),Possession telephone,21.0,%
Nord,2021,Q1 (plus pauvre),Possession radio,18.0,%
Nord,2021,Q1 (plus pauvre),Possession TV,12.0,%
Nord,2021,Q2,Revenu moyen mensuel,66000.0,FCFA
Nord,2021,Q2,Depenses alimentation,29826.34,FCFA
Nord,2021,Q2,Depenses sante,5269.73,FCFA
Nord,2021,Q2,Depenses education,3275.85,FCFA
Nord,2021,Q2,Depenses logement,11475.73,FCFA
Nord,2021,Q2,Depenses transport,7303.03,FCFA
Nord,2021,Q2,Accès eau potable,42.0,%
Nord,2021,Q2,Accès electricite,38.5,%
Nord,2021,Q2,Accès toilettes,24.5,%
Nord,2021,Q2,Possession telephone,35.0,%
Nord,2021,Q2,Possession radio,30.0,%
Nord,2021,Q2,Possession TV,20.0,%
Nord,2021,Q3,Revenu moyen mensuel,118800.0,FCFA
Nord,2021,Q3,Depenses alimentation,45324.59,FCFA
Nord,2021,Q3,Depenses sante,10902.24,FCFA
Nord,2021,Q3,Depenses education,6182.42,FCFA
Nord,2021,Q3,Depenses logement,26145.91,FCFA
Nord,2021,Q3,Depenses transport,16570.97,FCFA
Nord,2021,Q3,Accès eau potable,51.0,%
Nord,2021,Q3,Accès electricite,46.75,%
Nord,2021,Q3,Accès toilettes,29.75,%
Nord,2021,Q3,Possession telephone,49.0,%
Nord,2021,Q3,Possession radio,42.0,%
Nord,2021,Q3,Possession TV,28.0,%
Nord,2021,Q4,Revenu moyen mensuel,198000.0,FCFA
Nord,2021,Q4,Depenses alimentation,96145.43,FCFA
Nord,2021,Q4,Depenses sante,16756.45,FCFA
Nord,2021,Q4,Depenses education,9137.0,FCFA
Nord,2021,Q4,Depenses logement,36696.86,FCFA
Nord,2021,Q4,Depenses transport,24912.21,FCFA
Nord,2021,Q4,Accès eau potable,57.0,%
Nord,2021,Q4,Accès electricite,52.25,%
Nord,2021,Q4,Accès toilettes,33.25,%
Nord,2021,Q4,Possession telephone,63.0,%
Nord,2021,Q4,Possession radio,54.0,%
Nord,2021,Q4,Possession TV,36.0,%
Nord,2021,Q5 (plus riche),Revenu moyen mensuel,396000.0,FCFA
Nord,2021,Q5 (plus riche),Depenses alimentation,198051.4,FCFA
Nord,2021,Q5 (plus riche),Depenses sante,33290.37,FCFA
Nord,2021,Q5 (plus riche),Depenses education,21073.22,FCFA
Nord,2021,Q5 (plus riche),Depenses logement,93875.83,FCFA
Nord,2021,Q5 (plus riche),Depenses transport,51287.87,FCFA
Nord,2021,Q5 (plus riche),Accès eau potable,60.0,%
Nord,2021,Q5 (plus riche),Accès electricite,55.0,%
Nord,2021,Q5 (plus riche),Accès toilettes,35.0,%
Nord,2021,Q5 (plus riche),Possession telephone,84.0,%
Nord,2021,Q5 (plus riche),Possession radio,72.0,%
Nord,2021,Q5 (plus riche),Possession TV,48.0,%
Nord,2022,Q1 (plus pauvre),Revenu moyen mensuel,33500.0,FCFA
Nord,2022,Q1 (plus pauvre),Depenses alimentation,16981.67,FCFA
Nord,2022,Q1 (plus pauvre),Depenses sante,2859.37,FCFA
Nord,2022,Q1 (plus pauvre),Depenses education,1525.76,FCFA
Nord,2022,Q1 (plus pauvre),Depenses logement,5568.27,FCFA
Nord,2022,Q1 (plus pauvre),Depenses transport,3376.38,FCFA
Nord,2022,Q1 (plus pauvre),Accès eau potable,30.0,%
Nord,2022,Q1 (plus pauvre),Accès electricite,27.5,%
Nord,2022,Q1 (plus pauvre),Accès toilettes,17.5,%
Nord,2022,Q1 (plus pauvre),Possession telephone,21.0,%
Nord,2022,Q1 (plus pauvre),Possession radio,18.0,%
Nord,2022,Q1 (plus pauvre),Possession TV,12.0,%
Nord,2022,Q2,Revenu moyen mensuel,67000.0,FCFA
Nord,2022,Q2,Depenses alimentation,34622.42,FCFA
Nord,2022,Q2,Depenses sante,5391.1,FCFA
Nord,2022,Q2,Depenses education,3602.55,FCFA
Nord,2022,Q2,Depenses logement,14595.42,FCFA
Nord,2022,Q2,Depenses transport,9584.09,FCFA
Nord,2022,Q2,Accès eau potable,42.0,%
Nord,2022,Q2,Accès electricite,38.5,%
Nord,2022,Q2,Accès toilettes,24.5,%
Nord,2022,Q2,Possession telephone,35.0,%
Nord,2022,Q2,Possession radio,30.0,%
Nord,2022,Q2,Possession TV,20.0,%
Nord,2022,Q3,Revenu moyen mensuel,120600.0,FCFA
Nord,2022,Q3,Depenses alimentation,54186.91,FCFA
Nord,2022,Q3,Depenses sante,9653.05,FCFA
Nord,2022,Q3,Depenses education,6364.2,FCFA
Nord,2022,Q3,Depenses logement,25905.41,FCFA
Nord,2022,Q3,Depenses transport,15123.08,FCFA
Nord,2022,Q3,Accès eau potable,51.0,%
Nord,2022,Q3,Accès electricite,46.75,%
Nord,2022,Q3,Accès toilettes,29.75,%
Nord,2022,Q3,Possession telephone,49.0,%
Nord,2022,Q3,Possession radio,42.0,%
Nord,2022,Q3,Possession TV,28.0,%
Nord,2022,Q4,Revenu moyen mensuel,201000.0,FCFA
Nord,2022,Q4,Depenses alimentation,105864.25,FCFA
Nord,2022,Q4,Depenses sante,17970.21,FCFA
Nord,2022,Q4,Depenses education,9994.1,FCFA
Nord,2022,Q4,Depenses logement,43047.62,FCFA
Nord,2022,Q4,Depenses transport,22488.41,FCFA
Nord,2022,Q4,Accès eau potable,57.0,%
Nord,2022,Q4,Accès electricite,52.25,%
Nord,2022,Q4,Accès toilettes,33.25,%
Nord,2022,Q4,Possession telephone,63.0,%
Nord,2022,Q4,Possession radio,54.0,%
Nord,2022,Q4,Possession TV,36.0,%
Nord,2022,Q5 (plus riche),Revenu moyen mensuel,402000.0,FCFA
Nord,2022,Q5 (plus riche),Depenses alimentation,209586.21,FCFA
Nord,2022,Q5 (plus riche),Depenses sante,33018.55,FCFA
Nord,2022,Q5 (plus riche),Depenses education,21791.89,FCFA
Nord,2022,Q5 (plus riche),Depenses logement,86805.65,FCFA
Nord,2022,Q5 (plus riche),Depenses transport,57355.92,FCFA
Nord,2022,Q5 (plus riche),Accès eau potable,60.0,%
Nord,2022,Q5 (plus riche),Accès electricite,55.0,%
Nord,2022,Q5 (plus riche),Accès toilettes,35.0,%
Nord,2022,Q5 (plus riche),Possession telephone,84.0,%
Nord,2022,Q5 (plus riche),Possession radio,72.0,%
Nord,2022,Q5 (plus riche),Possession TV,48.0,%
Nord,2023,Q1 (plus pauvre),Revenu moyen mensuel,34000.0,FCFA
Nord,2023,Q1 (plus pauvre),Depenses alimentation,17513.8,FCFA
Nord,2023,Q1 (plus pauvre),Depenses sante,3141.58,FCFA
Nord,2023,Q1 (plus pauvre),Depenses education,1431.93,FCFA
Nord,2023,Q1 (plus pauvre),Depenses logement,6039.56,FCFA
Nord,2023,Q1 (plus pauvre),Depenses transport,4563.44,FCFA
Nord,2023,Q1 (plus pauvre),Accès eau potable,30.0,%
Nord,2023,Q1 (plus pauvre),Accès electricite,27.5,%
Nord,2023,Q1 (plus pauvre),Accès toilettes,17.5,%
Nord,2023,Q1 (plus pauvre),Possession telephone,21.0,%
Nord,2023,Q1 (plus pauvre),Possession radio,18.0,%
Nord,2023,Q1 (plus pauvre),Possession TV,12.0,%
Nord,2023,Q2,Revenu moyen mensuel,68000.0,FCFA
Nord,2023,Q2,Depenses alimentation,36445.81,FCFA
Nord,2023,Q2,Depenses sante,4749.99,FCFA
Nord,2023,Q2,Depenses education,3734.79,FCFA
Nord,2023,Q2,Depenses logement,12551.55,FCFA
Nord,2023,Q2,Depenses transport,7314.22,FCFA
Nord,2023,Q2,Accès eau potable,42.0,%
Nord,2023,Q2,Accès electricite,38.5,%
Nord,2023,Q2,Accès toilettes,24.5,%
Nord,2023,Q2,Possession telephone,35.0,%
Nord,2023,Q2,Possession radio,30.0,%
Nord,2023,Q2,Possession TV,20.0,%
Nord,2023,Q3,Revenu moyen mensuel,122400.0,FCFA
Nord,2023,Q3,Depenses alimentation,61088.53,FCFA
Nord,2023,Q3,Depenses sante,10089.04,FCFA
Nord,2023,Q3,Depenses education,6103.67,FCFA
Nord,2023,Q3,Depenses logement,20939.16,FCFA
Nord,2023,Q3,Depenses transport,16435.68,FCFA
Nord,2023,Q3,Accès eau potable,51.0,%
Nord,2023,Q3,Accès electricite,46.75,%
Nord,2023,Q3,Accès toilettes,29.75,%
Nord,2023,Q3,Possession telephone,49.0,%
Nord,2023,Q3,Possession radio,42.0,%
Nord,2023,Q3,Possession TV,28.0,%
Nord,2023,Q4,Revenu moyen mensuel,204000.0,FCFA
Nord,2023,Q4,Depenses alimentation,94493.89,FCFA
Nord,2023,Q4,Depenses sante,13186.54,FCFA
Nord,2023,Q4,Depenses education,9264.74,FCFA
Nord,2023,Q4,Depenses logement,45058.88,FCFA
Nord,2023,Q4,Depenses transport,22986.62,FCFA
Nord,2023,Q4,Accès eau potable,57.0,%
Nord,2023,Q4,Accès electricite,52.25,%
Nord,2023,Q4,Accès toilettes,33.25,%
Nord,2023,Q4,Possession telephone,63.0,%
Nord,2023,Q4,Possession radio,54.0,%
Nord,2023,Q4,Possession TV,36.0,%
Nord,2023,Q5 (plus riche),Revenu moyen mensuel,408000.0,FCFA
Nord,2023,Q5 (plus riche),Depenses alimentation,179643.28,FCFA
Nord,2023,Q5 (plus riche),Depenses sante,34894.04,FCFA
Nord,2023,Q5 (plus riche),Depenses education,18501.04,FCFA
Nord,2023,Q5 (plus riche),Depenses logement,93939.55,FCFA
Nord,2023,Q5 (plus riche),Depenses transport,40946.27,FCFA
Nord,2023,Q5 (plus riche),Accès eau potable,60.0,%
Nord,2023,Q5 (plus riche),Accès electricite,55.0,%
Nord,2023,Q5 (plus riche),Accès toilettes,35.0,%
Nord,2023,Q5 (plus riche),Possession telephone,84.0,%
Nord,2023,Q5 (plus riche),Possession radio,72.0,%
Nord,2023,Q5 (plus riche),Possession TV,48.0,%
Nord-Ouest,2005,Q1 (plus pauvre),Revenu moyen mensuel,25000.0,FCFA
Nord-Ouest,2005,Q1 (plus pauvre),Depenses alimentation,9175.37,FCFA
Nord-Ouest,2005,Q1 (plus pauvre),Depenses sante,1710.81,FCFA
Nord-Ouest,2005,Q1 (plus pauvre),Depenses education,1484.15,FCFA
Nord-Ouest,2005,Q1 (plus pauvre),Depenses logement,4119.01,FCFA
Nord-Ouest,2005,Q1 (plus pauvre),Depenses transport,3473.8,FCFA
Nord-Ouest,2005,Q1 (plus pauvre),Accès eau potable,30.0,%
Nord-Ouest,2005,Q1 (plus pauvre),Accès electricite,27.5,%
Nord-Ouest,2005,Q1 (plus pauvre),Accès toilettes,17.5,%
Nord-Ouest,2005,Q1 (plus pauvre),Possession telephone,21.0,%
Nord-Ouest,2005,Q1 (plus pauvre),Possession radio,18.0,%
Nord-Ouest,2005,Q1 (plus pauvre),Possession TV,12.0,%
Nord-Ouest,2005,Q2,Revenu moyen mensuel,50000.0,FCFA
Nord-Ouest,2005,Q2,Depenses alimentation,21781.65,FCFA
Nord-Ouest,2005,Q2,Depenses sante,4053.44,FCFA
Nord-Ouest,2005,Q2,Depenses education,2715.89,FCFA
Nord-Ouest,2005,Q2,Depenses logement,11479.52,FCFA
Nord-Ouest,2005,Q2,Depenses transport,5879.22,FCFA
Nord-Ouest,2005,Q2,Accès eau potable,42.0,%
Nord-Ouest,2005,Q2,Accès electricite,38.5,%
Nord-Ouest,2005,Q2,Accès toilettes,24.5,%
Nord-Ouest,2005,Q2,Possession telephone,35.0,%
Nord-Ouest,2005,Q2,Possession radio,30.0,%
Nord-Ouest,2005,Q2,Possession TV,20.0,%
Nord-Ouest,2005,Q3,Revenu moyen mensuel,90000.0,FCFA
Nord-Ouest,2005,Q3,Depenses alimentation,36944.28,FCFA
Nord-Ouest,2005,Q3,Depenses sante,6966.93,FCFA
Nord-Ouest,2005,Q3,Depenses education,4171.75,FCFA
Nord-Ouest,2005,Q3,Depenses logement,17652.01,FCFA
Nord-Ouest,2005,Q3,Depenses transport,11745.66,FCFA
Nord-Ouest,2005,Q3,Accès eau potable,51.0,%
Nord-Ouest,2005,Q3,Accès electricite,46.75,%
Nord-Ouest,2005,Q3,Accès toilettes,29.75,%
Nord-Ouest,2005,Q3,Possession telephone,49.0,%
Nord-Ouest,2005,Q3,Possession radio,42.0,%
Nord-Ouest,2005,Q3,Possession TV,28.0,%
Nord-Ouest,2005,Q4,Revenu moyen mensuel,150000.0,FCFA
Nord-Ouest,2005,Q4,Depenses alimentation,63762.98,FCFA
Nord-Ouest,2005,Q4,Depenses sante,11583.8,FCFA
Nord-Ouest,2005,Q4,Depenses education,8778.68,FCFA
Nord-Ouest,2005,Q4,Depenses logement,31370.79,FCFA
Nord-Ouest,2005,Q4,Depenses transport,16453.61,FCFA
Nord-Ouest,2005,Q4,Accès eau potable,57.0,%
Nord-Ouest,2005,Q4,Accès electricite,52.25,%
Nord-Ouest,2005,Q4,Accès toilettes,33.25,%
Nord-Ouest,2005,Q4,Possession telephone,63.0,%
Nord-Ouest,2005,Q4,Possession radio,54.0,%
Nord-Ouest,2005,Q4,Possession TV,36.0,%
Nord-Ouest,2005,Q5 (plus riche),Revenu moyen mensuel,300000.0,FCFA
Nord-Ouest,2005,Q5 (plus riche),Depenses alimentation,161267.78,FCFA
Nord-Ouest,2005,Q5 (plus riche),Depenses sante,22096.24,FCFA
Nord-Ouest,2005,Q5 (plus riche),Depenses education,12541.55,FCFA
Nord-Ouest,2005,Q5 (plus riche),Depenses logement,60602.31,FCFA
Nord-Ouest,2005,Q5 (plus riche),Depenses transport,41325.24,FCFA
Nord-Ouest,2005,Q5 (plus riche),Accès eau potable,60.0,%
Nord-Ouest,2005,Q5 (plus riche),Accès electricite,55.0,%
Nord-Ouest,2005,Q5 (plus riche),Accès toilettes,35.0,%
Nord-Ouest,2005,Q5 (plus riche),Possession telephone,84.0,%
Nord-Ouest,2005,Q5 (plus riche),Possession radio,72.0,%
Nord-Ouest,2005,Q5 (plus riche),Possession TV,48.0,%
Nord-Ouest,2006,Q1 (plus pauvre),Revenu moyen mensuel,25500.0,FCFA
Nord-Ouest,2006,Q1 (plus pauvre),Depenses alimentation,12127.64,FCFA
Nord-Ouest,2006,Q1 (plus pauvre),Depenses sante,1783.57,FCFA
Nord-Ouest,2006,Q1 (plus pauvre),Depenses education,1219.15,FCFA
Nord-Ouest,2006,Q1 (plus pauvre),Depenses logement,4089.27,FCFA
Nord-Ouest,2006,Q1 (plus pauvre),Depenses transport,2513.34,FCFA
Nord-Ouest,2006,Q1 (plus pauvre),Accès eau potable,30.0,%
Nord-Ouest,2006,Q1 (plus pauvre),Accès electricite,27.5,%
Nord-Ouest,2006,Q1 (plus pauvre),Accès toilettes,17.5,%
Nord-Ouest,2006,Q1 (plus pauvre),Possession telephone,21.0,%
Nord-Ouest,2006,Q1 (plus pauvre),Possession radio,18.0,%
Nord-Ouest,2006,Q1 (plus pauvre),Possession TV,12.0,%
Nord-Ouest,2006,Q2,Revenu moyen mensuel,51000.0,FCFA
Nord-Ouest,2006,Q2,Depenses alimentation,25256.32,FCFA
Nord-Ouest,2006,Q2,Depenses sante,4855.19,FCFA
Nord-Ouest,2006,Q2,Depenses education,2293.87,FCFA
Nord-Ouest,2006,Q2,Depenses logement,11779.84,FCFA
Nord-Ouest,2006,Q2,Depenses transport,5488.22,FCFA
Nord-Ouest,2006,Q2,Accès eau potable,42.0,%
Nord-Ouest,2006,Q2,Accès electricite,38.5,%
Nord-Ouest,2006,Q2,Accès toilettes,24.5,%
Nord-Ouest,2006,Q2,Possession telephone,35.0,%
Nord-Ouest,2006,Q2,Possession radio,30.0,%
Nord-Ouest,2006,Q2,Possession TV,20.0,%
Nord-Ouest,2006,Q3,Revenu moyen mensuel,91800.0,FCFA
Nord-Ouest,2006,Q3,Depenses alimentation,46445.16,FCFA
Nord-Ouest,2006,Q3,Depenses sante,7707.94,FCFA
Nord-Ouest,2006,Q3,Depenses education,3763.37,FCFA
Nord-Ouest,2006,Q3,Depenses logement,17760.76,FCFA
Nord-Ouest,2006,Q3,Depenses transport,9952.74,FCFA
Nord-Ouest,2006,Q3,Accès eau potable,51.0,%
Nord-Ouest,2006,Q3,Accès electricite,46.75,%
Nord-Ouest,2006,Q3,Accès toilettes,29.75,%
Nord-Ouest,2006,Q3,Possession telephone,49.0,%
Nord-Ouest,2006,Q3,Possession radio,42.0,%
Nord-Ouest,2006,Q3,Possession TV,28.0,%
Nord-Ouest,2006,Q4,Revenu moyen mensuel,153000.0,FCFA
Nord-Ouest,2006,Q4,Depenses alimentation,78011.31,FCFA
Nord-Ouest,2006,Q4,Depenses sante,11673.63,FCFA
Nord-Ouest,2006,Q4,Depenses education,6505.27,FCFA
Nord-Ouest,2006,Q4,Depenses logement,34397.16,FCFA
Nord-Ouest,2006,Q4,Depenses transport,20770.02,FCFA
Nord-Ouest,2006,Q4,Accès eau potable,57.0,%
Nord-Ouest,2006,Q4,Accès electricite,52.25,%
Nord-Ouest,2006,Q4,Accès toilettes,33.25,%
Nord-Ouest,2006,Q4,Possession telephone,63.0,%
Nord-Ouest,2006,Q4,Possession radio,54.0,%
Nord-Ouest,2006,Q4,Possession TV,36.0,%
Nord-Ouest,2006,Q5 (plus riche),Revenu moyen mensuel,306000.0,FCFA
Nord-Ouest,2006,Q5 (plus riche),Depenses alimentation,111971.19,FCFA
Nord-Ouest,2006,Q5 (plus riche),Depenses sante,25345.57,FCFA
Nord-Ouest,2006,Q5 (plus riche),Depenses education,16823.14,FCFA
Nord-Ouest,2006,Q5 (plus riche),Depenses logement,55773.71,FCFA
Nord-Ouest,2006,Q5 (plus riche),Depenses transport,35489.33,FCFA
Nord-Ouest,2006,Q5 (plus riche),Accès eau potable,60.0,%
Nord-Ouest,2006,Q5 (plus riche),Accès electricite,55.0,%
Nord-Ouest,2006,Q5 (plus riche),Accès toilettes,35.0,%
Nord-Ouest,2006,Q5 (plus riche),Possession telephone,84.0,%
Nord-Ouest,2006,Q5 (plus riche),Possession radio,72.0,%
Nord-Ouest,2006,Q5 (plus riche),Possession TV,48.0,%
Nord-Ouest,2007,Q1 (plus pauvre),Revenu moyen mensuel,26000.0,FCFA
Nord-Ouest,2007,Q1 (plus pauvre),Depenses alimentation,9376.25,FCFA
Nord-Ouest,2007,Q1 (plus pauvre),Depenses sante,1948.68,FCFA
Nord-Ouest,2007,Q1 (plus pauvre),Depenses education,1210.91,FCFA
Nord-Ouest,2007,Q1 (plus pauvre),Depenses logement,5750.04,FCFA
Nord-Ouest,2007,Q1 (plus pauvre),Depenses transport,2653.79,FCFA
Nord-Ouest,2007,Q1 (plus pauvre),Accès eau potable,30.0,%
Nord-Ouest,2007,Q1 (plus pauvre),Accès electricite,27.5,%
Nord-Ouest,2007,Q1 (plus pauvre),Accès toilettes,17.5,%
Nord-Ouest,2007,Q1 (plus pauvre),Possession telephone,21.0,%
Nord-Ouest,2007,Q1 (plus pauvre),Possession radio,18.0,%
Nord-Ouest,2007,Q1 (plus pauvre),Possession TV,12.0,%
Nord-Ouest,2007,Q2,Revenu moyen mensuel,52000.0,FCFA
Nord-Ouest,2007,Q2,Depenses alimentation,22317.21,FCFA
Nord-Ouest,2007,Q2,Depenses sante,4948.24,FCFA
Nord-Ouest,2007,Q2,Depenses education,2691.81,FCFA
Nord-Ouest,2007,Q2,Depenses logement,10542.44,FCFA
Nord-Ouest,2007,Q2,Depenses transport,7112.64,FCFA
Nord-Ouest,2007,Q2,Accès eau potable,42.0,%
Nord-Ouest,2007,Q2,Accès electricite,38.5,%
Nord-Ouest,2007,Q2,Accès toilettes,24.5,%
Nord-Ouest,2007,Q2,Possession telephone,35.0,%
Nord-Ouest,2007,Q2,Possession radio,30.0,%
Nord-Ouest,2007,Q2,Possession TV,20.0,%
Nord-Ouest,2007,Q3,Revenu moyen mensuel,93600.0,FCFA
Nord-Ouest,2007,Q3,Depenses alimentation,43710.82,FCFA
Nord-Ouest,2007,Q3,Depenses sante,6360.62,FCFA
Nord-Ouest,2007,Q3,Depenses education,4236.96,FCFA
Nord-Ouest,2007,Q3,Depenses logement,16757.33,FCFA
Nord-Ouest,2007,Q3,Depenses transport,11987.58,FCFA
Nord-Ouest,2007,Q3,Accès eau potable,51.0,%
Nord-Ouest,2007,Q3,Accès electricite,46.75,%
Nord-Ouest,2007,Q3,Accès toilettes,29.75,%
Nord-Ouest,2007,Q3,Possession telephone,49.0,%
Nord-Ouest,2007,Q3,Possession radio,42.0,%
Nord-Ouest,2007,Q3,Possession TV,28.0,%
Nord-Ouest,2007,Q4,Revenu moyen mensuel,156000.0,FCFA
Nord-Ouest,2007,Q4,Depenses alimentation,62182.1,FCFA
Nord-Ouest,2007,Q4,Depenses sante,10618.26,FCFA
Nord-Ouest,2007,Q4,Depenses education,9168.07,FCFA
Nord-Ouest,2007,Q4,Depenses logement,33043.8,FCFA
Nord-Ouest,2007,Q4,Depenses transport,21890.32,FCFA
Nord-Ouest,2007,Q4,Accès eau potable,57.0,%
Nord-Ouest,2007,Q4,Accès electricite,52.25,%
Nord-Ouest,2007,Q4,Accès toilettes,33.25,%
Nord-Ouest,2007,Q4,Possession telephone,63.0,%
Nord-Ouest,2007,Q4,Possession radio,54.0,%
Nord-Ouest,2007,Q4,Possession TV,36.0,%
Nord-Ouest,2007,Q5 (plus riche),Revenu moyen mensuel,312000.0,FCFA
Nord-Ouest,2007,Q5 (plus riche),Depenses alimentation,156786.23,FCFA
Nord-Ouest,2007,Q5 (plus riche),Depenses sante,25999.46,FCFA
Nord-Ouest,2007,Q5 (plus riche),Depenses education,14038.85,FCFA
Nord-Ouest,2007,Q5 (plus riche),Depenses logement,68650.68,FCFA
Nord-Ouest,2007,Q5 (plus riche),Depenses transport,41675.12,FCFA
Nord-Ouest,2007,Q5 (plus riche),Accès eau potable,60.0,%
Nord-Ouest,2007,Q5 (plus riche),Accès electricite,55.0,%
Nord-Ouest,2007,Q5 (plus riche),Accès toilettes,35.0,%
Nord-Ouest,2007,Q5 (plus riche),Possession telephone,84.0,%
Nord-Ouest,2007,Q5 (plus riche),Possession radio,72.0,%
