date,annee,mois,jour,region,precipitation_mm,temperature_c,humidite_pct
2011-07-06,2011,7,6,Littoral,10.78,20.5,70.0
2011-07-07,2011,7,7,Littoral,6.74,26.6,74.2
2011-07-08,2011,7,8,Littoral,8.87,31.0,51.3
2011-07-09,2011,7,9,Littoral,4.88,23.2,70.4
2011-07-10,2011,7,10,Littoral,1.36,26.6,67.6
2011-07-11,2011,7,11,Littoral,2.39,23.2,62.9
2011-07-12,2011,7,12,Littoral,6.22,33.6,75.5
2011-07-13,2011,7,13,Littoral,7.25,23.4,74.3
2011-07-14,2011,7,14,Littoral,0.5,29.8,84.4
2011-07-15,2011,7,15,Littoral,5.04,28.7,75.0
2011-07-16,2011,7,16,Littoral,6.65,21.9,74.8
2011-07-17,2011,7,17,Littoral,7.49,28.4,58.7
2011-07-18,2011,7,18,Littoral,0.74,32.9,71.7
2011-07-19,2011,7,19,Littoral,8.67,28.8,76.1
2011-07-20,2011,7,20,Littoral,9.93,28.4,63.9
2011-07-21,2011,7,21,Littoral,0.09,26.5,72.3
2011-07-22,2011,7,22,Littoral,2.54,23.0,61.5
2011-07-23,2011,7,23,Littoral,0.04,27.3,64.9
2011-07-24,2011,7,24,Littoral,9.16,27.0,86.4
2011-07-25,2011,7,25,Littoral,5.14,21.4,75.0
2011-07-26,2011,7,26,Littoral,2.49,26.1,68.9
2011-07-27,2011,7,27,Littoral,9.36,30.1,76.1
2011-07-28,2011,7,28,Littoral,19.45,23.4,90.6
2011-07-29,2011,7,29,Littoral,25.62,22.6,74.5
2011-07-30,2011,7,30,Littoral,5.94,27.9,69.0
2011-07-31,2011,7,31,Littoral,8.7,24.1,60.2
2011-08-01,2011,8,1,Littoral,4.19,27.6,58.9
2011-08-02,2011,8,2,Littoral,3.23,20.8,60.8
2011-08-03,2011,8,3,Littoral,2.68,28.0,71.5
2011-08-04,2011,8,4,Littoral,5.37,23.1,63.5
2011-08-05,2011,8,5,Littoral,1.36,24.5,69.5
2011-08-06,2011,8,6,Littoral,0.27,28.4,86.7
2011-08-07,2011,8,7,Littoral,8.12,29.6,63.7
2011-08-08,2011,8,8,Littoral,3.36,26.6,79.9
2011-08-09,2011,8,9,Littoral,0.73,26.6,73.1
2011-08-10,2011,8,10,Littoral,5.4,29.9,75.4
2011-08-11,2011,8,11,Littoral,1.77,24.1,61.1
2011-08-12,2011,8,12,Littoral,7.65,25.0,71.3
2011-08-13,2011,8,13,Littoral,0.36,25.6,60.9
2011-08-14,2011,8,14,Littoral,1.21,29.5,47.5
2011-08-15,2011,8,15,Littoral,0.23,23.6,75.1
2011-08-16,2011,8,16,Littoral,2.33,25.8,72.0
2011-08-17,2011,8,17,Littoral,8.52,22.3,77.8
2011-08-18,2011,8,18,Littoral,1.96,24.5,62.0
2011-08-19,2011,8,19,Littoral,0.02,23.3,70.6
2011-08-20,2011,8,20,Littoral,0.45,23.2,71.3
2011-08-21,2011,8,21,Littoral,4.55,27.1,72.5
2011-08-22,2011,8,22,Littoral,2.46,19.8,63.3
2011-08-23,2011,8,23,Littoral,2.6,21.6,69.0
2011-08-24,2011,8,24,Littoral,6.29,20.9,74.2
2011-08-25,2011,8,25,Littoral,8.39,27.1,47.3
2011-08-26,2011,8,26,Littoral,1.93,33.0,94.8
2011-08-27,2011,8,27,Littoral,5.53,23.5,72.3
2011-08-28,2011,8,28,Littoral,1.37,24.8,61.9
2011-08-29,2011,8,29,Littoral,2.56,22.0,65.2
2011-08-30,2011,8,30,Littoral,1.79,23.1,73.7
2011-08-31,2011,8,31,Littoral,2.89,22.3,76.6
2011-09-01,2011,9,1,Littoral,8.71,24.9,69.7
2011-09-02,2011,9,2,Littoral,0.46,28.0,70.1
2011-09-03,2011,9,3,Littoral,2.88,22.9,48.9
2011-09-04,2011,9,4,Littoral,0.09,27.8,70.0
2011-09-05,2011,9,5,Littoral,7.11,24.9,62.3
2011-09-06,2011,9,6,Littoral,0.36,21.6,92.8
2011-09-07,2011,9,7,Littoral,3.85,16.4,72.9
2011-09-08,2011,9,8,Littoral,1.5,25.6,65.7
2011-09-09,2011,9,9,Littoral,0.66,23.4,79.9
2011-09-10,2011,9,10,Littoral,3.94,24.9,73.7
2011-09-11,2011,9,11,Littoral,5.05,19.1,74.3
2011-09-12,2011,9,12,Littoral,2.03,26.2,51.5
2011-09-13,2011,9,13,Littoral,7.97,21.0,62.9
2011-09-14,2011,9,14,Littoral,0.66,26.7,53.9
2011-09-15,2011,9,15,Littoral,11.79,21.0,48.6
2011-09-16,2011,9,16,Littoral,1.75,21.2,61.0
2011-09-17,2011,9,17,Littoral,0.95,23.0,58.7
2011-09-18,2011,9,18,Littoral,1.0,24.8,68.7
2011-09-19,2011,9,19,Littoral,12.94,25.3,72.0
2011-09-20,2011,9,20,Littoral,0.73,28.5,72.6
2011-09-21,2011,9,21,Littoral,0.4,19.3,73.0
2011-09-22,2011,9,22,Littoral,1.75,20.9,97.6
2011-09-23,2011,9,23,Littoral,8.61,30.9,73.6
2011-09-24,2011,9,24,Littoral,2.79,21.0,65.7
2011-09-25,2011,9,25,Littoral,0.29,23.0,73.0
2011-09-26,2011,9,26,Littoral,0.3,23.8,70.9
2011-09-27,2011,9,27,Littoral,4.93,29.6,70.8
2011-09-28,2011,9,28,Littoral,1.83,27.4,76.6
2011-09-29,2011,9,29,Littoral,2.71,25.8,83.5
2011-09-30,2011,9,30,Littoral,1.44,25.7,65.0
2011-10-01,2011,10,1,Littoral,4.37,28.1,78.7
2011-10-02,2011,10,2,Littoral,0.49,29.4,73.1
2011-10-03,2011,10,3,Littoral,35.13,23.4,61.0
2011-10-04,2011,10,4,Littoral,1.36,25.5,88.5
2011-10-05,2011,10,5,Littoral,1.96,25.6,76.2
2011-10-06,2011,10,6,Littoral,7.01,25.3,75.4
2011-10-07,2011,10,7,Littoral,9.04,24.1,69.6
2011-10-08,2011,10,8,Littoral,0.45,27.5,75.9
2011-10-09,2011,10,9,Littoral,1.73,26.3,63.6
2011-10-10,2011,10,10,Littoral,3.91,25.5,63.4
2011-10-11,2011,10,11,Littoral,1.1,25.1,69.3
2011-10-12,2011,10,12,Littoral,0.91,24.2,66.1
2011-10-13,2011,10,13,Littoral,3.0,25.1,68.8
2011-10-14,2011,10,14,Littoral,0.45,26.8,71.4
2011-10-15,2011,10,15,Littoral,0.18,26.0,73.7
2011-10-16,2011,10,16,Littoral,3.05,24.8,72.7
2011-10-17,2011,10,17,Littoral,7.72,18.9,74.6
2011-10-18,2011,10,18,Littoral,1.27,27.2,81.3
2011-10-19,2011,10,19,Littoral,7.2,20.5,82.5
2011-10-20,2011,10,20,Littoral,1.74,26.0,76.3
2011-10-21,2011,10,21,Littoral,7.18,23.1,76.4
2011-10-22,2011,10,22,Littoral,2.35,27.8,71.2
2011-10-23,2011,10,23,Littoral,0.72,26.7,63.8
2011-10-24,2011,10,24,Littoral,2.47,26.2,68.2
2011-10-25,2011,10,25,Littoral,6.17,32.9,84.9
2011-10-26,2011,10,26,Littoral,4.3,19.7,58.7
2011-10-27,2011,10,27,Littoral,5.53,33.4,66.8
2011-10-28,2011,10,28,Littoral,1.71,30.5,80.0
2011-10-29,2011,10,29,Littoral,1.11,25.3,78.2
2011-10-30,2011,10,30,Littoral,1.8,26.3,71.6
2011-10-31,2011,10,31,Littoral,3.06,28.9,57.5
2011-11-01,2011,11,1,Littoral,13.08,26.4,56.8
2011-11-02,2011,11,2,Littoral,1.29,30.6,71.8
2011-11-03,2011,11,3,Littoral,8.36,24.0,60.8
2011-11-04,2011,11,4,Littoral,3.19,26.0,62.2
2011-11-05,2011,11,5,Littoral,6.79,32.6,69.5
2011-11-06,2011,11,6,Littoral,7.71,24.6,78.5
2011-11-07,2011,11,7,Littoral,2.27,28.2,65.5
2011-11-08,2011,11,8,Littoral,2.5,23.7,71.6
2011-11-09,2011,11,9,Littoral,5.43,28.4,62.7
2011-11-10,2011,11,10,Littoral,4.93,25.7,79.3
2011-11-11,2011,11,11,Littoral,2.55,23.0,64.6
2011-11-12,2011,11,12,Littoral,2.08,26.0,83.0
2011-11-13,2011,11,13,Littoral,0.31,22.7,55.7
2011-11-14,2011,11,14,Littoral,5.27,25.3,62.4
2011-11-15,2011,11,15,Littoral,0.2,28.6,72.1
2011-11-16,2011,11,16,Littoral,10.72,21.6,67.8
2011-11-17,2011,11,17,Littoral,1.18,26.5,59.0
2011-11-18,2011,11,18,Littoral,1.17,27.4,69.7
2011-11-19,2011,11,19,Littoral,0.74,29.4,63.1
2011-11-20,2011,11,20,Littoral,2.58,24.5,70.7
2011-11-21,2011,11,21,Littoral,0.55,23.8,70.7
2011-11-22,2011,11,22,Littoral,10.35,24.4,72.5
2011-11-23,2011,11,23,Littoral,1.19,27.5,53.5
2011-11-24,2011,11,24,Littoral,1.93,23.9,60.1
2011-11-25,2011,11,25,Littoral,18.41,30.4,62.0
2011-11-26,2011,11,26,Littoral,2.85,29.9,67.9
2011-11-27,2011,11,27,Littoral,1.59,32.3,75.6
2011-11-28,2011,11,28,Littoral,13.94,19.9,65.6
2011-11-29,2011,11,29,Littoral,4.74,23.3,55.2
2011-11-30,2011,11,30,Littoral,2.64,22.8,67.7
2011-12-01,2011,12,1,Littoral,0.77,24.7,68.4
2011-12-02,2011,12,2,Littoral,4.15,27.3,76.2
2011-12-03,2011,12,3,Littoral,0.07,24.0,69.7
2011-12-04,2011,12,4,Littoral,4.31,29.3,68.6
2011-12-05,2011,12,5,Littoral,0.45,25.9,65.9
2011-12-06,2011,12,6,Littoral,0.38,30.9,88.4
2011-12-07,2011,12,7,Littoral,5.97,29.5,57.4
2011-12-08,2011,12,8,Littoral,0.34,26.5,57.0
2011-12-09,2011,12,9,Littoral,1.32,29.0,74.6
2011-12-10,2011,12,10,Littoral,13.57,31.2,66.6
2011-12-11,2011,12,11,Littoral,21.47,30.1,73.5
2011-12-12,2011,12,12,Littoral,10.24,28.8,67.4
2011-12-13,2011,12,13,Littoral,12.73,26.7,69.3
2011-12-14,2011,12,14,Littoral,4.88,26.9,55.6
2011-12-15,2011,12,15,Littoral,14.3,28.0,66.6
2011-12-16,2011,12,16,Littoral,0.62,26.7,69.6
2011-12-17,2011,12,17,Littoral,10.14,23.7,74.9
2011-12-18,2011,12,18,Littoral,1.79,27.1,59.6
2011-12-19,2011,12,19,Littoral,0.71,27.0,57.2
2011-12-20,2011,12,20,Littoral,9.08,24.2,62.7
2011-12-21,2011,12,21,Littoral,9.63,29.5,59.2
2011-12-22,2011,12,22,Littoral,4.97,16.7,81.5
2011-12-23,2011,12,23,Littoral,0.57,26.9,75.2
2011-12-24,2011,12,24,Littoral,3.73,26.5,61.5
2011-12-25,2011,12,25,Littoral,9.37,28.9,59.2
2011-12-26,2011,12,26,Littoral,9.44,27.8,70.6
2011-12-27,2011,12,27,Littoral,3.95,29.5,59.8
2011-12-28,2011,12,28,Littoral,2.5,30.3,59.8
2011-12-29,2011,12,29,Littoral,5.91,25.0,68.9
2011-12-30,2011,12,30,Littoral,0.99,33.8,58.4
2011-12-31,2011,12,31,Littoral,3.46,28.8,65.3
2012-01-01,2012,1,1,Littoral,10.86,24.7,86.4
2012-01-02,2012,1,2,Littoral,5.53,25.8,64.8
2012-01-03,2012,1,3,Littoral,1.06,33.5,47.7
2012-01-04,2012,1,4,Littoral,14.65,18.8,84.4
2012-01-05,2012,1,5,Littoral,3.32,29.8,80.5
2012-01-06,2012,1,6,Littoral,1.69,24.3,71.1
2012-01-07,2012,1,7,Littoral,10.5,28.8,50.6
2012-01-08,2012,1,8,Littoral,0.14,27.1,80.4
2012-01-09,2012,1,9,Littoral,0.15,26.7,73.3
2012-01-10,2012,1,10,Littoral,10.81,32.7,72.8
2012-01-11,2012,1,11,Littoral,2.68,27.9,76.1
2012-01-12,2012,1,12,Littoral,5.09,26.0,73.8
2012-01-13,2012,1,13,Littoral,17.43,29.7,55.3
2012-01-14,2012,1,14,Littoral,16.5,27.2,81.0
2012-01-15,2012,1,15,Littoral,4.02,25.6,79.9
2012-01-16,2012,1,16,Littoral,3.88,26.5,66.1
2012-01-17,2012,1,17,Littoral,7.6,27.3,78.7
2012-01-18,2012,1,18,Littoral,9.98,24.3,87.8
2012-01-19,2012,1,19,Littoral,0.79,24.9,71.3
2012-01-20,2012,1,20,Littoral,10.58,28.4,63.3
2012-01-21,2012,1,21,Littoral,5.74,29.3,62.7
2012-01-22,2012,1,22,Littoral,12.34,27.2,62.6
2012-01-23,2012,1,23,Littoral,1.18,23.7,64.6
2012-01-24,2012,1,24,Littoral,23.57,27.0,78.7
2012-01-25,2012,1,25,Littoral,4.89,27.4,62.0
2012-01-26,2012,1,26,Littoral,6.89,25.9,67.8
2012-01-27,2012,1,27,Littoral,2.05,30.6,62.4
2012-01-28,2012,1,28,Littoral,1.95,24.7,81.3
2012-01-29,2012,1,29,Littoral,1.01,31.9,70.1
2012-01-30,2012,1,30,Littoral,3.1,31.6,73.2
2012-01-31,2012,1,31,Littoral,2.66,27.6,67.9
2012-02-01,2012,2,1,Littoral,19.17,25.8,64.7
2012-02-02,2012,2,2,Littoral,6.89,26.6,92.5
2012-02-03,2012,2,3,Littoral,3.84,31.5,69.8
2012-02-04,2012,2,4,Littoral,10.23,32.6,67.2
2012-02-05,2012,2,5,Littoral,0.02,29.2,56.1
2012-02-06,2012,2,6,Littoral,10.47,35.3,68.9
2012-02-07,2012,2,7,Littoral,9.28,25.4,72.0
2012-02-08,2012,2,8,Littoral,5.73,24.2,66.7
2012-02-09,2012,2,9,Littoral,22.1,27.6,77.0
2012-02-10,2012,2,10,Littoral,2.41,27.5,69.0
2012-02-11,2012,2,11,Littoral,22.33,27.0,63.5
2012-02-12,2012,2,12,Littoral,5.85,24.0,90.0
2012-02-13,2012,2,13,Littoral,6.86,29.3,72.2
2012-02-14,2012,2,14,Littoral,0.11,33.9,68.8
2012-02-15,2012,2,15,Littoral,11.73,32.9,59.3
2012-02-16,2012,2,16,Littoral,9.85,26.3,63.2
2012-02-17,2012,2,17,Littoral,0.73,31.0,42.6
2012-02-18,2012,2,18,Littoral,0.39,26.3,68.1
2012-02-19,2012,2,19,Littoral,0.77,29.3,51.6
2012-02-20,2012,2,20,Littoral,9.26,30.3,70.7
2012-02-21,2012,2,21,Littoral,2.52,28.9,40.2
2012-02-22,2012,2,22,Littoral,2.28,31.0,57.5
2012-02-23,2012,2,23,Littoral,19.18,33.8,53.5
2012-02-24,2012,2,24,Littoral,40.05,27.7,72.5
2012-02-25,2012,2,25,Littoral,74.0,26.2,74.9
2012-02-26,2012,2,26,Littoral,2.6,31.5,74.7
2012-02-27,2012,2,27,Littoral,7.21,24.7,73.1
2012-02-28,2012,2,28,Littoral,9.32,24.2,90.0
2012-02-29,2012,2,29,Littoral,0.55,29.5,91.1
2012-03-01,2012,3,1,Littoral,6.84,29.2,74.8
2012-03-02,2012,3,2,Littoral,27.52,26.0,76.0
2012-03-03,2012,3,3,Littoral,8.36,31.5,78.5
2012-03-04,2012,3,4,Littoral,1.24,25.5,86.4
2012-03-05,2012,3,5,Littoral,16.32,30.0,74.6
2012-03-06,2012,3,6,Littoral,7.18,25.5,70.1
2012-03-07,2012,3,7,Littoral,9.98,27.2,67.7
2012-03-08,2012,3,8,Littoral,11.23,28.1,70.9
2012-03-09,2012,3,9,Littoral,40.87,32.0,77.8
2012-03-10,2012,3,10,Littoral,3.98,24.6,81.5
2012-03-11,2012,3,11,Littoral,4.11,29.6,73.7
2012-03-12,2012,3,12,Littoral,7.48,26.8,59.6
2012-03-13,2012,3,13,Littoral,25.3,34.4,91.3
2012-03-14,2012,3,14,Littoral,4.51,29.1,59.9
2012-03-15,2012,3,15,Littoral,29.2,25.5,83.6
2012-03-16,2012,3,16,Littoral,16.73,28.0,75.9
2012-03-17,2012,3,17,Littoral,3.77,30.0,91.0
2012-03-18,2012,3,18,Littoral,5.18,27.1,60.7
2012-03-19,2012,3,19,Littoral,3.33,34.2,72.3
2012-03-20,2012,3,20,Littoral,2.57,27.4,82.0
2012-03-21,2012,3,21,Littoral,16.23,23.5,65.4
2012-03-22,2012,3,22,Littoral,4.45,28.1,71.1
2012-03-23,2012,3,23,Littoral,20.08,31.1,72.3
2012-03-24,2012,3,24,Littoral,10.2,31.1,81.8
2012-03-25,2012,3,25,Littoral,9.68,27.3,79.2
2012-03-26,2012,3,26,Littoral,0.08,34.6,48.0
2012-03-27,2012,3,27,Littoral,7.82,29.1,67.4
2012-03-28,2012,3,28,Littoral,7.03,28.1,63.7
2012-03-29,2012,3,29,Littoral,5.31,22.7,57.3
2012-03-30,2012,3,30,Littoral,4.82,32.0,56.9
2012-03-31,2012,3,31,Littoral,23.56,26.7,76.5
2012-04-01,2012,4,1,Littoral,0.28,33.4,69.6
2012-04-02,2012,4,2,Littoral,22.19,27.3,48.6
2012-04-03,2012,4,3,Littoral,0.46,30.5,62.3
2012-04-04,2012,4,4,Littoral,3.62,22.6,72.5
2012-04-05,2012,4,5,Littoral,2.28,29.8,80.5
2012-04-06,2012,4,6,Littoral,5.42,31.6,63.5
2012-04-07,2012,4,7,Littoral,8.84,30.9,66.1
2012-04-08,2012,4,8,Littoral,4.18,30.2,65.5
2012-04-09,2012,4,9,Littoral,15.99,23.5,73.9
2012-04-10,2012,4,10,Littoral,5.65,27.1,67.3
2012-04-11,2012,4,11,Littoral,0.34,30.5,59.5
2012-04-12,2012,4,12,Littoral,2.31,29.8,78.5
2012-04-13,2012,4,13,Littoral,1.44,29.9,83.1
2012-04-14,2012,4,14,Littoral,16.95,32.1,64.2
2012-04-15,2012,4,15,Littoral,9.2,27.9,53.0
2012-04-16,2012,4,16,Littoral,2.78,27.6,70.9
2012-04-17,2012,4,17,Littoral,11.94,33.2,44.0
2012-04-18,2012,4,18,Littoral,0.22,29.8,74.2
2012-04-19,2012,4,19,Littoral,2.21,28.0,64.8
2012-04-20,2012,4,20,Littoral,0.6,31.3,68.0
2012-04-21,2012,4,21,Littoral,0.64,28.4,89.5
2012-04-22,2012,4,22,Littoral,2.1,29.6,79.7
2012-04-23,2012,4,23,Littoral,22.71,26.1,76.1
2012-04-24,2012,4,24,Littoral,3.05,29.7,89.5
2012-04-25,2012,4,25,Littoral,10.2,25.8,86.2
2012-04-26,2012,4,26,Littoral,29.56,32.4,82.0
2012-04-27,2012,4,27,Littoral,0.89,30.4,68.7
2012-04-28,2012,4,28,Littoral,3.52,26.5,61.5
2012-04-29,2012,4,29,Littoral,0.64,33.5,63.7
2012-04-30,2012,4,30,Littoral,6.91,32.4,87.2
2012-05-01,2012,5,1,Littoral,7.19,29.8,69.1
2012-05-02,2012,5,2,Littoral,0.24,26.8,74.8
2012-05-03,2012,5,3,Littoral,6.07,24.1,86.9
2012-05-04,2012,5,4,Littoral,4.59,28.0,58.5
2012-05-05,2012,5,5,Littoral,10.65,27.5,66.1
2012-05-06,2012,5,6,Littoral,23.07,32.3,69.4
2012-05-07,2012,5,7,Littoral,0.52,29.1,71.8
2012-05-08,2012,5,8,Littoral,10.6,29.0,65.1
2012-05-09,2012,5,9,Littoral,4.32,32.7,72.6
2012-05-10,2012,5,10,Littoral,0.62,26.5,83.3
2012-05-11,2012,5,11,Littoral,17.21,27.9,66.9
2012-05-12,2012,5,12,Littoral,16.25,24.9,63.3
2012-05-13,2012,5,13,Littoral,1.92,27.9,85.3
2012-05-14,2012,5,14,Littoral,23.79,32.4,56.8
2012-05-15,2012,5,15,Littoral,10.37,27.9,68.7
2012-05-16,2012,5,16,Littoral,8.41,28.4,62.6
2012-05-17,2012,5,17,Littoral,4.31,29.1,51.9
2012-05-18,2012,5,18,Littoral,0.34,23.4,73.4
2012-05-19,2012,5,19,Littoral,2.57,28.3,80.1
2012-05-20,2012,5,20,Littoral,7.22,34.7,64.5
2012-05-21,2012,5,21,Littoral,7.51,29.2,59.6
2012-05-22,2012,5,22,Littoral,0.3,25.3,65.8
2012-05-23,2012,5,23,Littoral,13.47,29.2,56.0
2012-05-24,2012,5,24,Littoral,0.94,26.1,75.1
2012-05-25,2012,5,25,Littoral,25.77,27.5,70.3
2012-05-26,2012,5,26,Littoral,13.73,30.6,57.6
2012-05-27,2012,5,27,Littoral,0.23,25.4,65.5
2012-05-28,2012,5,28,Littoral,3.28,21.9,62.5
2012-05-29,2012,5,29,Littoral,7.63,29.4,70.0
2012-05-30,2012,5,30,Littoral,1.6,29.6,70.8
2012-05-31,2012,5,31,Littoral,3.01,28.3,91.2
2012-06-01,2012,6,1,Littoral,18.84,30.8,77.0
2012-06-02,2012,6,2,Littoral,3.77,23.6,65.9
2012-06-03,2012,6,3,Littoral,2.13,23.0,61.2
2012-06-04,2012,6,4,Littoral,6.02,25.2,65.7
2012-06-05,2012,6,5,Littoral,11.19,33.1,54.9
2012-06-06,2012,6,6,Littoral,6.14,27.6,80.3
2012-06-07,2012,6,7,Littoral,2.16,28.2,77.2
2012-06-08,2012,6,8,Littoral,0.89,27.7,69.2
2012-06-09,2012,6,9,Littoral,8.6,25.4,76.4
2012-06-10,2012,6,10,Littoral,0.85,27.1,75.5
2012-06-11,2012,6,11,Littoral,0.93,31.4,74.9
2012-06-12,2012,6,12,Littoral,1.57,25.6,71.5
2012-06-13,2012,6,13,Littoral,1.63,28.4,70.8
2012-06-14,2012,6,14,Littoral,1.51,27.4,55.7
2012-06-15,2012,6,15,Littoral,15.83,24.3,74.0
2012-06-16,2012,6,16,Littoral,2.37,26.9,68.2
2012-06-17,2012,6,17,Littoral,6.17,26.9,67.9
2012-06-18,2012,6,18,Littoral,2.62,27.0,68.0
2012-06-19,2012,6,19,Littoral,11.18,27.3,72.1
2012-06-20,2012,6,20,Littoral,10.01,24.5,78.1
2012-06-21,2012,6,21,Littoral,3.04,22.6,66.9
2012-06-22,2012,6,22,Littoral,2.95,23.9,75.3
2012-06-23,2012,6,23,Littoral,0.16,33.2,73.7
2012-06-24,2012,6,24,Littoral,3.9,29.6,65.2
2012-06-25,2012,6,25,Littoral,8.42,20.9,85.9
2012-06-26,2012,6,26,Littoral,8.4,26.9,79.3
2012-06-27,2012,6,27,Littoral,5.88,25.4,90.7
2012-06-28,2012,6,28,Littoral,4.7,27.3,63.3
2012-06-29,2012,6,29,Littoral,3.77,24.6,73.7
2012-06-30,2012,6,30,Littoral,3.3,28.1,76.1
2012-07-01,2012,7,1,Littoral,0.15,29.2,55.6
2012-07-02,2012,7,2,Littoral,3.82,26.1,73.1
2012-07-03,2012,7,3,Littoral,5.83,23.9,80.4
2012-07-04,2012,7,4,Littoral,10.89,24.5,70.5
2012-07-05,2012,7,5,Littoral,4.76,27.1,67.0
2012-07-06,2012,7,6,Littoral,2.87,27.9,70.9
2012-07-07,2012,7,7,Littoral,0.77,26.6,59.4
2012-07-08,2012,7,8,Littoral,0.63,23.5,66.6
2012-07-09,2012,7,9,Littoral,3.28,25.7,67.0
2012-07-10,2012,7,10,Littoral,11.49,29.6,67.6
2012-07-11,2012,7,11,Littoral,1.05,31.7,58.5
2012-07-12,2012,7,12,Littoral,0.06,24.5,65.5
2012-07-13,2012,7,13,Littoral,5.57,27.4,59.4
2012-07-14,2012,7,14,Littoral,6.08,21.3,72.2
2012-07-15,2012,7,15,Littoral,11.55,27.0,51.7
2012-07-16,2012,7,16,Littoral,1.47,26.4,81.5
2012-07-17,2012,7,17,Littoral,10.5,21.6,67.4
2012-07-18,2012,7,18,Littoral,4.57,28.9,62.1
2012-07-19,2012,7,19,Littoral,1.4,22.3,73.2
2012-07-20,2012,7,20,Littoral,11.28,31.1,76.6
2012-07-21,2012,7,21,Littoral,0.92,23.9,79.1
2012-07-22,2012,7,22,Littoral,2.22,25.8,67.7
2012-07-23,2012,7,23,Littoral,7.63,24.0,56.4
2012-07-24,2012,7,24,Littoral,4.12,27.3,68.7
2012-07-25,2012,7,25,Littoral,1.27,29.4,68.3
2012-07-26,2012,7,26,Littoral,1.96,27.6,95.5
2012-07-27,2012,7,27,Littoral,0.72,25.9,61.7
2012-07-28,2012,7,28,Littoral,7.34,28.7,82.3
2012-07-29,2012,7,29,Littoral,0.17,22.9,74.9
2012-07-30,2012,7,30,Littoral,4.33,21.9,77.0
2012-07-31,2012,7,31,Littoral,3.1,26.9,68.9
2012-08-01,2012,8,1,Littoral,7.27,19.2,72.1
2012-08-02,2012,8,2,Littoral,9.86,22.8,61.6
2012-08-03,2012,8,3,Littoral,1.54,25.4,60.8
2012-08-04,2012,8,4,Littoral,1.19,30.3,55.2
2012-08-05,2012,8,5,Littoral,3.41,22.8,65.5
2012-08-06,2012,8,6,Littoral,4.44,19.9,87.5
2012-08-07,2012,8,7,Littoral,0.96,27.3,60.7
2012-08-08,2012,8,8,Littoral,24.13,26.7,56.6
2012-08-09,2012,8,9,Littoral,8.04,30.3,60.9
2012-08-10,2012,8,10,Littoral,0.36,25.9,98.1
2012-08-11,2012,8,11,Littoral,0.24,27.6,62.9
2012-08-12,2012,8,12,Littoral,2.44,26.5,72.2
2012-08-13,2012,8,13,Littoral,6.57,26.9,61.1
2012-08-14,2012,8,14,Littoral,4.61,25.3,73.8
2012-08-15,2012,8,15,Littoral,2.33,27.9,76.0
2012-08-16,2012,8,16,Littoral,3.39,27.4,73.5
2012-08-17,2012,8,17,Littoral,6.1,30.8,72.9
2012-08-18,2012,8,18,Littoral,10.57,27.2,76.7
2012-08-19,2012,8,19,Littoral,3.64,24.8,73.9
2012-08-20,2012,8,20,Littoral,1.59,23.3,92.4
2012-08-21,2012,8,21,Littoral,4.34,28.2,64.3
2012-08-22,2012,8,22,Littoral,2.95,27.9,78.2
2012-08-23,2012,8,23,Littoral,1.82,17.8,80.6
2012-08-24,2012,8,24,Littoral,6.46,31.0,77.4
2012-08-25,2012,8,25,Littoral,2.35,22.1,53.0
2012-08-26,2012,8,26,Littoral,1.81,26.7,83.4
2012-08-27,2012,8,27,Littoral,1.06,23.6,72.8
2012-08-28,2012,8,28,Littoral,10.09,29.2,78.8
2012-08-29,2012,8,29,Littoral,2.87,29.2,85.6
2012-08-30,2012,8,30,Littoral,0.74,25.2,98.7
2012-08-31,2012,8,31,Littoral,0.25,26.7,70.2
2012-09-01,2012,9,1,Littoral,4.9,26.5,56.9
2012-09-02,2012,9,2,Littoral,0.88,26.3,75.5
2012-09-03,2012,9,3,Littoral,15.68,26.0,53.4
2012-09-04,2012,9,4,Littoral,6.73,23.7,72.4
2012-09-05,2012,9,5,Littoral,0.3,26.5,65.4
2012-09-06,2012,9,6,Littoral,0.54,27.3,61.8
2012-09-07,2012,9,7,Littoral,3.04,24.6,83.4
2012-09-08,2012,9,8,Littoral,5.34,21.2,63.4
2012-09-09,2012,9,9,Littoral,3.87,26.8,68.9
2012-09-10,2012,9,10,Littoral,3.98,29.2,67.4
2012-09-11,2012,9,11,Littoral,12.19,24.5,72.0
2012-09-12,2012,9,12,Littoral,8.22,27.0,77.0
2012-09-13,2012,9,13,Littoral,6.19,24.1,58.0
2012-09-14,2012,9,14,Littoral,0.18,22.8,83.1
2012-09-15,2012,9,15,Littoral,2.42,24.3,54.3
2012-09-16,2012,9,16,Littoral,0.89,28.7,72.8
2012-09-17,2012,9,17,Littoral,7.01,28.0,69.5
2012-09-18,2012,9,18,Littoral,4.8,18.0,70.3
2012-09-19,2012,9,19,Littoral,5.89,22.9,75.3
2012-09-20,2012,9,20,Littoral,0.07,26.5,71.4
2012-09-21,2012,9,21,Littoral,0.87,20.7,81.1
2012-09-22,2012,9,22,Littoral,2.02,23.0,62.4
2012-09-23,2012,9,23,Littoral,1.52,32.7,66.4
2012-09-24,2012,9,24,Littoral,4.69,28.5,69.9
2012-09-25,2012,9,25,Littoral,0.47,26.2,68.8
2012-09-26,2012,9,26,Littoral,0.66,26.2,61.0
2012-09-27,2012,9,27,Littoral,4.7,23.2,63.3
