id,date,categorie,region,ville,latitude,longitude,valeur,statut,source
2632,2023-04-03,prix_marche,Centre,Yaoundé,4.912765,11.746214,142,valide,app
2633,2022-07-06,depot_sauvage,Adamaoua,Meiganga,7.309233,13.188468,2,valide,app
2634,2023-06-26,depot_sauvage,Extrême-Nord,Mora,10.412738,14.33232,1,en_attente,web
2635,2021-08-25,route_abimee,Littoral,Douala,4.410167,9.677588,3,valide,whatsapp
2636,2022-03-26,route_abimee,Sud,Kribi,3.109621,10.932451,4,traite,ussd
2637,2023-06-30,route_abimee,Littoral,Edéa,3.491205,10.01342,4,valide,whatsapp
2638,2020-09-11,depot_sauvage,Nord-Ouest,Bamenda,5.276974,10.022668,3,valide,app
2639,2022-07-11,penurie_eau,Centre,Obala,4.426474,12.499581,3,traite,whatsapp
2640,2020-11-10,depot_sauvage,Sud,Kribi,2.234842,10.992159,3,valide,web
2641,2023-11-27,panne_electricite,Nord-Ouest,Bamenda,5.97249,10.211226,3,valide,app
2642,2022-10-31,route_abimee,Adamaoua,Meiganga,6.921247,13.062226,3,valide,app
2643,2022-05-02,penurie_eau,Centre,Obala,3.963347,11.737742,2,valide,web
2644,2021-05-27,depot_sauvage,Est,Abong-Mbang,4.177032,13.667032,3,en_attente,whatsapp
2645,2020-11-16,panne_electricite,Nord,Guider,8.589587,12.921946,2,traite,web
2646,2020-08-29,depot_sauvage,Centre,Mfou,4.091291,12.117015,3,en_attente,web
2647,2023-07-08,panne_electricite,Est,Abong-Mbang,4.360658,14.952396,1,valide,ussd
2648,2022-12-16,prix_marche,Ouest,Dschang,4.946315,10.144311,784,valide,whatsapp
2649,2023-08-01,prix_marche,Adamaoua,Ngaoundéré,6.482037,13.057389,972,valide,ussd
2650,2020-02-15,panne_electricite,Adamaoua,Meiganga,7.816046,13.871041,4,valide,ussd
2651,2021-05-20,depot_sauvage,Adamaoua,Ngaoundéré,7.469035,13.416119,3,en_attente,whatsapp
2652,2024-01-01,prix_marche,Ouest,Dschang,4.833526,10.521199,1029,valide,whatsapp
2653,2022-02-10,penurie_eau,Ouest,Dschang,4.524226,10.152834,2,valide,app
2654,2020-10-06,penurie_eau,Nord-Ouest,Bamenda,7.073939,10.051429,1,valide,web
2655,2023-01-05,penurie_eau,Extrême-Nord,Maroua,9.43047,14.118417,1,valide,ussd
2656,2020-03-21,panne_electricite,Nord,Garoua,9.344297,13.071799,3,valide,web
2657,2021-02-09,panne_electricite,Sud,Kribi,1.874463,11.094899,4,valide,whatsapp
2658,2022-02-10,prix_marche,Littoral,Douala,3.224932,10.020526,1584,valide,app
2659,2024-01-22,prix_marche,Littoral,Douala,4.901125,9.639197,261,valide,app
2660,2021-03-05,prix_marche,Littoral,Douala,4.131589,9.972337,1645,valide,web
2661,2022-09-21,depot_sauvage,Centre,Mfou,3.608574,12.381965,2,en_attente,web
2662,2021-01-21,penurie_eau,Nord,Garoua,8.749129,12.181598,2,valide,app
2663,2022-06-20,prix_marche,Extrême-Nord,Maroua,10.95596,14.012936,923,valide,web
2664,2020-04-23,prix_marche,Adamaoua,Ngaoundéré,6.546148,13.749125,435,valide,whatsapp
2665,2020-11-06,depot_sauvage,Nord-Ouest,Kumbo,6.485047,10.089155,2,valide,whatsapp
2666,2023-10-22,route_abimee,Sud-Ouest,Limbe,4.042916,9.498247,2,valide,web
2667,2020-01-11,depot_sauvage,Nord,Garoua,8.802182,13.65582,1,valide,app
2668,2020-06-27,depot_sauvage,Nord-Ouest,Kumbo,6.455073,9.334546,1,valide,ussd
2669,2022-12-11,prix_marche,Est,Abong-Mbang,4.355865,14.142476,836,valide,web
2670,2023-06-06,prix_marche,Centre,Mfou,2.675162,12.430892,1281,en_attente,app
2671,2023-06-02,depot_sauvage,Extrême-Nord,Mora,9.45835,13.655978,4,valide,app
2672,2023-06-16,route_abimee,Sud,Ebolowa,1.75533,11.547112,1,en_attente,web
2673,2021-08-02,route_abimee,Nord,Garoua,9.132745,12.990229,1,valide,web
2674,2020-04-29,penurie_eau,Sud,Ebolowa,2.472119,11.610844,2,valide,app
2675,2022-08-01,penurie_eau,Sud,Kribi,2.361949,10.473037,2,en_attente,whatsapp
2676,2021-07-16,route_abimee,Sud-Ouest,Kumba,3.796031,8.742959,1,en_attente,web
2677,2021-02-20,depot_sauvage,Extrême-Nord,Mora,9.606512,13.376725,2,en_attente,app
2678,2021-09-11,penurie_eau,Sud-Ouest,Kumba,4.790853,8.599926,1,traite,whatsapp
2679,2022-12-17,penurie_eau,Est,Bertoua,5.513039,13.614524,3,traite,web
2680,2020-01-05,panne_electricite,Extrême-Nord,Kousséri,9.259581,13.994307,3,valide,app
2681,2021-09-13,depot_sauvage,Nord,Guider,8.62024,11.802766,4,traite,app
2682,2023-08-19,panne_electricite,Centre,Yaoundé,5.425009,11.862959,3,valide,whatsapp
2683,2023-02-13,prix_marche,Ouest,Bafoussam,5.301028,9.360618,1128,en_attente,app
2684,2021-08-30,depot_sauvage,Nord-Ouest,Kumbo,6.526059,9.877815,4,valide,whatsapp
2685,2023-03-25,panne_electricite,Sud,Kribi,2.410778,10.952154,2,traite,web
2686,2022-03-21,route_abimee,Adamaoua,Meiganga,6.268583,12.967202,3,traite,whatsapp
2687,2023-04-14,depot_sauvage,Sud-Ouest,Kumba,5.590635,9.057694,1,en_attente,web
2688,2021-02-17,prix_marche,Sud-Ouest,Buea,4.719133,8.107815,1490,valide,app
2689,2023-04-06,panne_electricite,Sud-Ouest,Kumba,4.706846,9.002525,3,valide,whatsapp
2690,2023-10-22,route_abimee,Ouest,Foumban,6.152952,9.309303,3,traite,web
2691,2020-01-27,route_abimee,Nord-Ouest,Kumbo,6.207582,9.372619,4,en_attente,web
2692,2022-04-05,route_abimee,Centre,Yaoundé,4.8538,11.13475,1,valide,app
2693,2021-02-11,depot_sauvage,Ouest,Bafoussam,5.460572,10.155093,2,traite,whatsapp
2694,2020-03-17,penurie_eau,Sud-Ouest,Limbe,5.323969,8.937154,2,valide,app
2695,2020-06-02,depot_sauvage,Adamaoua,Meiganga,7.44967,12.168724,2,valide,web
2696,2023-03-16,depot_sauvage,Nord,Garoua,9.490506,12.884926,4,en_attente,ussd
2697,2023-10-12,panne_electricite,Nord,Garoua,9.08622,12.652423,2,valide,whatsapp
2698,2023-12-30,prix_marche,Centre,Yaoundé,4.579471,11.959348,836,en_attente,app
2699,2023-03-22,panne_electricite,Ouest,Foumban,4.623694,10.366872,1,traite,web
2700,2021-04-10,depot_sauvage,Ouest,Bafoussam,6.131798,10.756752,2,valide,app
2701,2021-04-19,depot_sauvage,Sud-Ouest,Buea,3.913597,8.556768,3,traite,app
2702,2023-09-03,route_abimee,Sud-Ouest,Buea,4.565485,8.92272,4,valide,whatsapp
2703,2022-06-26,depot_sauvage,Est,Bertoua,4.534661,14.175661,2,valide,app
2704,2024-02-02,depot_sauvage,Ouest,Foumban,4.748971,9.789409,3,valide,app
2705,2020-12-21,route_abimee,Sud,Kribi,2.198627,10.357199,2,en_attente,app
2706,2023-10-16,panne_electricite,Littoral,Douala,3.915782,10.057194,1,valide,web
2707,2023-12-24,prix_marche,Littoral,Douala,4.566595,9.768586,1360,traite,whatsapp
2708,2020-02-04,panne_electricite,Nord,Guider,8.531965,12.735855,1,en_attente,app
2709,2021-09-19,prix_marche,Ouest,Foumban,6.277603,9.27711,1709,valide,whatsapp
2710,2022-07-09,panne_electricite,Nord,Guider,8.968367,13.496631,4,traite,web
2711,2021-05-19,penurie_eau,Littoral,Nkongsamba,4.186685,10.155028,4,traite,app
2712,2023-06-12,panne_electricite,Littoral,Nkongsamba,3.638104,9.878999,4,valide,whatsapp
2713,2023-12-06,depot_sauvage,Centre,Obala,4.372897,11.894394,3,en_attente,app
2714,2021-05-22,route_abimee,Nord,Guider,8.100211,13.40734,1,valide,web
2715,2021-07-26,panne_electricite,Sud,Ebolowa,2.098285,11.084064,2,en_attente,whatsapp
2716,2020-02-02,panne_electricite,Centre,Mfou,4.095069,13.008055,4,valide,whatsapp
2717,2022-02-17,route_abimee,Sud-Ouest,Limbe,3.764911,8.602895,3,valide,app
2718,2021-03-17,route_abimee,Sud-Ouest,Buea,4.886125,8.769282,2,en_attente,web
2719,2022-11-14,penurie_eau,Nord,Guider,9.078878,12.96688,3,valide,whatsapp
2720,2022-05-07,prix_marche,Sud,Kribi,2.811366,10.938461,1698,valide,app
2721,2023-10-08,route_abimee,Sud-Ouest,Limbe,3.792515,8.66379,1,valide,app
2722,2023-12-02,prix_marche,Sud,Ebolowa,2.380013,10.904242,169,valide,app
2723,2023-04-27,depot_sauvage,Sud-Ouest,Kumba,5.211301,9.279972,2,valide,web
2724,2021-08-01,depot_sauvage,Est,Abong-Mbang,3.953355,13.814034,1,en_attente,whatsapp
2725,2020-12-26,route_abimee,Nord,Guider,8.457975,13.436051,1,valide,whatsapp
2726,2020-05-14,panne_electricite,Littoral,Edéa,3.850846,10.677159,4,valide,whatsapp
2727,2021-12-28,prix_marche,Ouest,Foumban,5.563006,9.49625,1084,valide,whatsapp
2728,2021-02-20,depot_sauvage,Littoral,Nkongsamba,3.66586,10.154277,2,valide,ussd
2729,2022-08-01,depot_sauvage,Sud-Ouest,Buea,4.264578,8.520955,4,valide,whatsapp
2730,2023-07-23,route_abimee,Centre,Obala,4.176031,12.730491,1,traite,app
2731,2021-01-11,penurie_eau,Extrême-Nord,Mora,9.11442,14.180779,1,valide,app
2732,2021-06-02,panne_electricite,Ouest,Foumban,5.105282,10.365585,1,en_attente,whatsapp
2733,2020-07-25,depot_sauvage,Est,Abong-Mbang,3.700304,13.900511,1,valide,whatsapp
2734,2020-11-08,route_abimee,Extrême-Nord,Mora,9.557752,12.89225,1,en_attente,app
2735,2023-08-10,prix_marche,Sud,Kribi,2.611053,10.363616,1955,en_attente,whatsapp
2736,2020-04-28,route_abimee,Littoral,Douala,4.875904,10.480483,1,valide,ussd
2737,2021-10-29,penurie_eau,Ouest,Dschang,5.242027,10.31958,4,valide,whatsapp
2738,2021-07-01,penurie_eau,Sud,Kribi,2.28229,10.937014,2,valide,ussd
2739,2020-03-28,penurie_eau,Extrême-Nord,Maroua,10.606493,13.457539,3,valide,whatsapp
2740,2021-02-19,prix_marche,Extrême-Nord,Kousséri,10.819876,13.233305,1349,en_attente,whatsapp
2741,2023-07-03,route_abimee,Sud-Ouest,Kumba,5.429928,8.663974,3,en_attente,app
2742,2024-01-29,depot_sauvage,Adamaoua,Ngaoundéré,6.88399,12.633413,4,valide,app
2743,2021-08-19,prix_marche,Ouest,Foumban,6.165274,10.317645,202,valide,app
2744,2023-01-16,panne_electricite,Sud-Ouest,Kumba,4.224692,8.254428,3,valide,whatsapp
2745,2023-08-14,prix_marche,Sud,Ebolowa,3.092026,11.077815,1279,valide,web
2746,2021-07-22,depot_sauvage,Nord,Guider,8.541433,13.184476,3,traite,app
2747,2022-08-11,route_abimee,Adamaoua,Ngaoundéré,6.622763,13.581558,4,valide,web
2748,2022-08-28,route_abimee,Littoral,Douala,3.44045,10.0841,3,valide,app
2749,2020-07-25,route_abimee,Centre,Obala,4.39306,10.699482,4,valide,app
2750,2024-01-22,route_abimee,Centre,Mfou,4.112173,12.612164,1,en_attente,whatsapp
2751,2022-04-21,penurie_eau,Littoral,Nkongsamba,5.019183,9.974396,1,en_attente,whatsapp
2752,2021-02-05,penurie_eau,Nord,Guider,8.917175,12.897486,3,valide,web
2753,2022-01-30,panne_electricite,Est,Abong-Mbang,4.823832,14.198869,3,en_attente,whatsapp
2754,2021-01-27,prix_marche,Nord-Ouest,Kumbo,6.587384,9.926983,1981,valide,whatsapp
2755,2021-04-02,prix_marche,Nord,Garoua,8.944971,13.480666,1949,valide,web
2756,2022-09-17,route_abimee,Ouest,Bafoussam,5.360901,10.059474,2,traite,whatsapp
2757,2020-09-18,panne_electricite,Est,Bertoua,3.356966,13.209788,4,valide,web
2758,2023-01-29,route_abimee,Littoral,Douala,4.257564,9.78491,4,en_attente,whatsapp
2759,2023-09-01,route_abimee,Nord,Garoua,9.565315,12.840227,2,valide,web
2760,2021-01-20,depot_sauvage,Sud,Kribi,2.195115,11.558146,3,en_attente,whatsapp
2761,2021-11-16,depot_sauvage,Centre,Yaoundé,4.132614,12.789169,3,valide,whatsapp
2762,2023-06-02,prix_marche,Est,Bertoua,2.980417,13.446485,221,traite,whatsapp
2763,2022-02-01,penurie_eau,Littoral,Nkongsamba,4.396786,11.215585,3,en_attente,app
2764,2022-10-30,panne_electricite,Nord-Ouest,Bamenda,4.272047,9.87814,3,valide,whatsapp
2765,2021-06-14,depot_sauvage,Ouest,Foumban,5.345432,10.255339,1,valide,whatsapp
2766,2020-04-28,depot_sauvage,Nord,Guider,8.676257,13.229937,3,traite,whatsapp
2767,2021-04-10,route_abimee,Ouest,Bafoussam,5.699963,9.988595,2,valide,app
2768,2020-09-13,depot_sauvage,Littoral,Edéa,4.17511,9.092164,2,valide,app
2769,2020-05-07,route_abimee,Sud,Kribi,2.308887,10.790627,3,valide,whatsapp
2770,2023-10-16,depot_sauvage,Sud,Kribi,3.819975,11.312885,1,en_attente,whatsapp
2771,2020-01-07,depot_sauvage,Adamaoua,Ngaoundéré,6.989308,13.128858,1,en_attente,whatsapp
2772,2020-03-27,panne_electricite,Sud,Ebolowa,2.338595,11.086196,1,valide,web
2773,2022-11-14,route_abimee,Nord,Garoua,9.213323,12.51175,3,traite,whatsapp
2774,2020-07-28,panne_electricite,Adamaoua,Ngaoundéré,7.21076,13.650159,3,valide,web
2775,2021-12-18,panne_electricite,Sud,Ebolowa,2.5879,10.896174,4,valide,whatsapp
2776,2022-03-16,prix_marche,Littoral,Douala,4.603083,10.360069,1883,valide,web
2777,2021-03-21,penurie_eau,Sud-Ouest,Kumba,3.924327,9.14415,4,valide,whatsapp
2778,2022-07-05,depot_sauvage,Extrême-Nord,Mora,9.642391,13.23801,1,valide,whatsapp
2779,2023-04-28,prix_marche,Est,Abong-Mbang,3.874781,14.067962,1302,en_attente,whatsapp
2780,2022-11-17,panne_electricite,Sud-Ouest,Limbe,3.946701,8.720264,1,traite,ussd
2781,2020-03-28,panne_electricite,Nord,Guider,8.425128,13.411409,4,en_attente,whatsapp
2782,2021-08-02,panne_electricite,Extrême-Nord,Kousséri,10.418158,13.457156,4,valide,whatsapp
2783,2022-12-22,penurie_eau,Sud,Ebolowa,2.934174,10.79309,4,en_attente,whatsapp
2784,2020-03-07,route_abimee,Nord,Guider,8.187683,12.751172,3,valide,whatsapp
2785,2023-10-24,depot_sauvage,Nord-Ouest,Kumbo,5.947523,9.910569,1,en_attente,web
2786,2021-10-14,penurie_eau,Extrême-Nord,Maroua,10.811162,14.123597,2,valide,app
2787,2021-08-21,penurie_eau,Sud-Ouest,Limbe,4.83444,9.59373,2,en_attente,ussd
2788,2020-04-04,route_abimee,Ouest,Dschang,4.62542,9.956933,1,valide,web
2789,2020-06-30,panne_electricite,Extrême-Nord,Kousséri,9.611951,13.531245,4,valide,whatsapp
2790,2020-03-01,panne_electricite,Sud,Ebolowa,2.914476,10.891551,2,valide,ussd
2791,2022-04-08,prix_marche,Centre,Obala,3.98571,12.364244,1584,valide,whatsapp
2792,2024-01-02,panne_electricite,Ouest,Dschang,4.136235,9.470586,2,valide,ussd
2793,2020-10-19,prix_marche,Nord,Guider,8.813566,13.059821,1140,valide,whatsapp
2794,2021-01-11,depot_sauvage,Sud,Ebolowa,2.222388,10.480947,3,traite,web
2795,2022-08-09,depot_sauvage,Adamaoua,Meiganga,7.449363,13.527547,4,valide,whatsapp
2796,2021-12-13,prix_marche,Sud,Kribi,2.633203,10.752905,225,en_attente,whatsapp
2797,2022-12-15,panne_electricite,Nord-Ouest,Kumbo,5.994899,9.74246,4,valide,app
2798,2022-10-28,depot_sauvage,Sud-Ouest,Limbe,5.09993,8.918725,1,valide,web
2799,2023-02-19,route_abimee,Nord-Ouest,Kumbo,6.564984,9.94659,2,traite,web
2800,2022-10-27,penurie_eau,Sud,Kribi,2.712036,11.004466,4,valide,whatsapp
2801,2024-01-06,panne_electricite,Adamaoua,Ngaoundéré,6.667865,12.607384,1,en_attente,whatsapp
2802,2022-07-04,route_abimee,Centre,Mfou,3.984994,11.442537,2,valide,web
2803,2022-02-15,penurie_eau,Nord,Garoua,9.834639,13.09169,4,valide,whatsapp
2804,2020-10-20,penurie_eau,Est,Bertoua,3.291511,14.743508,3,traite,whatsapp
2805,2022-11-02,prix_marche,Nord,Guider,8.535792,12.81711,1796,valide,app
2806,2020-08-08,panne_electricite,Sud-Ouest,Limbe,4.438883,8.736315,3,valide,ussd
2807,2022-04-14,depot_sauvage,Nord-Ouest,Bamenda,5.496538,10.69972,1,valide,whatsapp
2808,2020-08-07,panne_electricite,Nord-Ouest,Kumbo,6.438617,9.980841,3,valide,whatsapp
2809,2021-07-28,panne_electricite,Extrême-Nord,Maroua,10.28691,13.649732,3,en_attente,app
2810,2021-12-27,panne_electricite,Centre,Obala,4.019923,11.649512,2,valide,app
2811,2020-05-11,panne_electricite,Adamaoua,Ngaoundéré,7.480219,13.404546,4,valide,whatsapp
2812,2020-06-11,panne_electricite,Nord-Ouest,Kumbo,6.305061,9.382058,1,valide,ussd
2813,2022-10-05,depot_sauvage,Centre,Obala,3.680552,12.081397,4,valide,web
2814,2024-02-05,penurie_eau,Nord-Ouest,Bamenda,6.668117,9.839774,1,en_attente,app
2815,2022-08-20,penurie_eau,Sud,Kribi,3.004158,11.867798,3,valide,app
2816,2020-03-27,penurie_eau,Centre,Mfou,4.237258,12.149701,3,valide,ussd
2817,2022-12-15,penurie_eau,Nord-Ouest,Kumbo,5.42794,11.028695,4,traite,app
2818,2022-05-01,panne_electricite,Nord-Ouest,Bamenda,6.981247,9.858288,2,en_attente,whatsapp
2819,2022-06-08,penurie_eau,Adamaoua,Ngaoundéré,6.81097,12.743793,2,valide,app
2820,2021-06-11,panne_electricite,Sud-Ouest,Limbe,4.039806,8.385604,3,en_attente,whatsapp
2821,2020-07-20,prix_marche,Adamaoua,Meiganga,7.296234,13.024005,555,valide,whatsapp
2822,2020-08-30,panne_electricite,Littoral,Douala,4.334547,9.834527,4,en_attente,app
2823,2023-07-01,prix_marche,Centre,Mfou,4.082746,12.039488,818,valide,whatsapp
2824,2023-07-17,depot_sauvage,Nord-Ouest,Kumbo,6.315518,10.363393,1,valide,app
2825,2020-08-28,prix_marche,Ouest,Foumban,4.711849,9.628952,1700,valide,web
2826,2020-11-11,route_abimee,Nord-Ouest,Kumbo,5.792024,9.452211,4,en_attente,app
2827,2022-07-05,penurie_eau,Ouest,Foumban,4.548045,9.711845,4,valide,whatsapp
2828,2021-09-02,route_abimee,Littoral,Edéa,4.697042,10.286805,4,valide,whatsapp
2829,2021-11-26,prix_marche,Littoral,Edéa,3.799019,9.913469,468,valide,whatsapp
2830,2021-06-19,route_abimee,Ouest,Foumban,4.738915,10.184322,1,valide,whatsapp
2831,2022-07-18,depot_sauvage,Sud-Ouest,Kumba,3.723642,9.000487,1,en_attente,whatsapp
2832,2024-01-05,depot_sauvage,Nord-Ouest,Kumbo,6.018236,10.821662,3,en_attente,web
2833,2022-09-13,penurie_eau,Centre,Mfou,3.620584,11.525188,4,valide,web
2834,2021-05-04,panne_electricite,Littoral,Edéa,4.2528,10.449866,2,en_attente,whatsapp
2835,2023-07-08,penurie_eau,Nord-Ouest,Bamenda,6.164518,10.338134,4,traite,whatsapp
2836,2020-03-24,panne_electricite,Sud,Kribi,1.967074,11.143466,2,valide,app
2837,2020-05-10,penurie_eau,Sud-Ouest,Buea,3.965593,8.575313,1,valide,whatsapp
2838,2023-08-22,route_abimee,Sud,Kribi,2.677992,11.888293,3,valide,whatsapp
2839,2022-06-12,depot_sauvage,Nord-Ouest,Kumbo,6.189494,9.568259,3,valide,app
2840,2022-11-19,penurie_eau,Extrême-Nord,Maroua,10.008904,13.942792,2,valide,whatsapp
2841,2021-01-25,prix_marche,Extrême-Nord,Mora,10.258528,14.848574,1624,valide,web
2842,2023-07-24,depot_sauvage,Sud-Ouest,Limbe,4.652141,9.34438,4,en_attente,ussd
2843,2023-08-21,prix_marche,Littoral,Edéa,3.444924,9.309637,1455,traite,whatsapp
2844,2024-01-14,route_abimee,Ouest,Foumban,4.896405,9.071035,1,traite,app
2845,2023-07-27,prix_marche,Ouest,Bafoussam,6.090347,9.657034,476,valide,whatsapp
2846,2020-06-10,route_abimee,Sud,Kribi,2.598417,10.812244,2,valide,web
2847,2021-10-27,prix_marche,Centre,Obala,3.694417,10.928823,1414,valide,whatsapp
2848,2021-08-27,prix_marche,Est,Bertoua,4.292773,13.710493,1738,en_attente,ussd
2849,2020-06-05,panne_electricite,Adamaoua,Ngaoundéré,7.190189,12.944437,4,en_attente,app
2850,2020-06-19,prix_marche,Nord-Ouest,Bamenda,5.895564,9.683178,588,valide,whatsapp
2851,2022-12-18,penurie_eau,Littoral,Edéa,3.761009,9.772249,3,valide,ussd
2852,2020-11-12,prix_marche,Adamaoua,Meiganga,7.084712,12.877812,275,valide,whatsapp
2853,2021-01-08,route_abimee,Sud,Kribi,2.729023,10.398073,2,valide,app
2854,2020-12-14,depot_sauvage,Adamaoua,Ngaoundéré,6.987616,12.28594,2,valide,app
2855,2020-09-29,prix_marche,Sud-Ouest,Kumba,5.086611,8.886896,1061,valide,web
2856,2022-11-30,prix_marche,Ouest,Dschang,5.015294,9.546175,196,en_attente,app
2857,2022-12-06,panne_electricite,Adamaoua,Meiganga,7.270306,12.770932,1,valide,web
2858,2023-10-27,prix_marche,Ouest,Dschang,4.049041,9.974474,1492,valide,ussd
2859,2021-06-03,panne_electricite,Est,Abong-Mbang,4.099172,14.116943,3,valide,app
2860,2023-05-23,panne_electricite,Sud,Kribi,2.295411,10.753941,2,en_attente,ussd
2861,2022-09-04,prix_marche,Nord-Ouest,Kumbo,6.183799,9.689914,1179,valide,whatsapp
2862,2023-03-01,penurie_eau,Centre,Obala,3.770883,11.034124,3,valide,web
2863,2020-11-30,panne_electricite,Nord-Ouest,Kumbo,5.675719,10.33173,3,traite,app
2864,2021-11-11,panne_electricite,Sud,Ebolowa,1.969503,11.194453,3,valide,app
2865,2024-01-25,depot_sauvage,Adamaoua,Ngaoundéré,7.262516,12.409669,1,valide,whatsapp
2866,2023-06-25,penurie_eau,Nord-Ouest,Kumbo,6.065831,9.976767,1,valide,app
2867,2021-11-30,depot_sauvage,Est,Bertoua,4.356362,14.114232,4,traite,whatsapp
2868,2023-02-23,route_abimee,Sud-Ouest,Buea,5.021132,8.711055,1,en_attente,whatsapp
2869,2023-09-09,route_abimee,Est,Abong-Mbang,5.049874,14.959796,1,en_attente,app
2870,2023-03-11,penurie_eau,Extrême-Nord,Maroua,9.486105,14.061847,2,valide,app
2871,2020-02-04,depot_sauvage,Littoral,Edéa,3.628882,10.898982,3,traite,whatsapp
2872,2022-10-30,route_abimee,Nord-Ouest,Bamenda,5.993003,9.75722,4,en_attente,web
2873,2020-11-20,penurie_eau,Est,Abong-Mbang,3.626342,13.736691,2,en_attente,app
2874,2022-12-25,prix_marche,Extrême-Nord,Kousséri,9.958197,14.10133,159,valide,app
2875,2021-06-02,penurie_eau,Extrême-Nord,Mora,8.984682,13.139836,1,en_attente,web
2876,2022-07-15,route_abimee,Est,Bertoua,3.753305,13.461082,1,valide,whatsapp
2877,2023-09-19,penurie_eau,Est,Abong-Mbang,3.697604,14.90576,3,en_attente,ussd
2878,2021-05-12,route_abimee,Ouest,Dschang,4.49216,10.012878,1,valide,web
2879,2022-11-04,route_abimee,Centre,Obala,3.602377,11.725976,2,valide,app
2880,2020-10-23,route_abimee,Sud,Kribi,2.44622,10.865287,3,valide,app
2881,2022-01-18,prix_marche,Ouest,Foumban,5.080859,9.436314,1798,valide,whatsapp
2882,2023-05-20,panne_electricite,Nord,Garoua,8.969111,13.733453,1,valide,web
2883,2022-05-06,route_abimee,Adamaoua,Meiganga,6.876464,13.394724,4,en_attente,app
2884,2022-09-12,prix_marche,Littoral,Edéa,3.911633,9.735716,344,valide,app
2885,2021-06-07,penurie_eau,Nord-Ouest,Kumbo,6.2662,10.077392,4,traite,whatsapp
2886,2023-04-23,prix_marche,Extrême-Nord,Kousséri,9.3061,13.749108,811,valide,app
2887,2020-08-31,prix_marche,Sud,Kribi,2.23279,10.449508,1393,valide,whatsapp
2888,2021-03-06,prix_marche,Extrême-Nord,Kousséri,9.750029,14.770932,835,traite,whatsapp
2889,2023-03-03,depot_sauvage,Nord,Garoua,9.138306,12.25301,3,en_attente,whatsapp
2890,2023-09-11,route_abimee,Est,Bertoua,3.071129,13.88883,1,valide,whatsapp
2891,2020-02-04,prix_marche,Sud,Ebolowa,2.838402,11.461013,1755,valide,app
2892,2020-07-29,depot_sauvage,Adamaoua,Meiganga,6.695654,12.854193,1,valide,whatsapp
2893,2021-03-07,depot_sauvage,Extrême-Nord,Mora,9.452594,13.543213,3,valide,app
2894,2020-07-23,panne_electricite,Centre,Yaoundé,4.439354,12.23474,3,valide,whatsapp
2895,2020-08-14,route_abimee,Ouest,Dschang,4.748779,10.147243,4,valide,app
2896,2022-08-27,penurie_eau,Ouest,Bafoussam,5.281191,9.230015,2,en_attente,app
2897,2022-07-27,prix_marche,Sud-Ouest,Kumba,3.312109,9.166208,1085,valide,whatsapp
2898,2020-09-01,prix_marche,Nord-Ouest,Bamenda,5.673229,10.000273,1889,traite,web
