date,annee,mois,region,produit,prix_fcfa_kg,volume_tonnes,valeur_totale_millions
2015-10-01,2015,10,Extrême-Nord,Huile de palme,421.53,4400,1854.72
2015-11-01,2015,11,Extrême-Nord,Huile de palme,391.8,369,144.57
2015-12-01,2015,12,Extrême-Nord,Huile de palme,479.35,4365,2092.36
2016-01-01,2016,1,Extrême-Nord,Huile de palme,480.0,1177,564.96
2016-02-01,2016,2,Extrême-Nord,Huile de palme,604.09,756,456.69
2016-03-01,2016,3,Extrême-Nord,Huile de palme,590.23,2229,1315.63
2016-04-01,2016,4,Extrême-Nord,Huile de palme,491.79,1228,603.92
2016-05-01,2016,5,Extrême-Nord,Huile de palme,489.81,2814,1378.32
2016-06-01,2016,6,Extrême-Nord,Huile de palme,407.29,2774,1129.83
2016-07-01,2016,7,Extrême-Nord,Huile de palme,488.38,3196,1560.85
2016-08-01,2016,8,Extrême-Nord,Huile de palme,325.14,1251,406.75
2016-09-01,2016,9,Extrême-Nord,Huile de palme,375.8,2409,905.31
2016-10-01,2016,10,Extrême-Nord,Huile de palme,338.12,4272,1444.46
2016-11-01,2016,11,Extrême-Nord,Huile de palme,473.82,546,258.7
2016-12-01,2016,12,Extrême-Nord,Huile de palme,343.37,2066,709.4
2017-01-01,2017,1,Extrême-Nord,Huile de palme,507.91,1210,614.57
2017-02-01,2017,2,Extrême-Nord,Huile de palme,486.21,2572,1250.54
2017-03-01,2017,3,Extrême-Nord,Huile de palme,557.58,2816,1570.15
2017-04-01,2017,4,Extrême-Nord,Huile de palme,502.31,1601,804.21
2017-05-01,2017,5,Extrême-Nord,Huile de palme,431.83,2964,1279.95
2017-06-01,2017,6,Extrême-Nord,Huile de palme,449.12,1722,773.38
2017-07-01,2017,7,Extrême-Nord,Huile de palme,457.23,4711,2153.99
2017-08-01,2017,8,Extrême-Nord,Huile de palme,394.05,4028,1587.22
2017-09-01,2017,9,Extrême-Nord,Huile de palme,351.67,3226,1134.48
2017-10-01,2017,10,Extrême-Nord,Huile de palme,392.56,3424,1344.11
2017-11-01,2017,11,Extrême-Nord,Huile de palme,481.82,2247,1082.66
2017-12-01,2017,12,Extrême-Nord,Huile de palme,477.62,4961,2369.45
2018-01-01,2018,1,Extrême-Nord,Huile de palme,566.36,242,137.06
2018-02-01,2018,2,Extrême-Nord,Huile de palme,514.31,2820,1450.36
2018-03-01,2018,3,Extrême-Nord,Huile de palme,559.06,1000,559.06
2018-04-01,2018,4,Extrême-Nord,Huile de palme,490.33,3656,1792.64
2018-05-01,2018,5,Extrême-Nord,Huile de palme,468.92,1271,596.0
2018-06-01,2018,6,Extrême-Nord,Huile de palme,562.24,700,393.57
2018-07-01,2018,7,Extrême-Nord,Huile de palme,413.01,972,401.45
2018-08-01,2018,8,Extrême-Nord,Huile de palme,381.95,3209,1225.69
2018-09-01,2018,9,Extrême-Nord,Huile de palme,423.33,610,258.23
2018-10-01,2018,10,Extrême-Nord,Huile de palme,339.06,239,81.04
2018-11-01,2018,11,Extrême-Nord,Huile de palme,484.17,3421,1656.33
2018-12-01,2018,12,Extrême-Nord,Huile de palme,509.98,3091,1576.35
2019-01-01,2019,1,Extrême-Nord,Huile de palme,482.33,3506,1691.05
2019-02-01,2019,2,Extrême-Nord,Huile de palme,568.43,2734,1554.08
2019-03-01,2019,3,Extrême-Nord,Huile de palme,628.4,3572,2244.63
2019-04-01,2019,4,Extrême-Nord,Huile de palme,616.48,4676,2882.68
2019-05-01,2019,5,Extrême-Nord,Huile de palme,466.13,2190,1020.83
2019-06-01,2019,6,Extrême-Nord,Huile de palme,470.49,2728,1283.5
2019-07-01,2019,7,Extrême-Nord,Huile de palme,439.8,2046,899.83
2019-08-01,2019,8,Extrême-Nord,Huile de palme,415.61,891,370.31
2019-09-01,2019,9,Extrême-Nord,Huile de palme,388.86,4399,1710.61
2019-10-01,2019,10,Extrême-Nord,Huile de palme,422.89,1513,639.83
2019-11-01,2019,11,Extrême-Nord,Huile de palme,430.19,1622,697.76
2019-12-01,2019,12,Extrême-Nord,Huile de palme,423.55,1443,611.18
2020-01-01,2020,1,Extrême-Nord,Huile de palme,564.5,4701,2653.73
2020-02-01,2020,2,Extrême-Nord,Huile de palme,529.89,2750,1457.21
2020-03-01,2020,3,Extrême-Nord,Huile de palme,615.9,2406,1481.84
2020-04-01,2020,4,Extrême-Nord,Huile de palme,587.66,4429,2602.76
2020-05-01,2020,5,Extrême-Nord,Huile de palme,505.27,4006,2024.13
2020-06-01,2020,6,Extrême-Nord,Huile de palme,545.67,4759,2596.86
2020-07-01,2020,7,Extrême-Nord,Huile de palme,393.28,4374,1720.21
2020-08-01,2020,8,Extrême-Nord,Huile de palme,367.31,3095,1136.82
2020-09-01,2020,9,Extrême-Nord,Huile de palme,323.74,2421,783.78
2020-10-01,2020,10,Extrême-Nord,Huile de palme,424.36,4465,1894.77
2020-11-01,2020,11,Extrême-Nord,Huile de palme,431.36,2635,1136.64
2020-12-01,2020,12,Extrême-Nord,Huile de palme,418.29,4846,2027.05
2021-01-01,2021,1,Extrême-Nord,Huile de palme,649.58,4551,2956.23
2021-02-01,2021,2,Extrême-Nord,Huile de palme,570.61,3097,1767.18
2021-03-01,2021,3,Extrême-Nord,Huile de palme,638.69,4704,3004.41
2021-04-01,2021,4,Extrême-Nord,Huile de palme,588.57,243,143.02
2021-05-01,2021,5,Extrême-Nord,Huile de palme,521.18,1449,755.19
2021-06-01,2021,6,Extrême-Nord,Huile de palme,499.09,2569,1282.17
2021-07-01,2021,7,Extrême-Nord,Huile de palme,365.33,4947,1807.31
2021-08-01,2021,8,Extrême-Nord,Huile de palme,432.74,602,260.51
2021-09-01,2021,9,Extrême-Nord,Huile de palme,411.49,4047,1665.3
2021-10-01,2021,10,Extrême-Nord,Huile de palme,386.43,4316,1667.84
2021-11-01,2021,11,Extrême-Nord,Huile de palme,423.93,224,94.96
2021-12-01,2021,12,Extrême-Nord,Huile de palme,539.93,2601,1404.36
2022-01-01,2022,1,Extrême-Nord,Huile de palme,473.55,3889,1841.63
2022-02-01,2022,2,Extrême-Nord,Huile de palme,657.12,3805,2500.33
2022-03-01,2022,3,Extrême-Nord,Huile de palme,506.61,1710,866.31
2022-04-01,2022,4,Extrême-Nord,Huile de palme,574.39,2625,1507.78
2022-05-01,2022,5,Extrême-Nord,Huile de palme,536.55,2574,1381.07
2022-06-01,2022,6,Extrême-Nord,Huile de palme,477.61,4867,2324.53
2022-07-01,2022,7,Extrême-Nord,Huile de palme,422.88,3585,1516.02
2022-08-01,2022,8,Extrême-Nord,Huile de palme,399.27,4510,1800.69
2022-09-01,2022,9,Extrême-Nord,Huile de palme,375.08,2758,1034.46
2022-10-01,2022,10,Extrême-Nord,Huile de palme,436.35,4389,1915.15
2022-11-01,2022,11,Extrême-Nord,Huile de palme,453.62,280,127.01
2022-12-01,2022,12,Extrême-Nord,Huile de palme,456.83,2800,1279.13
2023-01-01,2023,1,Extrême-Nord,Huile de palme,543.26,2854,1550.48
2023-02-01,2023,2,Extrême-Nord,Huile de palme,615.35,891,548.28
2023-03-01,2023,3,Extrême-Nord,Huile de palme,664.35,4661,3096.54
2023-04-01,2023,4,Extrême-Nord,Huile de palme,637.64,2539,1618.97
2023-05-01,2023,5,Extrême-Nord,Huile de palme,518.28,4668,2419.32
2023-06-01,2023,6,Extrême-Nord,Huile de palme,543.31,4010,2178.66
2023-07-01,2023,7,Extrême-Nord,Huile de palme,470.38,2081,978.87
2023-08-01,2023,8,Extrême-Nord,Huile de palme,383.2,251,96.18
2023-09-01,2023,9,Extrême-Nord,Huile de palme,383.28,1414,541.96
2023-10-01,2023,10,Extrême-Nord,Huile de palme,448.22,801,359.03
2023-11-01,2023,11,Extrême-Nord,Huile de palme,459.9,1255,577.17
2023-12-01,2023,12,Extrême-Nord,Huile de palme,515.0,1370,705.55
2000-01-01,2000,1,Extrême-Nord,Arachide,417.11,2215,923.89
2000-02-01,2000,2,Extrême-Nord,Arachide,368.96,4733,1746.31
2000-03-01,2000,3,Extrême-Nord,Arachide,506.78,1313,665.41
2000-04-01,2000,4,Extrême-Nord,Arachide,427.33,2445,1044.83
2000-05-01,2000,5,Extrême-Nord,Arachide,412.98,1715,708.26
2000-06-01,2000,6,Extrême-Nord,Arachide,352.64,910,320.91
2000-07-01,2000,7,Extrême-Nord,Arachide,264.71,3282,868.78
2000-08-01,2000,8,Extrême-Nord,Arachide,304.5,2270,691.21
2000-09-01,2000,9,Extrême-Nord,Arachide,311.01,2960,920.6
2000-10-01,2000,10,Extrême-Nord,Arachide,276.94,2460,681.28
2000-11-01,2000,11,Extrême-Nord,Arachide,365.7,2903,1061.63
2000-12-01,2000,12,Extrême-Nord,Arachide,390.08,3780,1474.52
2001-01-01,2001,1,Extrême-Nord,Arachide,369.1,1899,700.93
2001-02-01,2001,2,Extrême-Nord,Arachide,401.51,4363,1751.8
2001-03-01,2001,3,Extrême-Nord,Arachide,477.55,2777,1326.16
2001-04-01,2001,4,Extrême-Nord,Arachide,474.79,3776,1792.82
2001-05-01,2001,5,Extrême-Nord,Arachide,376.13,4244,1596.29
2001-06-01,2001,6,Extrême-Nord,Arachide,336.16,4327,1454.57
2001-07-01,2001,7,Extrême-Nord,Arachide,324.09,4617,1496.31
2001-08-01,2001,8,Extrême-Nord,Arachide,288.86,1158,334.5
2001-09-01,2001,9,Extrême-Nord,Arachide,329.07,1305,429.44
2001-10-01,2001,10,Extrême-Nord,Arachide,286.1,2348,671.77
2001-11-01,2001,11,Extrême-Nord,Arachide,302.16,3421,1033.69
2001-12-01,2001,12,Extrême-Nord,Arachide,379.83,3479,1321.44
2002-01-01,2002,1,Extrême-Nord,Arachide,408.21,1636,667.82
2002-02-01,2002,2,Extrême-Nord,Arachide,499.69,2162,1080.33
2002-03-01,2002,3,Extrême-Nord,Arachide,427.01,2752,1175.12
2002-04-01,2002,4,Extrême-Nord,Arachide,403.44,68,27.43
2002-05-01,2002,5,Extrême-Nord,Arachide,446.4,464,207.13
2002-06-01,2002,6,Extrême-Nord,Arachide,368.29,413,152.1
2002-07-01,2002,7,Extrême-Nord,Arachide,327.03,1221,399.31
2002-08-01,2002,8,Extrême-Nord,Arachide,303.45,1748,530.44
2002-09-01,2002,9,Extrême-Nord,Arachide,242.41,4654,1128.2
2002-10-01,2002,10,Extrême-Nord,Arachide,330.38,4611,1523.39
2002-11-01,2002,11,Extrême-Nord,Arachide,376.68,2639,994.07
2002-12-01,2002,12,Extrême-Nord,Arachide,381.56,1889,720.77
2003-01-01,2003,1,Extrême-Nord,Arachide,412.5,695,286.69
2003-02-01,2003,2,Extrême-Nord,Arachide,491.18,73,35.86
2003-03-01,2003,3,Extrême-Nord,Arachide,464.25,3751,1741.4
2003-04-01,2003,4,Extrême-Nord,Arachide,526.41,3282,1727.67
2003-05-01,2003,5,Extrême-Nord,Arachide,535.93,4573,2450.81
2003-06-01,2003,6,Extrême-Nord,Arachide,392.6,2242,880.21
2003-07-01,2003,7,Extrême-Nord,Arachide,403.14,3004,1211.03
2003-08-01,2003,8,Extrême-Nord,Arachide,366.73,1649,604.74
2003-09-01,2003,9,Extrême-Nord,Arachide,346.09,1111,384.51
2003-10-01,2003,10,Extrême-Nord,Arachide,259.68,4711,1223.34
2003-11-01,2003,11,Extrême-Nord,Arachide,370.09,1213,448.92
2003-12-01,2003,12,Extrême-Nord,Arachide,395.44,3929,1553.7
2004-01-01,2004,1,Extrême-Nord,Arachide,461.51,1258,580.58
2004-02-01,2004,2,Extrême-Nord,Arachide,520.46,352,183.2
2004-03-01,2004,3,Extrême-Nord,Arachide,440.15,1276,561.63
2004-04-01,2004,4,Extrême-Nord,Arachide,424.28,1283,544.35
2004-05-01,2004,5,Extrême-Nord,Arachide,340.76,4928,1679.26
2004-06-01,2004,6,Extrême-Nord,Arachide,395.0,3360,1327.19
2004-07-01,2004,7,Extrême-Nord,Arachide,344.75,1504,518.51
2004-08-01,2004,8,Extrême-Nord,Arachide,291.8,2377,693.62
2004-09-01,2004,9,Extrême-Nord,Arachide,331.96,865,287.14
2004-10-01,2004,10,Extrême-Nord,Arachide,345.06,4296,1482.36
2004-11-01,2004,11,Extrême-Nord,Arachide,325.41,4814,1566.51
2004-12-01,2004,12,Extrême-Nord,Arachide,383.15,4552,1744.11
2005-01-01,2005,1,Extrême-Nord,Arachide,507.17,4637,2351.75
2005-02-01,2005,2,Extrême-Nord,Arachide,526.72,1082,569.91
2005-03-01,2005,3,Extrême-Nord,Arachide,550.62,1046,575.95
2005-04-01,2005,4,Extrême-Nord,Arachide,519.74,1485,771.82
2005-05-01,2005,5,Extrême-Nord,Arachide,396.77,403,159.9
2005-06-01,2005,6,Extrême-Nord,Arachide,385.58,2368,913.05
2005-07-01,2005,7,Extrême-Nord,Arachide,426.26,4653,1983.4
2005-08-01,2005,8,Extrême-Nord,Arachide,331.37,104,34.46
2005-09-01,2005,9,Extrême-Nord,Arachide,299.07,512,153.12
2005-10-01,2005,10,Extrême-Nord,Arachide,289.22,4842,1400.41
2005-11-01,2005,11,Extrême-Nord,Arachide,354.47,3347,1186.41
2005-12-01,2005,12,Extrême-Nord,Arachide,391.71,2829,1108.16
2006-01-01,2006,1,Extrême-Nord,Arachide,473.15,261,123.49
2006-02-01,2006,2,Extrême-Nord,Arachide,468.06,3196,1495.93
2006-03-01,2006,3,Extrême-Nord,Arachide,529.47,3272,1732.43
2006-04-01,2006,4,Extrême-Nord,Arachide,439.86,485,213.33
2006-05-01,2006,5,Extrême-Nord,Arachide,408.0,4979,2031.45
2006-06-01,2006,6,Extrême-Nord,Arachide,411.78,3902,1606.76
2006-07-01,2006,7,Extrême-Nord,Arachide,352.28,3280,1155.48
2006-08-01,2006,8,Extrême-Nord,Arachide,346.49,1774,614.67
2006-09-01,2006,9,Extrême-Nord,Arachide,365.62,433,158.31
2006-10-01,2006,10,Extrême-Nord,Arachide,320.27,334,106.97
2006-11-01,2006,11,Extrême-Nord,Arachide,368.88,2971,1095.95
2006-12-01,2006,12,Extrême-Nord,Arachide,479.29,2583,1238.01
2007-01-01,2007,1,Extrême-Nord,Arachide,537.53,2278,1224.5
2007-02-01,2007,2,Extrême-Nord,Arachide,456.82,1971,900.39
2007-03-01,2007,3,Extrême-Nord,Arachide,549.01,2553,1401.63
2007-04-01,2007,4,Extrême-Nord,Arachide,508.82,154,78.36
2007-05-01,2007,5,Extrême-Nord,Arachide,430.35,2748,1182.61
2007-06-01,2007,6,Extrême-Nord,Arachide,460.88,3662,1687.74
2007-07-01,2007,7,Extrême-Nord,Arachide,402.86,1324,533.38
2007-08-01,2007,8,Extrême-Nord,Arachide,366.85,2872,1053.59
2007-09-01,2007,9,Extrême-Nord,Arachide,397.07,909,360.94
2007-10-01,2007,10,Extrême-Nord,Arachide,331.22,2877,952.92
2007-11-01,2007,11,Extrême-Nord,Arachide,389.4,486,189.25
2007-12-01,2007,12,Extrême-Nord,Arachide,336.35,3707,1246.83
2008-01-01,2008,1,Extrême-Nord,Arachide,540.65,3714,2007.99
2008-02-01,2008,2,Extrême-Nord,Arachide,505.96,4144,2096.72
2008-03-01,2008,3,Extrême-Nord,Arachide,384.08,1126,432.48
2008-04-01,2008,4,Extrême-Nord,Arachide,403.33,2330,939.76
2008-05-01,2008,5,Extrême-Nord,Arachide,451.92,598,270.25
2008-06-01,2008,6,Extrême-Nord,Arachide,400.27,986,394.67
2008-07-01,2008,7,Extrême-Nord,Arachide,335.43,2137,716.81
2008-08-01,2008,8,Extrême-Nord,Arachide,339.18,963,326.63
2008-09-01,2008,9,Extrême-Nord,Arachide,370.45,4915,1820.75
2008-10-01,2008,10,Extrême-Nord,Arachide,410.04,4356,1786.15
2008-11-01,2008,11,Extrême-Nord,Arachide,374.38,4292,1606.85
2008-12-01,2008,12,Extrême-Nord,Arachide,528.26,1572,830.42
2009-01-01,2009,1,Extrême-Nord,Arachide,534.33,4640,2479.29
2009-02-01,2009,2,Extrême-Nord,Arachide,468.47,2506,1173.98
2009-03-01,2009,3,Extrême-Nord,Arachide,541.55,3822,2069.79
2009-04-01,2009,4,Extrême-Nord,Arachide,509.05,95,48.36
2009-05-01,2009,5,Extrême-Nord,Arachide,443.45,4156,1842.99
2009-06-01,2009,6,Extrême-Nord,Arachide,460.12,3169,1458.13
2009-07-01,2009,7,Extrême-Nord,Arachide,396.76,3647,1447.0
2009-08-01,2009,8,Extrême-Nord,Arachide,291.1,1800,523.99
2009-09-01,2009,9,Extrême-Nord,Arachide,345.57,2370,819.01
2009-10-01,2009,10,Extrême-Nord,Arachide,446.29,950,423.97
2009-11-01,2009,11,Extrême-Nord,Arachide,324.2,163,52.84
2009-12-01,2009,12,Extrême-Nord,Arachide,401.26,581,233.13
2010-01-01,2010,1,Extrême-Nord,Arachide,460.87,82,37.79
2010-02-01,2010,2,Extrême-Nord,Arachide,491.09,182,89.38
2010-03-01,2010,3,Extrême-Nord,Arachide,510.32,2698,1376.86
2010-04-01,2010,4,Extrême-Nord,Arachide,523.67,4690,2456.0
2010-05-01,2010,5,Extrême-Nord,Arachide,432.65,1100,475.92
2010-06-01,2010,6,Extrême-Nord,Arachide,466.07,866,403.62
2010-07-01,2010,7,Extrême-Nord,Arachide,420.49,787,330.93
2010-08-01,2010,8,Extrême-Nord,Arachide,365.4,2964,1083.05
2010-09-01,2010,9,Extrême-Nord,Arachide,293.76,1405,412.73
2010-10-01,2010,10,Extrême-Nord,Arachide,433.92,1435,622.68
2010-11-01,2010,11,Extrême-Nord,Arachide,409.72,1421,582.22
2010-12-01,2010,12,Extrême-Nord,Arachide,332.09,4188,1390.81
2011-01-01,2011,1,Extrême-Nord,Arachide,550.12,4678,2573.47
2011-02-01,2011,2,Extrême-Nord,Arachide,536.52,3498,1876.76
2011-03-01,2011,3,Extrême-Nord,Arachide,544.04,1550,843.26
2011-04-01,2011,4,Extrême-Nord,Arachide,587.09,118,69.28
2011-05-01,2011,5,Extrême-Nord,Arachide,524.27,2650,1389.32
2011-06-01,2011,6,Extrême-Nord,Arachide,418.69,2203,922.38
2011-07-01,2011,7,Extrême-Nord,Arachide,409.79,4068,1667.01
2011-08-01,2011,8,Extrême-Nord,Arachide,337.6,3132,1057.35
2011-09-01,2011,9,Extrême-Nord,Arachide,355.6,2418,859.83
2011-10-01,2011,10,Extrême-Nord,Arachide,361.89,509,184.2
2011-11-01,2011,11,Extrême-Nord,Arachide,456.6,3813,1741.02
2011-12-01,2011,12,Extrême-Nord,Arachide,465.8,2851,1328.0
2012-01-01,2012,1,Extrême-Nord,Arachide,502.54,3056,1535.77
2012-02-01,2012,2,Extrême-Nord,Arachide,569.67,1728,984.38
2012-03-01,2012,3,Extrême-Nord,Arachide,593.07,2424,1437.59
2012-04-01,2012,4,Extrême-Nord,Arachide,631.64,914,577.31
2012-05-01,2012,5,Extrême-Nord,Arachide,474.06,4479,2123.29
2012-06-01,2012,6,Extrême-Nord,Arachide,412.69,2447,1009.85
2012-07-01,2012,7,Extrême-Nord,Arachide,448.55,1832,821.74
2012-08-01,2012,8,Extrême-Nord,Arachide,385.11,4048,1558.92
2012-09-01,2012,9,Extrême-Nord,Arachide,443.21,3419,1515.34
2012-10-01,2012,10,Extrême-Nord,Arachide,404.26,3145,1271.39
2012-11-01,2012,11,Extrême-Nord,Arachide,409.97,3565,1461.55
2012-12-01,2012,12,Extrême-Nord,Arachide,444.98,4612,2052.25
2013-01-01,2013,1,Extrême-Nord,Arachide,526.85,2915,1535.78
2013-02-01,2013,2,Extrême-Nord,Arachide,566.0,1411,798.63
2013-03-01,2013,3,Extrême-Nord,Arachide,696.72,2162,1506.32
2013-04-01,2013,4,Extrême-Nord,Arachide,539.82,2260,1220.0
2013-05-01,2013,5,Extrême-Nord,Arachide,496.43,2762,1371.15
2013-06-01,2013,6,Extrême-Nord,Arachide,490.94,2457,1206.23
2013-07-01,2013,7,Extrême-Nord,Arachide,390.58,4402,1719.35
2013-08-01,2013,8,Extrême-Nord,Arachide,398.61,4755,1895.41
2013-09-01,2013,9,Extrême-Nord,Arachide,497.24,155,77.07
2013-10-01,2013,10,Extrême-Nord,Arachide,366.54,4844,1775.53
2013-11-01,2013,11,Extrême-Nord,Arachide,375.19,1202,450.97
2013-12-01,2013,12,Extrême-Nord,Arachide,484.76,748,362.6
2014-01-01,2014,1,Extrême-Nord,Arachide,598.2,1010,604.18
2014-02-01,2014,2,Extrême-Nord,Arachide,653.09,3541,2312.6
2014-03-01,2014,3,Extrême-Nord,Arachide,647.19,1941,1256.2
2014-04-01,2014,4,Extrême-Nord,Arachide,619.77,1226,759.84
2014-05-01,2014,5,Extrême-Nord,Arachide,529.09,3339,1766.62
2014-06-01,2014,6,Extrême-Nord,Arachide,512.08,1502,769.14
2014-07-01,2014,7,Extrême-Nord,Arachide,473.02,484,228.94
2014-08-01,2014,8,Extrême-Nord,Arachide,522.26,2377,1241.4
2014-09-01,2014,9,Extrême-Nord,Arachide,395.5,4812,1903.16
2014-10-01,2014,10,Extrême-Nord,Arachide,411.73,1490,613.48
2014-11-01,2014,11,Extrême-Nord,Arachide,382.53,4910,1878.23
2014-12-01,2014,12,Extrême-Nord,Arachide,453.66,983,445.94
2015-01-01,2015,1,Extrême-Nord,Arachide,443.44,1196,530.36
2015-02-01,2015,2,Extrême-Nord,Arachide,644.14,4046,2606.19
2015-03-01,2015,3,Extrême-Nord,Arachide,491.16,3425,1682.22
2015-04-01,2015,4,Extrême-Nord,Arachide,551.76,1687,930.82
2015-05-01,2015,5,Extrême-Nord,Arachide,427.21,1143,488.3
2015-06-01,2015,6,Extrême-Nord,Arachide,486.64,154,74.94
2015-07-01,2015,7,Extrême-Nord,Arachide,478.09,1726,825.19
2015-08-01,2015,8,Extrême-Nord,Arachide,489.7,2404,1177.23
2015-09-01,2015,9,Extrême-Nord,Arachide,336.01,1092,366.92
2015-10-01,2015,10,Extrême-Nord,Arachide,425.0,3484,1480.71
2015-11-01,2015,11,Extrême-Nord,Arachide,408.31,516,210.69
2015-12-01,2015,12,Extrême-Nord,Arachide,491.05,2994,1470.21
2016-01-01,2016,1,Extrême-Nord,Arachide,551.85,4122,2274.72
2016-02-01,2016,2,Extrême-Nord,Arachide,529.05,3622,1916.23
2016-03-01,2016,3,Extrême-Nord,Arachide,609.8,971,592.11
2016-04-01,2016,4,Extrême-Nord,Arachide,583.62,1388,810.06
2016-05-01,2016,5,Extrême-Nord,Arachide,524.19,4903,2570.09
2016-06-01,2016,6,Extrême-Nord,Arachide,554.31,3525,1953.94
2016-07-01,2016,7,Extrême-Nord,Arachide,380.77,4697,1788.47
2016-08-01,2016,8,Extrême-Nord,Arachide,413.54,4040,1670.68
2016-09-01,2016,9,Extrême-Nord,Arachide,433.6,3224,1397.92
2016-10-01,2016,10,Extrême-Nord,Arachide,437.87,437,191.35
2016-11-01,2016,11,Extrême-Nord,Arachide,384.19,4111,1579.42
2016-12-01,2016,12,Extrême-Nord,Arachide,416.54,523,217.85
2017-01-01,2017,1,Extrême-Nord,Arachide,554.23,3263,1808.47
2017-02-01,2017,2,Extrême-Nord,Arachide,526.73,4158,2190.14
2017-03-01,2017,3,Extrême-Nord,Arachide,620.04,2032,1259.93
2017-04-01,2017,4,Extrême-Nord,Arachide,682.05,3661,2496.97
2017-05-01,2017,5,Extrême-Nord,Arachide,603.85,2366,1428.7
2017-06-01,2017,6,Extrême-Nord,Arachide,523.12,1324,692.61
2017-07-01,2017,7,Extrême-Nord,Arachide,466.74,1665,777.12
2017-08-01,2017,8,Extrême-Nord,Arachide,425.69,3668,1561.43
2017-09-01,2017,9,Extrême-Nord,Arachide,461.56,1562,720.96
2017-10-01,2017,10,Extrême-Nord,Arachide,381.72,4788,1827.69
2017-11-01,2017,11,Extrême-Nord,Arachide,461.11,2226,1026.44
2017-12-01,2017,12,Extrême-Nord,Arachide,523.65,4557,2386.29
2018-01-01,2018,1,Extrême-Nord,Arachide,653.35,4760,3109.92
2018-02-01,2018,2,Extrême-Nord,Arachide,589.99,3130,1846.67
2018-03-01,2018,3,Extrême-Nord,Arachide,578.94,2979,1724.65
2018-04-01,2018,4,Extrême-Nord,Arachide,545.09,367,200.05
2018-05-01,2018,5,Extrême-Nord,Arachide,675.3,3454,2332.47
2018-06-01,2018,6,Extrême-Nord,Arachide,478.13,3362,1607.47
2018-07-01,2018,7,Extrême-Nord,Arachide,550.1,3137,1725.67
2018-08-01,2018,8,Extrême-Nord,Arachide,423.93,251,106.41
2018-09-01,2018,9,Extrême-Nord,Arachide,395.63,468,185.16
2018-10-01,2018,10,Extrême-Nord,Arachide,490.34,2648,1298.42
2018-11-01,2018,11,Extrême-Nord,Arachide,499.14,1994,995.29
2018-12-01,2018,12,Extrême-Nord,Arachide,659.86,2979,1965.73
2019-01-01,2019,1,Extrême-Nord,Arachide,557.22,443,246.85
2019-02-01,2019,2,Extrême-Nord,Arachide,651.65,2906,1893.71
2019-03-01,2019,3,Extrême-Nord,Arachide,714.65,1113,795.41
2019-04-01,2019,4,Extrême-Nord,Arachide,557.32,3161,1761.7
2019-05-01,2019,5,Extrême-Nord,Arachide,538.76,3136,1689.55
2019-06-01,2019,6,Extrême-Nord,Arachide,552.66,3861,2133.82
2019-07-01,2019,7,Extrême-Nord,Arachide,441.21,509,224.58
2019-08-01,2019,8,Extrême-Nord,Arachide,502.5,2344,1177.85
2019-09-01,2019,9,Extrême-Nord,Arachide,411.77,1437,591.71
2019-10-01,2019,10,Extrême-Nord,Arachide,367.65,2847,1046.7
2019-11-01,2019,11,Extrême-Nord,Arachide,470.58,4959,2333.6
2019-12-01,2019,12,Extrême-Nord,Arachide,551.12,627,345.55
2020-01-01,2020,1,Extrême-Nord,Arachide,563.31,1981,1115.91
2020-02-01,2020,2,Extrême-Nord,Arachide,618.76,4292,2655.72
2020-03-01,2020,3,Extrême-Nord,Arachide,760.04,2529,1922.15
2020-04-01,2020,4,Extrême-Nord,Arachide,733.12,3522,2582.05
2020-05-01,2020,5,Extrême-Nord,Arachide,534.4,2420,1293.24
2020-06-01,2020,6,Extrême-Nord,Arachide,487.68,1334,650.57
2020-07-01,2020,7,Extrême-Nord,Arachide,550.04,4264,2345.37
2020-08-01,2020,8,Extrême-Nord,Arachide,410.85,1631,670.1
2020-09-01,2020,9,Extrême-Nord,Arachide,397.44,3991,1586.18
2020-10-01,2020,10,Extrême-Nord,Arachide,441.3,245,108.12
2020-11-01,2020,11,Extrême-Nord,Arachide,416.13,753,313.35
2020-12-01,2020,12,Extrême-Nord,Arachide,454.15,1499,680.76
2021-01-01,2021,1,Extrême-Nord,Arachide,747.97,77,57.59
2021-02-01,2021,2,Extrême-Nord,Arachide,768.74,135,103.78
2021-03-01,2021,3,Extrême-Nord,Arachide,526.28,4362,2295.65
2021-04-01,2021,4,Extrême-Nord,Arachide,703.94,306,215.4
2021-05-01,2021,5,Extrême-Nord,Arachide,639.86,2294,1467.85
2021-06-01,2021,6,Extrême-Nord,Arachide,535.01,4649,2487.26
2021-07-01,2021,7,Extrême-Nord,Arachide,452.74,3715,1681.93
2021-08-01,2021,8,Extrême-Nord,Arachide,520.57,3125,1626.79
2021-09-01,2021,9,Extrême-Nord,Arachide,478.38,3920,1875.24
2021-10-01,2021,10,Extrême-Nord,Arachide,571.93,277,158.42
2021-11-01,2021,11,Extrême-Nord,Arachide,618.45,4869,3011.22
2021-12-01,2021,12,Extrême-Nord,Arachide,511.43,1871,956.89
2022-01-01,2022,1,Extrême-Nord,Arachide,638.12,1635,1043.32
2022-02-01,2022,2,Extrême-Nord,Arachide,667.34,1728,1153.16
