annee,mois,route,type_transport,distance_km,cout_fcfa,temps_heures,accidents,embouteillages,volume_marchandises_tonnes,passagers
2020,3,N1 Douala-Yaounde,Camion,133,19950,3.3,0,3,74,31
2020,3,N1 Douala-Yaounde,Taxi,393,117900,6.5,0,2,0,429
2020,3,N1 Douala-Yaounde,Bus,197,15760,3.9,0,1,0,488
2020,3,N1 Douala-Yaounde,Moto,129,12900,2.9,0,3,0,237
2020,3,N1 Douala-Yaounde,Train,314,18840,4.5,0,2,63,30
2020,3,N1 Douala-Yaounde,Avion,457,365600,0.9,0,0,0,10
2020,3,N2 Yaounde-Bamenda,Camion,391,58650,9.8,0,0,90,49
2020,3,N2 Yaounde-Bamenda,Taxi,356,106800,5.9,0,3,0,319
2020,3,N2 Yaounde-Bamenda,Bus,192,15360,3.8,0,3,0,280
2020,3,N2 Yaounde-Bamenda,Moto,409,40900,9.1,0,4,0,456
2020,3,N2 Yaounde-Bamenda,Train,129,7740,1.8,0,3,82,12
2020,3,N2 Yaounde-Bamenda,Avion,452,361600,0.9,0,0,0,13
2020,3,N3 Yaounde-Abong,Camion,159,23850,4.0,0,4,34,10
2020,3,N3 Yaounde-Abong,Taxi,315,94500,5.2,0,4,0,216
2020,3,N3 Yaounde-Abong,Bus,106,8480,2.1,0,2,0,327
2020,3,N3 Yaounde-Abong,Moto,218,21800,4.8,0,1,0,254
2020,3,N3 Yaounde-Abong,Train,184,11040,2.6,0,3,90,41
2020,3,N3 Yaounde-Abong,Avion,311,248800,0.6,1,0,0,27
2020,3,N4 Maroua-Kousseri,Camion,255,38250,6.4,0,2,5,39
2020,3,N4 Maroua-Kousseri,Taxi,150,45000,2.5,0,1,0,184
2020,3,N4 Maroua-Kousseri,Bus,149,11920,3.0,0,1,0,101
2020,3,N4 Maroua-Kousseri,Moto,399,39900,8.9,0,1,0,115
2020,3,N4 Maroua-Kousseri,Train,236,14160,3.4,0,2,57,11
2020,3,N4 Maroua-Kousseri,Avion,468,374400,0.9,0,0,0,45
2020,3,N5 Bafoussam-Douala,Camion,318,47700,8.0,0,3,87,42
2020,3,N5 Bafoussam-Douala,Taxi,222,66600,3.7,0,0,0,392
2020,3,N5 Bafoussam-Douala,Bus,378,30240,7.6,0,1,0,98
2020,3,N5 Bafoussam-Douala,Moto,138,13800,3.1,0,0,0,158
2020,3,N5 Bafoussam-Douala,Train,278,16680,4.0,1,1,80,42
2020,3,N5 Bafoussam-Douala,Avion,194,155200,0.4,0,0,0,48
2020,3,N6 Limbe-Kumba,Camion,284,42600,7.1,1,1,94,1
2020,3,N6 Limbe-Kumba,Taxi,450,135000,7.5,0,0,0,41
2020,3,N6 Limbe-Kumba,Bus,156,12480,3.1,0,5,0,105
2020,3,N6 Limbe-Kumba,Moto,372,37200,8.3,0,1,0,381
2020,3,N6 Limbe-Kumba,Train,110,6600,1.6,0,1,37,28
2020,3,N6 Limbe-Kumba,Avion,377,301600,0.8,0,0,0,34
2020,4,N1 Douala-Yaounde,Camion,277,41550,6.9,0,4,9,22
2020,4,N1 Douala-Yaounde,Taxi,173,51900,2.9,0,2,0,1
2020,4,N1 Douala-Yaounde,Bus,430,34400,8.6,0,3,0,130
2020,4,N1 Douala-Yaounde,Moto,294,29400,6.5,0,3,0,404
2020,4,N1 Douala-Yaounde,Train,198,11880,2.8,0,2,13,30
2020,4,N1 Douala-Yaounde,Avion,233,186400,0.5,0,0,0,29
2020,4,N2 Yaounde-Bamenda,Camion,150,22500,3.8,0,4,7,0
2020,4,N2 Yaounde-Bamenda,Taxi,309,92700,5.2,0,3,0,269
2020,4,N2 Yaounde-Bamenda,Bus,225,18000,4.5,1,2,0,41
2020,4,N2 Yaounde-Bamenda,Moto,163,16300,3.6,0,2,0,213
2020,4,N2 Yaounde-Bamenda,Train,298,17880,4.3,0,4,59,30
2020,4,N2 Yaounde-Bamenda,Avion,459,367200,0.9,1,0,0,38
2020,4,N3 Yaounde-Abong,Camion,145,21750,3.6,0,3,49,49
2020,4,N3 Yaounde-Abong,Taxi,238,71400,4.0,0,1,0,191
2020,4,N3 Yaounde-Abong,Bus,434,34720,8.7,0,7,0,122
2020,4,N3 Yaounde-Abong,Moto,159,15900,3.5,0,1,0,4
2020,4,N3 Yaounde-Abong,Train,180,10800,2.6,1,1,51,9
2020,4,N3 Yaounde-Abong,Avion,360,288000,0.7,0,0,0,20
2020,4,N4 Maroua-Kousseri,Camion,325,48750,8.1,0,0,57,22
2020,4,N4 Maroua-Kousseri,Taxi,150,45000,2.5,0,2,0,164
2020,4,N4 Maroua-Kousseri,Bus,154,12320,3.1,0,3,0,315
2020,4,N4 Maroua-Kousseri,Moto,218,21800,4.8,0,2,0,256
2020,4,N4 Maroua-Kousseri,Train,323,19380,4.6,0,1,99,45
2020,4,N4 Maroua-Kousseri,Avion,415,332000,0.8,0,0,0,39
2020,4,N5 Bafoussam-Douala,Camion,400,60000,10.0,0,4,24,45
2020,4,N5 Bafoussam-Douala,Taxi,378,113400,6.3,0,2,0,33
2020,4,N5 Bafoussam-Douala,Bus,143,11440,2.9,0,2,0,95
2020,4,N5 Bafoussam-Douala,Moto,423,42300,9.4,0,1,0,35
2020,4,N5 Bafoussam-Douala,Train,291,17460,4.2,1,3,50,25
2020,4,N5 Bafoussam-Douala,Avion,252,201600,0.5,0,0,0,32
2020,4,N6 Limbe-Kumba,Camion,221,33150,5.5,0,3,81,49
2020,4,N6 Limbe-Kumba,Taxi,336,100800,5.6,0,2,0,137
2020,4,N6 Limbe-Kumba,Bus,368,29440,7.4,0,2,0,204
2020,4,N6 Limbe-Kumba,Moto,161,16100,3.6,0,0,0,288
2020,4,N6 Limbe-Kumba,Train,499,29940,7.1,0,2,41,37
2020,4,N6 Limbe-Kumba,Avion,125,100000,0.2,0,0,0,32
2020,5,N1 Douala-Yaounde,Camion,443,66450,11.1,0,3,51,10
2020,5,N1 Douala-Yaounde,Taxi,217,65100,3.6,0,4,0,288
2020,5,N1 Douala-Yaounde,Bus,377,30160,7.5,1,5,0,52
2020,5,N1 Douala-Yaounde,Moto,132,13200,2.9,0,3,0,233
2020,5,N1 Douala-Yaounde,Train,187,11220,2.7,0,2,89,43
2020,5,N1 Douala-Yaounde,Avion,482,385600,1.0,0,0,0,26
2020,5,N2 Yaounde-Bamenda,Camion,139,20850,3.5,0,4,15,8
2020,5,N2 Yaounde-Bamenda,Taxi,256,76800,4.3,0,2,0,457
2020,5,N2 Yaounde-Bamenda,Bus,383,30640,7.7,0,1,0,472
2020,5,N2 Yaounde-Bamenda,Moto,341,34100,7.6,0,2,0,447
2020,5,N2 Yaounde-Bamenda,Train,185,11100,2.6,1,2,45,15
2020,5,N2 Yaounde-Bamenda,Avion,413,330400,0.8,0,0,0,13
2020,5,N3 Yaounde-Abong,Camion,114,17100,2.9,0,3,27,49
2020,5,N3 Yaounde-Abong,Taxi,485,145500,8.1,0,2,0,125
2020,5,N3 Yaounde-Abong,Bus,118,9440,2.4,0,1,0,73
2020,5,N3 Yaounde-Abong,Moto,346,34600,7.7,0,1,0,40
2020,5,N3 Yaounde-Abong,Train,143,8580,2.0,0,1,26,42
2020,5,N3 Yaounde-Abong,Avion,100,80000,0.2,0,0,0,44
2020,5,N4 Maroua-Kousseri,Camion,479,71850,12.0,1,1,28,34
2020,5,N4 Maroua-Kousseri,Taxi,123,36900,2.0,0,0,0,457
2020,5,N4 Maroua-Kousseri,Bus,373,29840,7.5,0,2,0,247
2020,5,N4 Maroua-Kousseri,Moto,115,11500,2.6,0,6,0,88
2020,5,N4 Maroua-Kousseri,Train,346,20760,4.9,0,4,94,3
2020,5,N4 Maroua-Kousseri,Avion,239,191200,0.5,0,0,0,45
2020,5,N5 Bafoussam-Douala,Camion,462,69300,11.6,0,4,90,21
2020,5,N5 Bafoussam-Douala,Taxi,456,136800,7.6,0,1,0,382
2020,5,N5 Bafoussam-Douala,Bus,213,17040,4.3,0,4,0,473
2020,5,N5 Bafoussam-Douala,Moto,277,27700,6.2,0,2,0,89
2020,5,N5 Bafoussam-Douala,Train,484,29040,6.9,0,1,36,11
2020,5,N5 Bafoussam-Douala,Avion,477,381600,1.0,1,0,0,43
2020,5,N6 Limbe-Kumba,Camion,267,40050,6.7,0,4,93,3
2020,5,N6 Limbe-Kumba,Taxi,270,81000,4.5,1,3,0,487
2020,5,N6 Limbe-Kumba,Bus,209,16720,4.2,0,2,0,190
2020,5,N6 Limbe-Kumba,Moto,243,24300,5.4,0,3,0,389
2020,5,N6 Limbe-Kumba,Train,250,15000,3.6,0,3,2,8
2020,5,N6 Limbe-Kumba,Avion,109,87200,0.2,1,0,0,12
2020,6,N1 Douala-Yaounde,Camion,385,57750,9.6,0,3,7,19
2020,6,N1 Douala-Yaounde,Taxi,453,135900,7.5,0,2,0,171
2020,6,N1 Douala-Yaounde,Bus,428,34240,8.6,0,0,0,474
2020,6,N1 Douala-Yaounde,Moto,450,45000,10.0,0,1,0,185
2020,6,N1 Douala-Yaounde,Train,140,8400,2.0,0,0,96,10
2020,6,N1 Douala-Yaounde,Avion,419,335200,0.8,1,0,0,45
2020,6,N2 Yaounde-Bamenda,Camion,167,25050,4.2,0,3,37,31
2020,6,N2 Yaounde-Bamenda,Taxi,363,108900,6.0,0,2,0,345
2020,6,N2 Yaounde-Bamenda,Bus,341,27280,6.8,0,0,0,282
2020,6,N2 Yaounde-Bamenda,Moto,487,48700,10.8,0,2,0,173
2020,6,N2 Yaounde-Bamenda,Train,485,29100,6.9,0,5,86,19
2020,6,N2 Yaounde-Bamenda,Avion,356,284800,0.7,0,0,0,6
2020,6,N3 Yaounde-Abong,Camion,362,54300,9.1,0,3,21,20
2020,6,N3 Yaounde-Abong,Taxi,243,72900,4.0,1,4,0,378
2020,6,N3 Yaounde-Abong,Bus,133,10640,2.7,0,1,0,465
2020,6,N3 Yaounde-Abong,Moto,253,25300,5.6,0,4,0,145
2020,6,N3 Yaounde-Abong,Train,394,23640,5.6,0,2,67,12
2020,6,N3 Yaounde-Abong,Avion,274,219200,0.5,0,0,0,44
2020,6,N4 Maroua-Kousseri,Camion,270,40500,6.8,1,2,33,41
2020,6,N4 Maroua-Kousseri,Taxi,294,88200,4.9,0,1,0,424
2020,6,N4 Maroua-Kousseri,Bus,481,38480,9.6,0,1,0,68
2020,6,N4 Maroua-Kousseri,Moto,495,49500,11.0,1,1,0,282
2020,6,N4 Maroua-Kousseri,Train,388,23280,5.5,0,2,79,11
2020,6,N4 Maroua-Kousseri,Avion,442,353600,0.9,0,0,0,35
2020,6,N5 Bafoussam-Douala,Camion,327,49050,8.2,0,2,74,43
2020,6,N5 Bafoussam-Douala,Taxi,432,129600,7.2,1,1,0,384
2020,6,N5 Bafoussam-Douala,Bus,364,29120,7.3,0,5,0,408
2020,6,N5 Bafoussam-Douala,Moto,119,11900,2.6,0,2,0,199
2020,6,N5 Bafoussam-Douala,Train,407,24420,5.8,0,2,64,9
2020,6,N5 Bafoussam-Douala,Avion,272,217600,0.5,0,0,0,43
2020,6,N6 Limbe-Kumba,Camion,376,56400,9.4,1,5,12,40
2020,6,N6 Limbe-Kumba,Taxi,434,130200,7.2,0,0,0,301
2020,6,N6 Limbe-Kumba,Bus,244,19520,4.9,0,3,0,361
2020,6,N6 Limbe-Kumba,Moto,441,44100,9.8,0,1,0,89
2020,6,N6 Limbe-Kumba,Train,114,6840,1.6,0,3,73,37
2020,6,N6 Limbe-Kumba,Avion,266,212800,0.5,0,0,0,6
2020,7,N1 Douala-Yaounde,Camion,361,54150,9.0,1,2,2,8
2020,7,N1 Douala-Yaounde,Taxi,120,36000,2.0,0,1,0,490
2020,7,N1 Douala-Yaounde,Bus,301,24080,6.0,1,4,0,227
2020,7,N1 Douala-Yaounde,Moto,372,37200,8.3,0,0,0,170
2020,7,N1 Douala-Yaounde,Train,430,25800,6.1,0,3,51,2
2020,7,N1 Douala-Yaounde,Avion,201,160800,0.4,0,0,0,26
2020,7,N2 Yaounde-Bamenda,Camion,404,60600,10.1,0,1,26,46
2020,7,N2 Yaounde-Bamenda,Taxi,411,123300,6.8,0,3,0,338
2020,7,N2 Yaounde-Bamenda,Bus,130,10400,2.6,0,1,0,473
2020,7,N2 Yaounde-Bamenda,Moto,444,44400,9.9,0,2,0,305
2020,7,N2 Yaounde-Bamenda,Train,327,19620,4.7,0,1,49,31
2020,7,N2 Yaounde-Bamenda,Avion,259,207200,0.5,0,0,0,18
2020,7,N3 Yaounde-Abong,Camion,480,72000,12.0,0,2,27,28
2020,7,N3 Yaounde-Abong,Taxi,243,72900,4.0,0,2,0,23
2020,7,N3 Yaounde-Abong,Bus,298,23840,6.0,0,0,0,467
2020,7,N3 Yaounde-Abong,Moto,116,11600,2.6,0,2,0,237
2020,7,N3 Yaounde-Abong,Train,243,14580,3.5,0,2,36,9
2020,7,N3 Yaounde-Abong,Avion,197,157600,0.4,0,0,0,25
2020,7,N4 Maroua-Kousseri,Camion,409,61350,10.2,0,5,1,13
2020,7,N4 Maroua-Kousseri,Taxi,116,34800,1.9,0,2,0,350
2020,7,N4 Maroua-Kousseri,Bus,100,8000,2.0,0,5,0,287
2020,7,N4 Maroua-Kousseri,Moto,302,30200,6.7,0,2,0,236
2020,7,N4 Maroua-Kousseri,Train,456,27360,6.5,0,1,95,23
2020,7,N4 Maroua-Kousseri,Avion,434,347200,0.9,0,0,0,42
2020,7,N5 Bafoussam-Douala,Camion,331,49650,8.3,0,2,50,32
2020,7,N5 Bafoussam-Douala,Taxi,110,33000,1.8,1,2,0,407
2020,7,N5 Bafoussam-Douala,Bus,477,38160,9.5,0,2,0,62
2020,7,N5 Bafoussam-Douala,Moto,290,29000,6.4,0,2,0,259
2020,7,N5 Bafoussam-Douala,Train,486,29160,6.9,0,1,53,28
2020,7,N5 Bafoussam-Douala,Avion,269,215200,0.5,0,0,0,2
2020,7,N6 Limbe-Kumba,Camion,102,15300,2.5,1,2,47,42
2020,7,N6 Limbe-Kumba,Taxi,110,33000,1.8,0,6,0,223
2020,7,N6 Limbe-Kumba,Bus,442,35360,8.8,0,3,0,298
2020,7,N6 Limbe-Kumba,Moto,380,38000,8.4,0,3,0,292
2020,7,N6 Limbe-Kumba,Train,425,25500,6.1,0,2,74,13
2020,7,N6 Limbe-Kumba,Avion,270,216000,0.5,0,0,0,12
2020,8,N1 Douala-Yaounde,Camion,212,31800,5.3,0,2,64,3
2020,8,N1 Douala-Yaounde,Taxi,229,68700,3.8,0,3,0,105
2020,8,N1 Douala-Yaounde,Bus,462,36960,9.2,0,2,0,131
2020,8,N1 Douala-Yaounde,Moto,332,33200,7.4,0,2,0,9
2020,8,N1 Douala-Yaounde,Train,429,25740,6.1,0,2,70,7
2020,8,N1 Douala-Yaounde,Avion,482,385600,1.0,0,0,0,34
2020,8,N2 Yaounde-Bamenda,Camion,483,72450,12.1,0,4,34,8
2020,8,N2 Yaounde-Bamenda,Taxi,100,30000,1.7,0,0,0,51
2020,8,N2 Yaounde-Bamenda,Bus,407,32560,8.1,0,4,0,429
2020,8,N2 Yaounde-Bamenda,Moto,231,23100,5.1,0,1,0,423
2020,8,N2 Yaounde-Bamenda,Train,427,25620,6.1,0,3,43,6
2020,8,N2 Yaounde-Bamenda,Avion,118,94400,0.2,0,0,0,38
2020,8,N3 Yaounde-Abong,Camion,124,18600,3.1,0,1,8,16
2020,8,N3 Yaounde-Abong,Taxi,491,147300,8.2,0,2,0,363
2020,8,N3 Yaounde-Abong,Bus,332,26560,6.6,1,2,0,437
2020,8,N3 Yaounde-Abong,Moto,451,45100,10.0,0,2,0,357
2020,8,N3 Yaounde-Abong,Train,194,11640,2.8,0,3,18,14
2020,8,N3 Yaounde-Abong,Avion,255,204000,0.5,0,0,0,48
2020,8,N4 Maroua-Kousseri,Camion,486,72900,12.2,0,2,66,18
2020,8,N4 Maroua-Kousseri,Taxi,140,42000,2.3,0,4,0,390
2020,8,N4 Maroua-Kousseri,Bus,194,15520,3.9,0,3,0,374
2020,8,N4 Maroua-Kousseri,Moto,265,26500,5.9,0,0,0,303
2020,8,N4 Maroua-Kousseri,Train,120,7200,1.7,0,3,75,1
2020,8,N4 Maroua-Kousseri,Avion,393,314400,0.8,0,0,0,40
2020,8,N5 Bafoussam-Douala,Camion,166,24900,4.2,1,3,38,10
2020,8,N5 Bafoussam-Douala,Taxi,143,42900,2.4,0,4,0,478
2020,8,N5 Bafoussam-Douala,Bus,103,8240,2.1,0,2,0,33
2020,8,N5 Bafoussam-Douala,Moto,436,43600,9.7,0,3,0,437
2020,8,N5 Bafoussam-Douala,Train,173,10380,2.5,0,3,33,14
2020,8,N5 Bafoussam-Douala,Avion,214,171200,0.4,0,0,0,10
2020,8,N6 Limbe-Kumba,Camion,129,19350,3.2,0,4,47,21
2020,8,N6 Limbe-Kumba,Taxi,343,102900,5.7,0,1,0,356
2020,8,N6 Limbe-Kumba,Bus,285,22800,5.7,0,1,0,34
2020,8,N6 Limbe-Kumba,Moto,134,13400,3.0,0,1,0,297
2020,8,N6 Limbe-Kumba,Train,234,14040,3.3,0,2,28,22
2020,8,N6 Limbe-Kumba,Avion,391,312800,0.8,0,0,0,1
2020,9,N1 Douala-Yaounde,Camion,323,48450,8.1,0,2,76,10
2020,9,N1 Douala-Yaounde,Taxi,233,69900,3.9,1,1,0,293
2020,9,N1 Douala-Yaounde,Bus,282,22560,5.6,0,0,0,20
2020,9,N1 Douala-Yaounde,Moto,494,49400,11.0,0,1,0,425
2020,9,N1 Douala-Yaounde,Train,125,7500,1.8,0,1,47,44
2020,9,N1 Douala-Yaounde,Avion,375,300000,0.8,2,0,0,10
2020,9,N2 Yaounde-Bamenda,Camion,143,21450,3.6,0,0,52,17
2020,9,N2 Yaounde-Bamenda,Taxi,431,129300,7.2,2,5,0,93
2020,9,N2 Yaounde-Bamenda,Bus,305,24400,6.1,0,0,0,351
2020,9,N2 Yaounde-Bamenda,Moto,373,37300,8.3,0,2,0,99
2020,9,N2 Yaounde-Bamenda,Train,435,26100,6.2,0,1,34,16
2020,9,N2 Yaounde-Bamenda,Avion,162,129600,0.3,0,0,0,15
2020,9,N3 Yaounde-Abong,Camion,281,42150,7.0,0,2,75,19
2020,9,N3 Yaounde-Abong,Taxi,161,48300,2.7,0,1,0,33
2020,9,N3 Yaounde-Abong,Bus,459,36720,9.2,0,3,0,266
2020,9,N3 Yaounde-Abong,Moto,413,41300,9.2,0,1,0,18
2020,9,N3 Yaounde-Abong,Train,472,28320,6.7,1,2,37,18
2020,9,N3 Yaounde-Abong,Avion,313,250400,0.6,1,0,0,14
2020,9,N4 Maroua-Kousseri,Camion,344,51600,8.6,0,2,60,16
2020,9,N4 Maroua-Kousseri,Taxi,463,138900,7.7,0,2,0,318
2020,9,N4 Maroua-Kousseri,Bus,278,22240,5.6,0,1,0,42
2020,9,N4 Maroua-Kousseri,Moto,183,18300,4.1,0,4,0,296
2020,9,N4 Maroua-Kousseri,Train,252,15120,3.6,0,1,6,37
2020,9,N4 Maroua-Kousseri,Avion,352,281600,0.7,1,0,0,4
2020,9,N5 Bafoussam-Douala,Camion,118,17700,3.0,0,2,68,27
2020,9,N5 Bafoussam-Douala,Taxi,466,139800,7.8,0,0,0,132
2020,9,N5 Bafoussam-Douala,Bus,299,23920,6.0,0,0,0,339
2020,9,N5 Bafoussam-Douala,Moto,441,44100,9.8,0,1,0,383
2020,9,N5 Bafoussam-Douala,Train,389,23340,5.6,0,1,20,33
2020,9,N5 Bafoussam-Douala,Avion,368,294400,0.7,0,0,0,24
2020,9,N6 Limbe-Kumba,Camion,334,50100,8.3,0,1,16,0
2020,9,N6 Limbe-Kumba,Taxi,425,127500,7.1,0,2,0,414
2020,9,N6 Limbe-Kumba,Bus,464,37120,9.3,0,4,0,13
2020,9,N6 Limbe-Kumba,Moto,276,27600,6.1,0,2,0,383
2020,9,N6 Limbe-Kumba,Train,432,25920,6.2,0,1,90,31
2020,9,N6 Limbe-Kumba,Avion,249,199200,0.5,0,0,0,27
2020,10,N1 Douala-Yaounde,Camion,150,22500,3.8,1,0,22,37
2020,10,N1 Douala-Yaounde,Taxi,397,119100,6.6,1,3,0,470
2020,10,N1 Douala-Yaounde,Bus,188,15040,3.8,0,1,0,299
2020,10,N1 Douala-Yaounde,Moto,106,10600,2.4,1,1,0,117
2020,10,N1 Douala-Yaounde,Train,434,26040,6.2,0,1,83,46
2020,10,N1 Douala-Yaounde,Avion,394,315200,0.8,0,0,0,3
2020,10,N2 Yaounde-Bamenda,Camion,382,57300,9.6,0,1,99,26
2020,10,N2 Yaounde-Bamenda,Taxi,363,108900,6.0,0,6,0,118
2020,10,N2 Yaounde-Bamenda,Bus,478,38240,9.6,1,2,0,86
2020,10,N2 Yaounde-Bamenda,Moto,339,33900,7.5,0,2,0,14
2020,10,N2 Yaounde-Bamenda,Train,498,29880,7.1,0,0,10,35
2020,10,N2 Yaounde-Bamenda,Avion,194,155200,0.4,0,0,0,5
2020,10,N3 Yaounde-Abong,Camion,320,48000,8.0,0,2,72,37
2020,10,N3 Yaounde-Abong,Taxi,205,61500,3.4,0,2,0,495
2020,10,N3 Yaounde-Abong,Bus,452,36160,9.0,0,0,0,39
2020,10,N3 Yaounde-Abong,Moto,432,43200,9.6,0,1,0,304
2020,10,N3 Yaounde-Abong,Train,405,24300,5.8,0,4,72,14
2020,10,N3 Yaounde-Abong,Avion,400,320000,0.8,0,0,0,5
2020,10,N4 Maroua-Kousseri,Camion,350,52500,8.8,0,3,59,32
2020,10,N4 Maroua-Kousseri,Taxi,238,71400,4.0,0,1,0,274
2020,10,N4 Maroua-Kousseri,Bus,239,19120,4.8,0,3,0,486
2020,10,N4 Maroua-Kousseri,Moto,474,47400,10.5,0,3,0,91
2020,10,N4 Maroua-Kousseri,Train,101,6060,1.4,0,3,21,24
2020,10,N4 Maroua-Kousseri,Avion,211,168800,0.4,0,0,0,15
2020,10,N5 Bafoussam-Douala,Camion,302,45300,7.5,0,1,61,26
2020,10,N5 Bafoussam-Douala,Taxi,287,86100,4.8,0,2,0,287
2020,10,N5 Bafoussam-Douala,Bus,190,15200,3.8,0,2,0,304
2020,10,N5 Bafoussam-Douala,Moto,282,28200,6.3,0,2,0,61
2020,10,N5 Bafoussam-Douala,Train,123,7380,1.8,0,3,23,4
2020,10,N5 Bafoussam-Douala,Avion,192,153600,0.4,1,0,0,20
2020,10,N6 Limbe-Kumba,Camion,316,47400,7.9,0,3,33,13
2020,10,N6 Limbe-Kumba,Taxi,292,87600,4.9,0,0,0,177
2020,10,N6 Limbe-Kumba,Bus,127,10160,2.5,0,5,0,124
2020,10,N6 Limbe-Kumba,Moto,454,45400,10.1,0,1,0,309
2020,10,N6 Limbe-Kumba,Train,383,22980,5.5,0,3,93,26
2020,10,N6 Limbe-Kumba,Avion,473,378400,0.9,0,0,0,48
2020,11,N1 Douala-Yaounde,Camion,350,52500,8.8,0,1,8,18
2020,11,N1 Douala-Yaounde,Taxi,348,104400,5.8,1,2,0,299
2020,11,N1 Douala-Yaounde,Bus,296,23680,5.9,0,1,0,355
2020,11,N1 Douala-Yaounde,Moto,169,16900,3.8,0,0,0,77
2020,11,N1 Douala-Yaounde,Train,493,29580,7.0,0,7,24,45
2020,11,N1 Douala-Yaounde,Avion,267,213600,0.5,0,0,0,1
2020,11,N2 Yaounde-Bamenda,Camion,351,52650,8.8,0,0,0,46
2020,11,N2 Yaounde-Bamenda,Taxi,425,127500,7.1,0,2,0,97
2020,11,N2 Yaounde-Bamenda,Bus,142,11360,2.8,0,2,0,137
2020,11,N2 Yaounde-Bamenda,Moto,212,21200,4.7,0,1,0,303
2020,11,N2 Yaounde-Bamenda,Train,120,7200,1.7,0,2,52,49
2020,11,N2 Yaounde-Bamenda,Avion,397,317600,0.8,0,0,0,38
2020,11,N3 Yaounde-Abong,Camion,146,21900,3.6,0,2,26,26
2020,11,N3 Yaounde-Abong,Taxi,327,98100,5.5,0,5,0,350
2020,11,N3 Yaounde-Abong,Bus,105,8400,2.1,0,3,0,286
2020,11,N3 Yaounde-Abong,Moto,276,27600,6.1,0,2,0,267
2020,11,N3 Yaounde-Abong,Train,495,29700,7.1,0,1,87,15
2020,11,N3 Yaounde-Abong,Avion,186,148800,0.4,0,0,0,34
2020,11,N4 Maroua-Kousseri,Camion,245,36750,6.1,0,5,24,36
2020,11,N4 Maroua-Kousseri,Taxi,236,70800,3.9,0,0,0,131
2020,11,N4 Maroua-Kousseri,Bus,276,22080,5.5,0,3,0,38
2020,11,N4 Maroua-Kousseri,Moto,354,35400,7.9,1,1,0,457
2020,11,N4 Maroua-Kousseri,Train,268,16080,3.8,0,1,4,41
2020,11,N4 Maroua-Kousseri,Avion,324,259200,0.6,0,0,0,0
2020,11,N5 Bafoussam-Douala,Camion,410,61500,10.2,0,1,78,36
2020,11,N5 Bafoussam-Douala,Taxi,200,60000,3.3,0,2,0,180
2020,11,N5 Bafoussam-Douala,Bus,215,17200,4.3,0,3,0,283
2020,11,N5 Bafoussam-Douala,Moto,121,12100,2.7,0,6,0,257
2020,11,N5 Bafoussam-Douala,Train,433,25980,6.2,0,4,18,49
2020,11,N5 Bafoussam-Douala,Avion,364,291200,0.7,0,0,0,35
2020,11,N6 Limbe-Kumba,Camion,337,50550,8.4,0,2,41,19
2020,11,N6 Limbe-Kumba,Taxi,251,75300,4.2,0,5,0,118
2020,11,N6 Limbe-Kumba,Bus,446,35680,8.9,0,3,0,359
2020,11,N6 Limbe-Kumba,Moto,315,31500,7.0,0,1,0,266
2020,11,N6 Limbe-Kumba,Train,487,29220,7.0,0,3,32,19
2020,11,N6 Limbe-Kumba,Avion,424,339200,0.8,0,0,0,38
2020,12,N1 Douala-Yaounde,Camion,349,52350,8.7,0,1,68,37
2020,12,N1 Douala-Yaounde,Taxi,253,75900,4.2,0,2,0,279
2020,12,N1 Douala-Yaounde,Bus,243,19440,4.9,0,2,0,248
2020,12,N1 Douala-Yaounde,Moto,363,36300,8.1,0,2,0,203
2020,12,N1 Douala-Yaounde,Train,355,21300,5.1,0,1,80,26
2020,12,N1 Douala-Yaounde,Avion,459,367200,0.9,0,0,0,29
2020,12,N2 Yaounde-Bamenda,Camion,302,45300,7.5,0,0,91,10
2020,12,N2 Yaounde-Bamenda,Taxi,344,103200,5.7,0,0,0,417
2020,12,N2 Yaounde-Bamenda,Bus,112,8960,2.2,0,2,0,298
2020,12,N2 Yaounde-Bamenda,Moto,460,46000,10.2,0,4,0,272
2020,12,N2 Yaounde-Bamenda,Train,248,14880,3.5,0,2,13,46
2020,12,N2 Yaounde-Bamenda,Avion,134,107200,0.3,0,0,0,23
2020,12,N3 Yaounde-Abong,Camion,335,50250,8.4,0,3,30,17
2020,12,N3 Yaounde-Abong,Taxi,199,59700,3.3,0,1,0,294
2020,12,N3 Yaounde-Abong,Bus,412,32960,8.2,0,1,0,330
2020,12,N3 Yaounde-Abong,Moto,424,42400,9.4,0,1,0,23
2020,12,N3 Yaounde-Abong,Train,310,18600,4.4,0,2,91,46
2020,12,N3 Yaounde-Abong,Avion,438,350400,0.9,0,0,0,1
2020,12,N4 Maroua-Kousseri,Camion,493,73950,12.3,0,2,75,27
2020,12,N4 Maroua-Kousseri,Taxi,394,118200,6.6,0,3,0,250
2020,12,N4 Maroua-Kousseri,Bus,108,8640,2.2,0,2,0,431
2020,12,N4 Maroua-Kousseri,Moto,490,49000,10.9,0,2,0,182
2020,12,N4 Maroua-Kousseri,Train,399,23940,5.7,0,4,54,39
2020,12,N4 Maroua-Kousseri,Avion,118,94400,0.2,0,0,0,28
2020,12,N5 Bafoussam-Douala,Camion,436,65400,10.9,0,0,48,32
2020,12,N5 Bafoussam-Douala,Taxi,420,126000,7.0,0,0,0,403
2020,12,N5 Bafoussam-Douala,Bus,223,17840,4.5,0,0,0,439
