region,annee,mois,type_crime,cas_signales,cas_elucides,personnes_arretees
Nord,2023,6,Fraude,7,2,2
Nord,2023,7,Vol,61,24,24
Nord,2023,7,Agression,36,11,10
Nord,2023,7,Cambriolage,21,12,5
Nord,2023,7,Homicide,2,0,0
Nord,2023,7,Cybercriminalite,5,2,1
Nord,2023,7,Fraude,11,4,5
Nord,2023,8,Vol,58,21,15
Nord,2023,8,Agression,25,8,6
Nord,2023,8,Cambriolage,21,7,6
Nord,2023,8,Homicide,2,0,0
Nord,2023,8,Cybercriminalite,6,2,2
Nord,2023,8,Fraude,8,2,3
Nord,2023,9,Vol,46,26,18
Nord,2023,9,Agression,38,21,10
Nord,2023,9,Cambriolage,18,5,4
Nord,2023,9,Homicide,1,0,0
Nord,2023,9,Cybercriminalite,4,2,1
Nord,2023,9,Fraude,10,4,4
Nord,2023,10,Vol,39,21,9
Nord,2023,10,Agression,35,14,17
Nord,2023,10,Cambriolage,25,9,7
Nord,2023,10,Homicide,1,0,0
Nord,2023,10,Cybercriminalite,6,2,1
Nord,2023,10,Fraude,12,4,5
Nord,2023,11,Vol,63,36,28
Nord,2023,11,Agression,28,15,9
Nord,2023,11,Cambriolage,22,9,7
Nord,2023,11,Homicide,2,1,0
Nord,2023,11,Cybercriminalite,4,1,1
Nord,2023,11,Fraude,7,2,1
Nord,2023,12,Vol,60,30,22
Nord,2023,12,Agression,25,13,9
Nord,2023,12,Cambriolage,19,6,6
Nord,2023,12,Homicide,2,0,0
Nord,2023,12,Cybercriminalite,3,0,0
Nord,2023,12,Fraude,12,6,5
Nord-Ouest,2015,1,Vol,42,12,11
Nord-Ouest,2015,1,Agression,23,9,10
Nord-Ouest,2015,1,Cambriolage,22,8,4
Nord-Ouest,2015,1,Homicide,2,0,0
Nord-Ouest,2015,1,Cybercriminalite,6,1,1
Nord-Ouest,2015,1,Fraude,10,5,2
Nord-Ouest,2015,2,Vol,38,19,13
Nord-Ouest,2015,2,Agression,35,13,14
Nord-Ouest,2015,2,Cambriolage,14,7,5
Nord-Ouest,2015,2,Homicide,1,0,0
Nord-Ouest,2015,2,Cybercriminalite,4,1,1
Nord-Ouest,2015,2,Fraude,10,4,3
Nord-Ouest,2015,3,Vol,48,26,12
Nord-Ouest,2015,3,Agression,27,14,12
Nord-Ouest,2015,3,Cambriolage,23,11,4
Nord-Ouest,2015,3,Homicide,2,0,0
Nord-Ouest,2015,3,Cybercriminalite,4,1,1
Nord-Ouest,2015,3,Fraude,12,5,3
Nord-Ouest,2015,4,Vol,54,31,26
Nord-Ouest,2015,4,Agression,21,10,9
Nord-Ouest,2015,4,Cambriolage,25,14,7
Nord-Ouest,2015,4,Homicide,2,0,0
Nord-Ouest,2015,4,Cybercriminalite,3,1,1
Nord-Ouest,2015,4,Fraude,8,3,3
Nord-Ouest,2015,5,Vol,41,17,16
Nord-Ouest,2015,5,Agression,28,10,13
Nord-Ouest,2015,5,Cambriolage,14,6,4
Nord-Ouest,2015,5,Homicide,2,1,0
Nord-Ouest,2015,5,Cybercriminalite,6,2,1
Nord-Ouest,2015,5,Fraude,10,4,2
Nord-Ouest,2015,6,Vol,62,27,25
Nord-Ouest,2015,6,Agression,23,13,8
Nord-Ouest,2015,6,Cambriolage,17,9,5
Nord-Ouest,2015,6,Homicide,1,0,0
Nord-Ouest,2015,6,Cybercriminalite,3,1,1
Nord-Ouest,2015,6,Fraude,9,3,2
Nord-Ouest,2015,7,Vol,52,16,12
Nord-Ouest,2015,7,Agression,33,17,12
Nord-Ouest,2015,7,Cambriolage,25,9,12
Nord-Ouest,2015,7,Homicide,2,0,0
Nord-Ouest,2015,7,Cybercriminalite,4,2,1
Nord-Ouest,2015,7,Fraude,10,5,4
Nord-Ouest,2015,8,Vol,48,18,22
Nord-Ouest,2015,8,Agression,27,10,13
Nord-Ouest,2015,8,Cambriolage,25,12,9
Nord-Ouest,2015,8,Homicide,2,0,0
Nord-Ouest,2015,8,Cybercriminalite,5,1,1
Nord-Ouest,2015,8,Fraude,12,6,5
Nord-Ouest,2015,9,Vol,52,24,15
Nord-Ouest,2015,9,Agression,33,15,14
Nord-Ouest,2015,9,Cambriolage,22,10,6
Nord-Ouest,2015,9,Homicide,1,0,0
Nord-Ouest,2015,9,Cybercriminalite,4,1,0
Nord-Ouest,2015,9,Fraude,10,5,2
Nord-Ouest,2015,10,Vol,56,32,21
Nord-Ouest,2015,10,Agression,34,11,10
Nord-Ouest,2015,10,Cambriolage,15,5,5
Nord-Ouest,2015,10,Homicide,2,0,0
Nord-Ouest,2015,10,Cybercriminalite,4,2,1
Nord-Ouest,2015,10,Fraude,9,4,2
Nord-Ouest,2015,11,Vol,40,21,17
Nord-Ouest,2015,11,Agression,26,15,12
Nord-Ouest,2015,11,Cambriolage,25,12,5
Nord-Ouest,2015,11,Homicide,1,0,0
Nord-Ouest,2015,11,Cybercriminalite,6,1,1
Nord-Ouest,2015,11,Fraude,11,3,3
Nord-Ouest,2015,12,Vol,41,18,12
Nord-Ouest,2015,12,Agression,24,14,7
Nord-Ouest,2015,12,Cambriolage,18,10,7
Nord-Ouest,2015,12,Homicide,1,0,0
Nord-Ouest,2015,12,Cybercriminalite,3,1,1
Nord-Ouest,2015,12,Fraude,8,4,2
Nord-Ouest,2016,1,Vol,61,23,30
Nord-Ouest,2016,1,Agression,38,21,14
Nord-Ouest,2016,1,Cambriolage,21,7,8
Nord-Ouest,2016,1,Homicide,2,1,0
Nord-Ouest,2016,1,Cybercriminalite,5,2,1
Nord-Ouest,2016,1,Fraude,8,2,3
Nord-Ouest,2016,2,Vol,46,22,14
Nord-Ouest,2016,2,Agression,28,14,10
Nord-Ouest,2016,2,Cambriolage,21,6,8
Nord-Ouest,2016,2,Homicide,1,0,0
Nord-Ouest,2016,2,Cybercriminalite,5,1,2
Nord-Ouest,2016,2,Fraude,9,4,2
Nord-Ouest,2016,3,Vol,57,23,23
Nord-Ouest,2016,3,Agression,22,9,8
Nord-Ouest,2016,3,Cambriolage,22,8,6
Nord-Ouest,2016,3,Homicide,1,0,0
Nord-Ouest,2016,3,Cybercriminalite,5,2,2
Nord-Ouest,2016,3,Fraude,7,3,2
Nord-Ouest,2016,4,Vol,37,20,15
Nord-Ouest,2016,4,Agression,36,20,8
Nord-Ouest,2016,4,Cambriolage,20,10,5
Nord-Ouest,2016,4,Homicide,1,0,0
Nord-Ouest,2016,4,Cybercriminalite,6,3,1
Nord-Ouest,2016,4,Fraude,12,5,3
Nord-Ouest,2016,5,Vol,35,18,12
Nord-Ouest,2016,5,Agression,28,9,6
Nord-Ouest,2016,5,Cambriolage,24,8,9
Nord-Ouest,2016,5,Homicide,2,1,0
Nord-Ouest,2016,5,Cybercriminalite,5,2,2
Nord-Ouest,2016,5,Fraude,11,4,4
Nord-Ouest,2016,6,Vol,38,16,15
Nord-Ouest,2016,6,Agression,34,19,8
Nord-Ouest,2016,6,Cambriolage,24,10,9
Nord-Ouest,2016,6,Homicide,1,0,0
Nord-Ouest,2016,6,Cybercriminalite,4,2,0
Nord-Ouest,2016,6,Fraude,12,5,5
Nord-Ouest,2016,7,Vol,55,24,24
Nord-Ouest,2016,7,Agression,25,8,6
Nord-Ouest,2016,7,Cambriolage,24,8,7
Nord-Ouest,2016,7,Homicide,1,0,0
Nord-Ouest,2016,7,Cybercriminalite,3,1,1
Nord-Ouest,2016,7,Fraude,9,4,3
Nord-Ouest,2016,8,Vol,49,18,17
Nord-Ouest,2016,8,Agression,32,16,8
Nord-Ouest,2016,8,Cambriolage,24,9,5
Nord-Ouest,2016,8,Homicide,2,1,0
Nord-Ouest,2016,8,Cybercriminalite,4,1,1
Nord-Ouest,2016,8,Fraude,9,4,4
Nord-Ouest,2016,9,Vol,60,19,17
Nord-Ouest,2016,9,Agression,24,8,10
Nord-Ouest,2016,9,Cambriolage,22,7,4
Nord-Ouest,2016,9,Homicide,2,0,0
Nord-Ouest,2016,9,Cybercriminalite,5,1,2
Nord-Ouest,2016,9,Fraude,11,5,2
Nord-Ouest,2016,10,Vol,61,28,17
Nord-Ouest,2016,10,Agression,21,11,8
Nord-Ouest,2016,10,Cambriolage,18,9,6
Nord-Ouest,2016,10,Homicide,2,1,0
Nord-Ouest,2016,10,Cybercriminalite,3,1,1
Nord-Ouest,2016,10,Fraude,12,6,2
Nord-Ouest,2016,11,Vol,42,20,19
Nord-Ouest,2016,11,Agression,30,12,7
Nord-Ouest,2016,11,Cambriolage,21,10,8
Nord-Ouest,2016,11,Homicide,1,0,0
Nord-Ouest,2016,11,Cybercriminalite,5,2,1
Nord-Ouest,2016,11,Fraude,11,4,4
Nord-Ouest,2016,12,Vol,42,22,15
Nord-Ouest,2016,12,Agression,30,16,13
Nord-Ouest,2016,12,Cambriolage,17,8,5
Nord-Ouest,2016,12,Homicide,1,0,0
Nord-Ouest,2016,12,Cybercriminalite,4,1,1
Nord-Ouest,2016,12,Fraude,12,5,5
Nord-Ouest,2017,1,Vol,62,30,29
Nord-Ouest,2017,1,Agression,24,7,7
Nord-Ouest,2017,1,Cambriolage,15,5,4
Nord-Ouest,2017,1,Homicide,1,0,0
Nord-Ouest,2017,1,Cybercriminalite,3,1,0
Nord-Ouest,2017,1,Fraude,9,2,2
Nord-Ouest,2017,2,Vol,53,31,16
Nord-Ouest,2017,2,Agression,34,18,8
Nord-Ouest,2017,2,Cambriolage,21,7,6
Nord-Ouest,2017,2,Homicide,2,0,0
Nord-Ouest,2017,2,Cybercriminalite,4,2,1
Nord-Ouest,2017,2,Fraude,8,4,2
Nord-Ouest,2017,3,Vol,55,23,25
Nord-Ouest,2017,3,Agression,27,10,5
Nord-Ouest,2017,3,Cambriolage,22,10,10
Nord-Ouest,2017,3,Homicide,1,0,0
Nord-Ouest,2017,3,Cybercriminalite,5,2,1
Nord-Ouest,2017,3,Fraude,12,3,3
Nord-Ouest,2017,4,Vol,37,13,10
Nord-Ouest,2017,4,Agression,37,16,8
Nord-Ouest,2017,4,Cambriolage,15,6,5
Nord-Ouest,2017,4,Homicide,1,0,0
Nord-Ouest,2017,4,Cybercriminalite,4,1,1
Nord-Ouest,2017,4,Fraude,10,5,2
Nord-Ouest,2017,5,Vol,61,22,26
Nord-Ouest,2017,5,Agression,30,9,8
Nord-Ouest,2017,5,Cambriolage,23,12,4
Nord-Ouest,2017,5,Homicide,1,0,0
Nord-Ouest,2017,5,Cybercriminalite,6,2,1
Nord-Ouest,2017,5,Fraude,11,3,5
Nord-Ouest,2017,6,Vol,59,26,12
Nord-Ouest,2017,6,Agression,21,8,5
Nord-Ouest,2017,6,Cambriolage,16,5,3
Nord-Ouest,2017,6,Homicide,1,0,0
Nord-Ouest,2017,6,Cybercriminalite,5,2,1
Nord-Ouest,2017,6,Fraude,12,5,4
Nord-Ouest,2017,7,Vol,62,28,27
Nord-Ouest,2017,7,Agression,38,14,17
Nord-Ouest,2017,7,Cambriolage,21,10,6
Nord-Ouest,2017,7,Homicide,2,1,0
Nord-Ouest,2017,7,Cybercriminalite,5,1,1
Nord-Ouest,2017,7,Fraude,7,2,2
Nord-Ouest,2017,8,Vol,53,26,22
Nord-Ouest,2017,8,Agression,38,13,11
Nord-Ouest,2017,8,Cambriolage,17,9,3
Nord-Ouest,2017,8,Homicide,1,0,0
Nord-Ouest,2017,8,Cybercriminalite,4,2,1
Nord-Ouest,2017,8,Fraude,10,5,2
Nord-Ouest,2017,9,Vol,37,12,9
Nord-Ouest,2017,9,Agression,25,11,9
Nord-Ouest,2017,9,Cambriolage,16,8,6
Nord-Ouest,2017,9,Homicide,1,0,0
Nord-Ouest,2017,9,Cybercriminalite,5,2,2
Nord-Ouest,2017,9,Fraude,8,3,1
Nord-Ouest,2017,10,Vol,35,15,11
Nord-Ouest,2017,10,Agression,28,13,5
Nord-Ouest,2017,10,Cambriolage,14,5,2
Nord-Ouest,2017,10,Homicide,1,0,0
Nord-Ouest,2017,10,Cybercriminalite,6,2,2
Nord-Ouest,2017,10,Fraude,10,3,4
Nord-Ouest,2017,11,Vol,35,20,9
Nord-Ouest,2017,11,Agression,23,13,8
Nord-Ouest,2017,11,Cambriolage,19,8,5
Nord-Ouest,2017,11,Homicide,2,0,0
Nord-Ouest,2017,11,Cybercriminalite,4,1,1
Nord-Ouest,2017,11,Fraude,7,2,1
Nord-Ouest,2017,12,Vol,35,14,7
Nord-Ouest,2017,12,Agression,24,12,5
Nord-Ouest,2017,12,Cambriolage,19,6,8
Nord-Ouest,2017,12,Homicide,2,1,0
Nord-Ouest,2017,12,Cybercriminalite,4,1,1
Nord-Ouest,2017,12,Fraude,9,2,2
Nord-Ouest,2018,1,Vol,42,22,10
Nord-Ouest,2018,1,Agression,28,9,11
Nord-Ouest,2018,1,Cambriolage,20,8,8
Nord-Ouest,2018,1,Homicide,2,1,0
Nord-Ouest,2018,1,Cybercriminalite,4,1,1
Nord-Ouest,2018,1,Fraude,11,4,4
Nord-Ouest,2018,2,Vol,50,28,21
Nord-Ouest,2018,2,Agression,27,12,13
Nord-Ouest,2018,2,Cambriolage,14,8,2
Nord-Ouest,2018,2,Homicide,2,0,0
Nord-Ouest,2018,2,Cybercriminalite,5,1,2
Nord-Ouest,2018,2,Fraude,12,6,4
Nord-Ouest,2018,3,Vol,39,15,17
Nord-Ouest,2018,3,Agression,32,17,15
Nord-Ouest,2018,3,Cambriolage,18,6,6
Nord-Ouest,2018,3,Homicide,2,1,0
Nord-Ouest,2018,3,Cybercriminalite,5,2,1
Nord-Ouest,2018,3,Fraude,12,5,2
Nord-Ouest,2018,4,Vol,63,37,27
Nord-Ouest,2018,4,Agression,34,19,12
Nord-Ouest,2018,4,Cambriolage,19,9,8
Nord-Ouest,2018,4,Homicide,2,0,0
Nord-Ouest,2018,4,Cybercriminalite,5,1,2
Nord-Ouest,2018,4,Fraude,9,5,3
Nord-Ouest,2018,5,Vol,39,21,13
Nord-Ouest,2018,5,Agression,37,14,13
Nord-Ouest,2018,5,Cambriolage,25,8,10
Nord-Ouest,2018,5,Homicide,2,0,0
Nord-Ouest,2018,5,Cybercriminalite,4,1,1
Nord-Ouest,2018,5,Fraude,10,4,3
Nord-Ouest,2018,6,Vol,58,28,26
Nord-Ouest,2018,6,Agression,31,14,14
Nord-Ouest,2018,6,Cambriolage,19,7,8
Nord-Ouest,2018,6,Homicide,1,0,0
Nord-Ouest,2018,6,Cybercriminalite,6,2,2
Nord-Ouest,2018,6,Fraude,10,5,3
Nord-Ouest,2018,7,Vol,64,21,27
Nord-Ouest,2018,7,Agression,34,17,15
Nord-Ouest,2018,7,Cambriolage,24,8,11
Nord-Ouest,2018,7,Homicide,2,0,0
Nord-Ouest,2018,7,Cybercriminalite,3,1,0
Nord-Ouest,2018,7,Fraude,11,5,3
Nord-Ouest,2018,8,Vol,50,18,10
Nord-Ouest,2018,8,Agression,30,9,12
Nord-Ouest,2018,8,Cambriolage,24,9,10
Nord-Ouest,2018,8,Homicide,2,0,0
Nord-Ouest,2018,8,Cybercriminalite,5,2,1
Nord-Ouest,2018,8,Fraude,7,3,2
Nord-Ouest,2018,9,Vol,57,17,18
Nord-Ouest,2018,9,Agression,21,10,5
Nord-Ouest,2018,9,Cambriolage,16,4,7
Nord-Ouest,2018,9,Homicide,2,1,0
Nord-Ouest,2018,9,Cybercriminalite,4,1,1
Nord-Ouest,2018,9,Fraude,8,3,1
Nord-Ouest,2018,10,Vol,45,25,14
Nord-Ouest,2018,10,Agression,33,18,10
Nord-Ouest,2018,10,Cambriolage,15,5,6
Nord-Ouest,2018,10,Homicide,2,1,0
Nord-Ouest,2018,10,Cybercriminalite,4,1,1
Nord-Ouest,2018,10,Fraude,12,7,4
Nord-Ouest,2018,11,Vol,54,22,14
Nord-Ouest,2018,11,Agression,37,22,8
Nord-Ouest,2018,11,Cambriolage,14,5,3
Nord-Ouest,2018,11,Homicide,1,0,0
Nord-Ouest,2018,11,Cybercriminalite,5,2,1
Nord-Ouest,2018,11,Fraude,11,3,4
Nord-Ouest,2018,12,Vol,49,17,20
Nord-Ouest,2018,12,Agression,23,9,5
Nord-Ouest,2018,12,Cambriolage,20,6,5
Nord-Ouest,2018,12,Homicide,1,0,0
Nord-Ouest,2018,12,Cybercriminalite,3,0,0
Nord-Ouest,2018,12,Fraude,11,4,2
Nord-Ouest,2019,1,Vol,46,23,22
Nord-Ouest,2019,1,Agression,23,9,4
Nord-Ouest,2019,1,Cambriolage,17,6,8
Nord-Ouest,2019,1,Homicide,2,0,0
Nord-Ouest,2019,1,Cybercriminalite,3,1,0
Nord-Ouest,2019,1,Fraude,7,2,3
Nord-Ouest,2019,2,Vol,43,22,9
Nord-Ouest,2019,2,Agression,25,8,10
Nord-Ouest,2019,2,Cambriolage,20,6,4
Nord-Ouest,2019,2,Homicide,2,0,0
Nord-Ouest,2019,2,Cybercriminalite,3,1,1
Nord-Ouest,2019,2,Fraude,11,3,2
Nord-Ouest,2019,3,Vol,39,13,10
Nord-Ouest,2019,3,Agression,25,13,6
Nord-Ouest,2019,3,Cambriolage,25,11,10
Nord-Ouest,2019,3,Homicide,1,0,0
Nord-Ouest,2019,3,Cybercriminalite,5,2,2
Nord-Ouest,2019,3,Fraude,11,5,4
Nord-Ouest,2019,4,Vol,38,15,18
Nord-Ouest,2019,4,Agression,24,13,9
Nord-Ouest,2019,4,Cambriolage,24,14,6
Nord-Ouest,2019,4,Homicide,1,0,0
Nord-Ouest,2019,4,Cybercriminalite,6,2,2
Nord-Ouest,2019,4,Fraude,9,4,4
Nord-Ouest,2019,5,Vol,40,17,16
Nord-Ouest,2019,5,Agression,33,10,13
Nord-Ouest,2019,5,Cambriolage,14,5,4
Nord-Ouest,2019,5,Homicide,1,0,0
Nord-Ouest,2019,5,Cybercriminalite,5,1,1
Nord-Ouest,2019,5,Fraude,9,3,3
Nord-Ouest,2019,6,Vol,46,24,22
Nord-Ouest,2019,6,Agression,38,12,10
Nord-Ouest,2019,6,Cambriolage,17,8,7
Nord-Ouest,2019,6,Homicide,1,0,0
Nord-Ouest,2019,6,Cybercriminalite,6,3,2
Nord-Ouest,2019,6,Fraude,7,3,3
Nord-Ouest,2019,7,Vol,59,31,18
Nord-Ouest,2019,7,Agression,33,10,7
Nord-Ouest,2019,7,Cambriolage,19,10,8
Nord-Ouest,2019,7,Homicide,2,0,0
Nord-Ouest,2019,7,Cybercriminalite,6,2,2
Nord-Ouest,2019,7,Fraude,12,5,2
Nord-Ouest,2019,8,Vol,62,20,25
Nord-Ouest,2019,8,Agression,36,19,14
Nord-Ouest,2019,8,Cambriolage,23,11,5
Nord-Ouest,2019,8,Homicide,2,0,0
Nord-Ouest,2019,8,Cybercriminalite,5,2,1
Nord-Ouest,2019,8,Fraude,12,4,5
Nord-Ouest,2019,9,Vol,51,27,18
Nord-Ouest,2019,9,Agression,31,11,11
Nord-Ouest,2019,9,Cambriolage,25,10,8
Nord-Ouest,2019,9,Homicide,1,0,0
Nord-Ouest,2019,9,Cybercriminalite,5,2,1
Nord-Ouest,2019,9,Fraude,11,4,3
Nord-Ouest,2019,10,Vol,43,20,10
Nord-Ouest,2019,10,Agression,26,9,6
Nord-Ouest,2019,10,Cambriolage,21,10,8
Nord-Ouest,2019,10,Homicide,1,0,0
Nord-Ouest,2019,10,Cybercriminalite,6,2,2
Nord-Ouest,2019,10,Fraude,10,4,3
Nord-Ouest,2019,11,Vol,47,18,18
Nord-Ouest,2019,11,Agression,23,9,6
Nord-Ouest,2019,11,Cambriolage,14,4,4
Nord-Ouest,2019,11,Homicide,2,0,0
Nord-Ouest,2019,11,Cybercriminalite,6,2,2
Nord-Ouest,2019,11,Fraude,11,5,4
Nord-Ouest,2019,12,Vol,62,31,23
Nord-Ouest,2019,12,Agression,32,14,14
Nord-Ouest,2019,12,Cambriolage,14,6,5
Nord-Ouest,2019,12,Homicide,2,0,0
Nord-Ouest,2019,12,Cybercriminalite,5,1,1
Nord-Ouest,2019,12,Fraude,12,4,4
Nord-Ouest,2020,1,Vol,49,18,24
Nord-Ouest,2020,1,Agression,34,12,15
Nord-Ouest,2020,1,Cambriolage,15,7,4
Nord-Ouest,2020,1,Homicide,1,0,0
Nord-Ouest,2020,1,Cybercriminalite,6,3,2
Nord-Ouest,2020,1,Fraude,12,6,3
Nord-Ouest,2020,2,Vol,45,16,21
Nord-Ouest,2020,2,Agression,38,16,17
Nord-Ouest,2020,2,Cambriolage,17,8,4
Nord-Ouest,2020,2,Homicide,1,0,0
Nord-Ouest,2020,2,Cybercriminalite,6,1,2
Nord-Ouest,2020,2,Fraude,11,6,2
Nord-Ouest,2020,3,Vol,60,26,24
Nord-Ouest,2020,3,Agression,29,13,12
Nord-Ouest,2020,3,Cambriolage,21,8,7
Nord-Ouest,2020,3,Homicide,2,0,0
Nord-Ouest,2020,3,Cybercriminalite,5,2,2
Nord-Ouest,2020,3,Fraude,10,3,2
Nord-Ouest,2020,4,Vol,41,15,19
Nord-Ouest,2020,4,Agression,37,18,15
Nord-Ouest,2020,4,Cambriolage,24,7,7
Nord-Ouest,2020,4,Homicide,1,0,0
Nord-Ouest,2020,4,Cybercriminalite,4,2,0
Nord-Ouest,2020,4,Fraude,7,2,1
Nord-Ouest,2020,5,Vol,44,18,10
Nord-Ouest,2020,5,Agression,28,14,10
Nord-Ouest,2020,5,Cambriolage,14,6,2
Nord-Ouest,2020,5,Homicide,1,0,0
Nord-Ouest,2020,5,Cybercriminalite,6,2,1
Nord-Ouest,2020,5,Fraude,7,3,2
Nord-Ouest,2020,6,Vol,36,16,15
Nord-Ouest,2020,6,Agression,25,8,5
Nord-Ouest,2020,6,Cambriolage,23,10,5
Nord-Ouest,2020,6,Homicide,1,0,0
Nord-Ouest,2020,6,Cybercriminalite,5,1,1
Nord-Ouest,2020,6,Fraude,8,4,2
Nord-Ouest,2020,7,Vol,54,30,16
Nord-Ouest,2020,7,Agression,32,15,8
Nord-Ouest,2020,7,Cambriolage,16,5,5
Nord-Ouest,2020,7,Homicide,1,0,0
Nord-Ouest,2020,7,Cybercriminalite,4,1,1
Nord-Ouest,2020,7,Fraude,9,5,3
Nord-Ouest,2020,8,Vol,56,31,24
Nord-Ouest,2020,8,Agression,23,11,7
Nord-Ouest,2020,8,Cambriolage,18,10,4
Nord-Ouest,2020,8,Homicide,2,0,0
Nord-Ouest,2020,8,Cybercriminalite,3,1,1
Nord-Ouest,2020,8,Fraude,12,5,3
Nord-Ouest,2020,9,Vol,46,14,19
Nord-Ouest,2020,9,Agression,36,14,7
Nord-Ouest,2020,9,Cambriolage,20,9,5
Nord-Ouest,2020,9,Homicide,2,0,0
Nord-Ouest,2020,9,Cybercriminalite,4,1,1
Nord-Ouest,2020,9,Fraude,9,5,2
Nord-Ouest,2020,10,Vol,39,17,13
Nord-Ouest,2020,10,Agression,25,9,6
Nord-Ouest,2020,10,Cambriolage,16,8,6
Nord-Ouest,2020,10,Homicide,2,1,0
Nord-Ouest,2020,10,Cybercriminalite,4,1,0
Nord-Ouest,2020,10,Fraude,10,4,4
Nord-Ouest,2020,11,Vol,48,21,17
Nord-Ouest,2020,11,Agression,22,9,9
Nord-Ouest,2020,11,Cambriolage,19,9,9
Nord-Ouest,2020,11,Homicide,2,0,0
Nord-Ouest,2020,11,Cybercriminalite,5,2,2
Nord-Ouest,2020,11,Fraude,10,5,3
Nord-Ouest,2020,12,Vol,52,30,21
Nord-Ouest,2020,12,Agression,21,8,4
Nord-Ouest,2020,12,Cambriolage,16,9,6
Nord-Ouest,2020,12,Homicide,2,0,0
Nord-Ouest,2020,12,Cybercriminalite,5,2,2
Nord-Ouest,2020,12,Fraude,12,5,3
Nord-Ouest,2021,1,Vol,45,20,9
Nord-Ouest,2021,1,Agression,36,19,14
Nord-Ouest,2021,1,Cambriolage,17,9,5
Nord-Ouest,2021,1,Homicide,1,0,0
Nord-Ouest,2021,1,Cybercriminalite,4,1,1
Nord-Ouest,2021,1,Fraude,8,4,2
Nord-Ouest,2021,2,Vol,60,30,27
Nord-Ouest,2021,2,Agression,24,14,4
Nord-Ouest,2021,2,Cambriolage,22,8,6
Nord-Ouest,2021,2,Homicide,2,0,0
Nord-Ouest,2021,2,Cybercriminalite,3,1,0
Nord-Ouest,2021,2,Fraude,10,4,4
Nord-Ouest,2021,3,Vol,57,17,27
Nord-Ouest,2021,3,Agression,24,11,8
Nord-Ouest,2021,3,Cambriolage,18,9,4
Nord-Ouest,2021,3,Homicide,1,0,0
Nord-Ouest,2021,3,Cybercriminalite,4,1,1
Nord-Ouest,2021,3,Fraude,9,3,2
Nord-Ouest,2021,4,Vol,56,17,26
Nord-Ouest,2021,4,Agression,32,13,11
Nord-Ouest,2021,4,Cambriolage,15,6,6
Nord-Ouest,2021,4,Homicide,2,0,0
Nord-Ouest,2021,4,Cybercriminalite,3,1,0
Nord-Ouest,2021,4,Fraude,10,5,3
Nord-Ouest,2021,5,Vol,42,14,8
Nord-Ouest,2021,5,Agression,21,9,8
Nord-Ouest,2021,5,Cambriolage,23,7,10
Nord-Ouest,2021,5,Homicide,2,1,0
Nord-Ouest,2021,5,Cybercriminalite,4,1,1
Nord-Ouest,2021,5,Fraude,7,3,1
Nord-Ouest,2021,6,Vol,35,13,8
Nord-Ouest,2021,6,Agression,32,15,7
Nord-Ouest,2021,6,Cambriolage,22,8,9
Nord-Ouest,2021,6,Homicide,1,0,0
Nord-Ouest,2021,6,Cybercriminalite,4,2,1
Nord-Ouest,2021,6,Fraude,8,3,3
Nord-Ouest,2021,7,Vol,60,28,17
Nord-Ouest,2021,7,Agression,23,13,8
Nord-Ouest,2021,7,Cambriolage,21,7,5
Nord-Ouest,2021,7,Homicide,2,1,0
Nord-Ouest,2021,7,Cybercriminalite,5,2,1
Nord-Ouest,2021,7,Fraude,11,3,2
Nord-Ouest,2021,8,Vol,50,18,16
Nord-Ouest,2021,8,Agression,21,7,4
Nord-Ouest,2021,8,Cambriolage,17,9,5
Nord-Ouest,2021,8,Homicide,1,0,0
Nord-Ouest,2021,8,Cybercriminalite,4,2,1
Nord-Ouest,2021,8,Fraude,11,5,3
Nord-Ouest,2021,9,Vol,38,12,9
Nord-Ouest,2021,9,Agression,26,12,11
Nord-Ouest,2021,9,Cambriolage,24,12,11
Nord-Ouest,2021,9,Homicide,1,0,0
Nord-Ouest,2021,9,Cybercriminalite,5,2,1
Nord-Ouest,2021,9,Fraude,7,4,1
Nord-Ouest,2021,10,Vol,40,15,13
Nord-Ouest,2021,10,Agression,27,10,10
Nord-Ouest,2021,10,Cambriolage,19,10,4
Nord-Ouest,2021,10,Homicide,2,0,0
Nord-Ouest,2021,10,Cybercriminalite,3,1,0
Nord-Ouest,2021,10,Fraude,9,3,3
Nord-Ouest,2021,11,Vol,48,18,17
Nord-Ouest,2021,11,Agression,21,10,5
Nord-Ouest,2021,11,Cambriolage,21,11,9
Nord-Ouest,2021,11,Homicide,2,1,0
Nord-Ouest,2021,11,Cybercriminalite,6,3,2
Nord-Ouest,2021,11,Fraude,9,3,3
Nord-Ouest,2021,12,Vol,47,27,10
Nord-Ouest,2021,12,Agression,36,17,10
Nord-Ouest,2021,12,Cambriolage,17,7,8
Nord-Ouest,2021,12,Homicide,2,1,0
Nord-Ouest,2021,12,Cybercriminalite,5,1,2
Nord-Ouest,2021,12,Fraude,9,4,3
Nord-Ouest,2022,1,Vol,41,13,17
Nord-Ouest,2022,1,Agression,26,15,10
Nord-Ouest,2022,1,Cambriolage,23,10,10
Nord-Ouest,2022,1,Homicide,2,0,0
Nord-Ouest,2022,1,Cybercriminalite,6,2,2
Nord-Ouest,2022,1,Fraude,12,4,3
Nord-Ouest,2022,2,Vol,51,18,22
Nord-Ouest,2022,2,Agression,24,10,10
Nord-Ouest,2022,2,Cambriolage,20,9,8
Nord-Ouest,2022,2,Homicide,1,0,0
